DATE,Island,Total_TP,PS,T2M,WS50M
2015-05-19,NI,2412087.0562,100.22000000000001,10.017142857142858,4.941428571428571
2015-05-20,NI,3484411.7885,100.2957142857143,9.472857142857142,4.468571428571429
2015-05-21,NI,9590542.05,99.46428571428571,12.758571428571429,10.912857142857144
2015-05-22,NI,3647607.2449000003,99.63142857142857,9.611428571428572,5.894285714285714
2015-05-23,NI,4515355.9434,98.59142857142857,9.277142857142858,6.258571428571429
2015-05-24,NI,4944404.256,98.02428571428572,9.944285714285714,8.65857142857143
2015-05-25,NI,2789334.6326,98.75714285714287,6.728571428571429,9.052857142857144
2015-05-26,NI,2201913.9319,99.22857142857143,7.105714285714286,7.075714285714286
2015-05-27,NI,2116934.8137999997,99.84857142857143,7.344285714285713,7.202857142857143
2015-05-28,NI,167943.87939999998,100.84,7.890000000000001,2.6514285714285712
2015-05-29,NI,2617790.0572,101.05571428571429,7.90142857142857,5.617142857142857
2015-05-30,NI,5266803.8693,100.59714285714286,9.108571428571429,7.912857142857143
2015-05-31,NI,3828589.4729,100.30142857142857,10.774285714285714,6.071428571428571
2015-06-01,NI,2507167.7383000003,99.73142857142857,10.995714285714286,6.628571428571428
2015-06-02,NI,3840389.3951000003,98.54142857142857,13.237142857142857,8.742857142857144
2015-06-03,NI,3733042.0609,97.54857142857144,11.534285714285716,8.45
2015-06-04,NI,4364500.9193,97.96285714285715,9.521428571428572,8.578571428571427
2015-06-05,NI,1842606.3599999999,99.4042857142857,7.182857142857143,4.607142857142857
2015-06-06,NI,2043301.5249,100.15285714285713,8.379999999999999,4.87
2015-06-07,NI,4772662.95,100.33142857142857,9.69,5.262857142857143
2015-06-08,NI,6910884.1598000005,100.65428571428572,10.53857142857143,7.277142857142857
2015-06-09,NI,8944770.4098,100.5,12.428571428571429,11.154285714285715
2015-06-10,NI,7310265.33,99.95714285714287,12.794285714285715,13.184285714285716
2015-06-11,NI,6224496.38,99.77714285714286,9.628571428571428,10.997142857142856
2015-06-12,NI,6971503.35,99.14428571428572,9.867142857142857,13.232857142857142
2015-06-13,NI,6645361.43,99.16285714285713,9.505714285714287,10.691428571428572
2015-06-14,NI,7049239.4,99.27,11.401428571428571,10.382857142857144
2015-06-15,NI,4554438.0013,99.57571428571428,8.162857142857144,6.869999999999999
2015-06-16,NI,1287939.2628000001,100.39142857142858,6.731428571428572,5.631428571428572
2015-06-17,NI,3836702.6227,100.82857142857142,7.424285714285714,5.734285714285714
2015-06-18,NI,8275392.949999999,100.14285714285714,10.387142857142857,10.45142857142857
2015-06-19,NI,8384264.0600000005,99.4342857142857,12.871428571428572,13.114285714285714
2015-06-20,NI,6092056.7316,98.86142857142856,11.918571428571427,9.06857142857143
2015-06-21,NI,6575419.2822,98.97714285714287,9.471428571428572,8.485714285714286
2015-06-22,NI,5154012.7666,100.34,5.859999999999999,10.414285714285713
2015-06-23,NI,5015333.5906,101.31714285714285,5.304285714285714,8.051428571428572
2015-06-24,NI,2448412.1966,100.80857142857143,6.272857142857143,6.442857142857143
2015-06-25,NI,2582534.0302999998,100.20428571428572,5.912857142857143,5.105714285714285
2015-06-26,NI,8502694.08,99.64571428571428,8.945714285714287,9.412857142857144
2015-06-27,NI,5767920.3997,99.77857142857144,8.531428571428572,7.587142857142857
2015-06-28,NI,8368856.3,99.66571428571429,9.58,9.897142857142857
2015-06-29,NI,8903299.09,99.41142857142857,10.6,12.588571428571429
2015-06-30,NI,6112348.4120000005,99.78428571428572,10.191428571428572,8.11
2015-07-01,NI,4513203.77,100.00857142857141,10.54142857142857,6.42
2015-07-02,NI,5756756.4282,100.00714285714285,9.542857142857143,7.325714285714286
2015-07-03,NI,7331716.5600000005,99.0657142857143,9.942857142857141,10.198571428571428
2015-07-04,NI,3946869.7523000003,99.17285714285715,9.384285714285713,4.624285714285714
2015-07-05,NI,6715141.641,98.75,9.411428571428571,8.734285714285715
2015-07-06,NI,7143024.12,98.68285714285715,10.018571428571429,10.845714285714285
2015-07-07,NI,3836226.4539,98.47285714285715,7.6899999999999995,6.2628571428571425
2015-07-08,NI,5222305.4609,98.99571428571429,5.095714285714286,8.887142857142857
2015-07-09,NI,4530798.6958,99.84142857142857,3.9,10.065714285714284
2015-07-10,NI,3673189.6141999997,100.47714285714287,4.611428571428571,8.552857142857142
2015-07-11,NI,574778.0357,100.79428571428572,4.928571428571429,4.924285714285714
2015-07-12,NI,421233.32680000004,101.14285714285714,5.724285714285714,2.9771428571428573
2015-07-13,NI,1066341.6661,101.31714285714285,5.585714285714286,3.855714285714286
2015-07-14,NI,3132476.1569,100.88571428571429,6.255714285714285,6.6657142857142855
2015-07-15,NI,3791879.0512,100.0,9.23,8.801428571428572
2015-07-16,NI,3731346.665,99.60142857142857,10.094285714285714,6.281428571428571
2015-07-17,NI,4094177.3084,99.57571428571428,9.212857142857144,6.327142857142857
2015-07-18,NI,4128407.8421,98.06857142857143,8.725714285714286,7.872857142857143
2015-07-19,NI,4330642.1244,98.6842857142857,5.894285714285714,11.351428571428572
2015-07-20,NI,4428056.843,99.64285714285714,6.532857142857144,8.665714285714285
2015-07-21,NI,3277060.8468,100.64857142857143,7.607142857142857,8.895714285714286
2015-07-22,NI,2325774.747,101.47142857142856,7.92,7.125714285714286
2015-07-23,NI,5139019.603399999,101.50857142857141,7.188571428571429,5.8742857142857146
2015-07-24,NI,5040766.8437,101.36142857142856,8.928571428571429,5.3028571428571425
2015-07-25,NI,2358562.4759,101.37428571428572,8.161428571428571,4.8185714285714285
2015-07-26,NI,6297637.793,100.52857142857144,9.164285714285715,9.695714285714285
2015-07-27,NI,3776927.3140000002,99.67571428571429,11.732857142857142,8.087142857142856
2015-07-28,NI,6760189.041,98.61714285714285,10.744285714285715,9.544285714285715
2015-07-29,NI,4575407.8576,99.35000000000001,8.114285714285714,8.744285714285715
2015-07-30,NI,2397575.0769,100.54999999999998,5.65142857142857,5.682857142857143
2015-07-31,NI,6231188.1354,100.4542857142857,7.702857142857142,7.351428571428571
2015-08-01,NI,7501928.59,100.24285714285715,9.969999999999999,8.527142857142858
2015-08-02,NI,7379556.0788,100.23714285714286,10.62142857142857,8.3
2015-08-03,NI,8044037.450999999,99.94428571428571,11.45142857142857,10.77
2015-08-04,NI,8615172.05,99.41285714285713,12.032857142857143,12.558571428571428
2015-08-05,NI,1847279.1223,99.67142857142858,8.717142857142857,5.278571428571429
2015-08-06,NI,5333232.2379,98.27,9.567142857142857,9.537142857142857
2015-08-07,NI,8542982.03,97.58285714285714,8.848571428571429,12.252857142857142
2015-08-08,NI,4931397.6495,98.05428571428571,6.322857142857143,7.444285714285714
2015-08-09,NI,4517216.5028,99.23142857142857,5.172857142857143,6.284285714285715
2015-08-10,NI,4521295.499,99.88857142857144,4.937142857142858,7.272857142857143
2015-08-11,NI,3216921.1963,100.17428571428572,5.6414285714285715,8.198571428571428
2015-08-12,NI,917754.4275,100.23,5.632857142857143,4.372857142857143
2015-08-13,NI,1667194.2732,100.19142857142857,6.621428571428572,4.627142857142857
2015-08-14,NI,4565835.985,99.33714285714287,8.459999999999999,7.755714285714285
2015-08-15,NI,2068105.3216,98.76285714285713,9.56,6.575714285714286
2015-08-16,NI,4513483.3892,99.40714285714286,8.898571428571428,7.575714285714286
2015-08-17,NI,2069638.0812999997,100.12857142857142,8.222857142857142,4.967142857142858
2015-08-18,NI,5359986.87,100.17999999999999,9.53857142857143,9.732857142857142
2015-08-19,NI,6893513.25,99.32285714285715,9.828571428571431,10.245714285714286
2015-08-20,NI,3903817.836,100.07428571428571,7.695714285714286,6.247142857142857
2015-08-21,NI,589601.8462,100.89714285714285,7.131428571428572,2.9042857142857144
2015-08-22,NI,1809508.835,101.17,7.654285714285714,4.595714285714286
2015-08-23,NI,6176657.262,100.90285714285714,9.335714285714285,7.728571428571429
2015-08-24,NI,8748733.13,100.43142857142857,10.582857142857142,10.142857142857142
2015-08-25,NI,6405481.609,99.93142857142857,10.255714285714285,9.0
2015-08-26,NI,3570886.4226,100.74857142857142,8.255714285714285,6.2128571428571435
2015-08-27,NI,1615651.9891,101.51142857142857,7.177142857142857,3.345714285714286
2015-08-28,NI,4797483.8986,101.26428571428572,9.474285714285713,5.4471428571428575
2015-08-29,NI,5768284.242000001,100.68999999999998,9.721428571428573,7.918571428571428
2015-08-30,NI,3664558.2303,99.94000000000001,11.587142857142856,6.594285714285713
2015-08-31,NI,6847519.1850000005,100.08857142857143,8.81,6.894285714285714
2015-09-01,NI,6806194.2827,99.40857142857143,9.471428571428572,9.924285714285714
2015-09-02,NI,7865729.745,98.41,11.062857142857142,9.571428571428571
2015-09-03,NI,4094689.3246,98.52714285714286,8.92,7.591428571428572
2015-09-04,NI,6838937.1314,98.88428571428572,9.301428571428572,8.741428571428571
2015-09-05,NI,6379071.141,98.56857142857143,9.152857142857142,8.004285714285714
2015-09-06,NI,4820042.654,98.66142857142857,8.087142857142856,7.057142857142857
2015-09-07,NI,1060029.4446999999,99.50571428571428,6.184285714285714,6.737142857142857
2015-09-08,NI,3185607.7879,100.09714285714286,7.882857142857143,5.127142857142857
2015-09-09,NI,6800824.899,100.16285714285713,9.772857142857143,8.70142857142857
2015-09-10,NI,5325268.5114,99.00428571428571,10.221428571428572,9.691428571428572
2015-09-11,NI,3340032.4038,99.17857142857143,7.371428571428572,7.861428571428571
2015-09-12,NI,3694655.8659,99.94142857142857,6.305714285714286,6.958571428571429
2015-09-13,NI,5375468.4957,100.16571428571429,9.675714285714287,6.535714285714286
2015-09-14,NI,2649792.0799000002,100.67857142857143,7.625714285714286,4.6499999999999995
2015-09-15,NI,7920572.21,99.98571428571428,10.388571428571428,7.698571428571428
2015-09-16,NI,8326534.640000001,99.82857142857142,11.197142857142856,11.024285714285714
2015-09-17,NI,8509182.16,99.75285714285714,12.147142857142857,10.115714285714287
2015-09-18,NI,7709955.07,99.36571428571428,12.075714285714286,9.567142857142857
2015-09-19,NI,6113352.6466,99.74000000000001,8.897142857142857,7.314285714285715
2015-09-20,NI,9323699.757,99.77428571428571,8.272857142857143,10.17
2015-09-21,NI,8385113.140000001,99.5257142857143,7.2542857142857144,13.597142857142858
2015-09-22,NI,3762995.7269,98.94714285714285,9.387142857142857,6.558571428571428
2015-09-23,NI,4508853.6384,98.92142857142858,10.817142857142857,8.395714285714286
2015-09-24,NI,8193935.967,99.51714285714286,10.191428571428572,9.808571428571428
2015-09-25,NI,3272032.9798,99.66285714285713,9.434285714285716,6.365714285714286
2015-09-26,NI,6057805.07,100.5,8.404285714285715,8.107142857142858
2015-09-27,NI,2066546.5622,100.74000000000001,8.448571428571428,4.208571428571429
2015-09-28,NI,1360438.9678,100.66428571428571,8.957142857142857,3.9842857142857144
2015-09-29,NI,922979.2477,101.24285714285715,9.764285714285714,3.1871428571428573
2015-09-30,NI,1725703.0167,101.24714285714286,10.508571428571429,6.037142857142858
2015-10-01,NI,7593332.0600000005,100.66571428571429,11.930000000000001,10.602857142857143
2015-10-02,NI,8666951.33,99.51714285714286,11.948571428571428,10.948571428571428
2015-10-03,NI,4180111.2433,99.50571428571428,11.525714285714287,6.894285714285714
2015-10-04,NI,9167694.129999999,99.11428571428571,12.004285714285714,12.299999999999999
2015-10-05,NI,4962226.5977,99.68857142857144,11.084285714285715,8.227142857142857
2015-10-06,NI,8494729.36,100.53571428571429,11.088571428571429,9.684285714285712
2015-10-07,NI,8226914.945,100.47857142857143,12.295714285714284,11.18857142857143
2015-10-08,NI,5679221.5368,100.32571428571428,10.337142857142856,8.125714285714286
2015-10-09,NI,3300825.0456,100.77285714285715,9.144285714285713,5.522857142857142
2015-10-10,NI,5923288.8072,100.34428571428573,10.842857142857143,6.632857142857143
2015-10-11,NI,7948595.688,100.10714285714286,11.575714285714286,8.528571428571428
2015-10-12,NI,8607222.18,99.84,13.012857142857143,11.5
2015-10-13,NI,7146707.0461,99.64,12.09142857142857,9.444285714285714
2015-10-14,NI,2921710.3577,100.17285714285715,11.197142857142856,4.661428571428571
2015-10-15,NI,3690452.3214,100.48571428571428,11.478571428571428,5.781428571428571
2015-10-16,NI,7759601.32,100.30714285714285,12.072857142857142,11.198571428571428
2015-10-17,NI,6819555.7933,100.29142857142857,12.454285714285714,10.384285714285713
2015-10-18,NI,7208797.671,99.85571428571428,12.695714285714287,12.719999999999999
2015-10-19,NI,7397384.4399999995,99.55714285714285,11.564285714285715,9.524285714285714
2015-10-20,NI,7159007.71,100.03571428571429,11.165714285714285,7.1899999999999995
2015-10-21,NI,8819408.907,99.7242857142857,12.464285714285714,12.632857142857144
2015-10-22,NI,6522039.21,99.33571428571429,12.495714285714286,10.572857142857144
2015-10-23,NI,6676044.96,99.34142857142857,13.212857142857143,9.804285714285713
2015-10-24,NI,3343588.187,99.65428571428572,12.389999999999999,4.501428571428572
2015-10-25,NI,4179704.1885,99.85285714285715,12.072857142857142,6.251428571428571
2015-10-26,NI,5050742.8026,99.86714285714287,12.497142857142858,7.375714285714286
2015-10-27,NI,6386084.51,99.96714285714286,11.98,7.357142857142857
2015-10-28,NI,3225432.6073000003,99.85428571428572,11.825714285714286,7.208571428571429
2015-10-29,NI,5205260.6844,98.93714285714285,11.528571428571427,7.529999999999999
2015-10-30,NI,4182752.8192,99.48285714285714,9.901428571428571,6.237142857142857
2015-10-31,NI,4185774.5864000004,99.86857142857141,10.654285714285715,5.647142857142858
2015-11-01,NI,1574141.0959,100.40714285714284,12.282857142857143,3.9071428571428575
2015-11-02,NI,8781390.3216,100.18285714285715,12.04857142857143,10.458571428571428
2015-11-03,NI,8398126.19,99.47,12.54142857142857,11.577142857142858
2015-11-04,NI,8145233.42,99.47857142857141,9.594285714285714,11.352857142857143
2015-11-05,NI,3526158.933,100.24285714285715,9.41,7.3028571428571425
2015-11-06,NI,2935976.6814,100.2242857142857,10.855714285714285,4.578571428571428
2015-11-07,NI,4632103.7563000005,99.78999999999999,11.954285714285714,6.721428571428572
2015-11-08,NI,7454878.853,99.42571428571429,12.045714285714284,7.9957142857142856
2015-11-09,NI,2152538.4808,99.49000000000001,14.362857142857141,4.107142857142857
2015-11-10,NI,4453691.313,99.25857142857141,14.207142857142857,6.9799999999999995
2015-11-11,NI,6921745.9761,99.37571428571428,12.292857142857144,8.141428571428571
2015-11-12,NI,5743048.693,100.42999999999999,9.507142857142856,8.915714285714285
2015-11-13,NI,2415492.5882,100.86428571428571,8.984285714285715,6.865714285714286
2015-11-14,NI,4793577.5065,100.01857142857143,10.455714285714285,7.935714285714285
2015-11-15,NI,6603364.6428000005,99.31000000000002,12.808571428571428,8.055714285714286
2015-11-16,NI,3087273.2769,99.21000000000001,11.855714285714287,4.525714285714286
2015-11-17,NI,7754080.109999999,98.81142857142856,12.848571428571429,7.442857142857143
2015-11-18,NI,4180853.482,99.68142857142857,10.565714285714288,7.008571428571428
2015-11-19,NI,2354950.0223000003,100.32285714285715,11.607142857142858,5.358571428571429
2015-11-20,NI,8458772.007,99.25142857142858,13.687142857142858,13.162857142857144
2015-11-21,NI,6667249.387,98.46714285714286,13.24,9.11
2015-11-22,NI,7295544.680000001,98.63714285714286,13.709999999999999,9.855714285714285
2015-11-23,NI,8376832.63,99.77857142857144,13.112857142857141,9.870000000000001
2015-11-24,NI,8861465.982,99.96857142857142,13.954285714285716,10.257142857142856
2015-11-25,NI,6881150.0054,100.10000000000001,15.198571428571428,8.581428571428571
2015-11-26,NI,7102788.17,100.06428571428572,16.392857142857142,9.872857142857143
2015-11-27,NI,7833812.42,99.51142857142858,17.232857142857142,12.774285714285714
2015-11-28,NI,7812251.569999999,99.56714285714285,14.528571428571428,9.54142857142857
2015-11-29,NI,3192097.4669999997,100.46000000000001,14.530000000000001,4.871428571428572
2015-11-30,NI,1793206.0644999999,100.99714285714286,16.462857142857143,4.451428571428571
2015-12-01,NI,1740184.2528,101.10285714285715,16.185714285714287,5.47
2015-12-02,NI,2590900.482,100.89142857142858,16.63285714285714,6.224285714285714
2015-12-03,NI,4900637.8368,100.33857142857143,16.638571428571428,9.522857142857143
2015-12-04,NI,5623452.8156,100.00571428571428,15.700000000000001,7.304285714285713
2015-12-05,NI,8739348.6,99.44428571428571,15.124285714285715,10.462857142857144
2015-12-06,NI,4065482.8852999997,99.49,13.258571428571429,5.53
2015-12-07,NI,5964938.8105,99.28714285714285,13.248571428571427,8.831428571428571
2015-12-08,NI,4161541.04,99.49285714285715,13.354285714285714,4.887142857142857
2015-12-09,NI,2166364.2994999997,99.96857142857142,13.461428571428572,5.2700000000000005
2015-12-10,NI,8596920.43,99.47571428571429,14.232857142857142,10.912857142857144
2015-12-11,NI,4414842.015000001,99.34285714285714,15.90857142857143,6.435714285714285
2015-12-12,NI,6115034.729,99.07285714285715,17.19142857142857,10.002857142857142
2015-12-13,NI,7960686.11,99.03714285714285,14.790000000000001,11.887142857142859
2015-12-14,NI,6260840.74,99.65857142857143,13.268571428571429,7.621428571428571
2015-12-15,NI,7434098.379999999,99.31285714285715,14.955714285714285,7.977142857142858
2015-12-16,NI,5734123.056,99.03,13.157142857142857,6.1971428571428575
2015-12-17,NI,3463460.8124,99.12714285714286,11.73857142857143,6.7457142857142856
2015-12-18,NI,1864055.9561,99.19428571428571,12.355714285714287,6.642857142857143
2015-12-19,NI,2578525.4462,99.49285714285715,13.818571428571428,6.114285714285714
2015-12-20,NI,4003912.9133,100.08285714285715,14.98,5.4557142857142855
2015-12-21,NI,9157448.26,99.91714285714285,16.904285714285713,10.217142857142857
2015-12-22,NI,7676510.93,99.55428571428571,16.305714285714284,9.887142857142857
2015-12-23,NI,4724909.8366,99.98,14.035714285714286,6.048571428571429
2015-12-24,NI,1700253.8791999999,99.85428571428572,15.099999999999998,6.345714285714286
2015-12-25,NI,635557.0033,99.94571428571429,16.277142857142856,3.942857142857143
2015-12-26,NI,999938.5993,100.42714285714285,17.107142857142858,3.605714285714286
2015-12-27,NI,3543763.1481999997,100.47857142857143,16.128571428571426,4.444285714285714
2015-12-28,NI,1718830.9539,99.7057142857143,16.73857142857143,4.082857142857143
2015-12-29,NI,2433917.8973000003,98.79857142857144,14.857142857142858,5.855714285714286
2015-12-30,NI,1440831.2025000001,98.89857142857143,16.354285714285716,3.404285714285714
2015-12-31,NI,6222379.9288,100.23857142857142,16.447142857142858,6.392857142857143
2016-01-01,NI,3516521.5634000003,100.39285714285714,19.07,5.380000000000001
2016-01-02,NI,2042439.1874,99.70000000000002,17.562857142857144,4.784285714285715
2016-01-03,NI,4457549.1967,98.90142857142857,16.832857142857144,7.53
2016-01-04,NI,6350195.643,100.14285714285714,13.464285714285714,9.502857142857142
2016-01-05,NI,1645485.6176,100.50285714285714,14.344285714285714,4.002857142857144
2016-01-06,NI,2256824.9008,100.64428571428572,15.928571428571429,4.18
2016-01-07,NI,5632748.355,100.18285714285715,17.16142857142857,8.501428571428573
2016-01-08,NI,6837778.77,98.49000000000001,18.972857142857144,14.802857142857144
2016-01-09,NI,8107771.55,98.75142857142858,17.372857142857143,8.878571428571428
2016-01-10,NI,7298716.67,99.09,16.3,9.927142857142856
2016-01-11,NI,2781714.9246,100.09142857142857,16.72,4.612857142857143
2016-01-12,NI,6959794.1263,99.73857142857143,16.678571428571427,8.84142857142857
2016-01-13,NI,6698970.4851,99.76428571428572,16.07,8.661428571428571
2016-01-14,NI,4370835.2205,100.32285714285715,17.08142857142857,6.090000000000001
2016-01-15,NI,8359055.661,99.83857142857143,17.827142857142857,11.714285714285714
2016-01-16,NI,4761165.6106,99.89571428571428,18.872857142857146,5.922857142857143
2016-01-17,NI,1233801.2167,99.80999999999999,20.25,3.21
2016-01-18,NI,3911956.024,99.63571428571427,20.131428571428575,5.978571428571429
2016-01-19,NI,3086828.0301,99.37571428571428,19.139999999999997,8.671428571428573
2016-01-20,NI,5547675.3924,99.79714285714286,18.608571428571427,8.342857142857143
2016-01-21,NI,6949501.5972,100.12,17.888571428571428,8.044285714285714
2016-01-22,NI,6680725.8944,100.04714285714284,17.81142857142857,8.571428571428571
2016-01-23,NI,6884199.885,99.82857142857142,19.195714285714285,7.484285714285714
2016-01-24,NI,4312357.4742,99.85000000000001,19.537142857142857,7.091428571428572
2016-01-25,NI,3529874.1256,99.85857142857142,20.060000000000002,6.582857142857143
2016-01-26,NI,2572998.4948,99.78857142857143,21.062857142857144,4.945714285714287
2016-01-27,NI,5054768.736,99.74428571428572,18.26142857142857,6.461428571428572
2016-01-28,NI,5909461.1406,99.35857142857142,16.84857142857143,7.484285714285714
2016-01-29,NI,907118.7877,99.62857142857142,17.61285714285714,3.1957142857142853
2016-01-30,NI,1772952.4635,100.06000000000002,17.415714285714284,4.885714285714286
2016-01-31,NI,4171683.7494,100.28428571428572,17.398571428571426,4.695714285714286
2016-02-01,NI,2416989.8078,100.17857142857143,19.018571428571427,5.160000000000001
2016-02-02,NI,3521387.7466,100.0942857142857,20.868571428571432,5.008571428571429
2016-02-03,NI,1255361.4848,100.12571428571428,21.53857142857143,3.8514285714285714
2016-02-04,NI,2670315.9783,99.80142857142857,20.648571428571426,6.491428571428571
2016-02-05,NI,2244964.375,99.24714285714286,20.532857142857146,5.015714285714286
2016-02-06,NI,5971946.4399999995,99.34714285714286,19.557142857142857,6.777142857142857
2016-02-07,NI,6298372.949999999,99.83285714285714,19.111428571428572,6.315714285714286
2016-02-08,NI,3133833.586,99.64,18.795714285714286,5.045714285714285
2016-02-09,NI,3083680.3755,99.14857142857143,19.208571428571428,6.295714285714285
