Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,2011-02-01,21760,22840,24170,26760,26920,26880,26920,26890,26830,26880,26910,26870,26810,26860,26870,26840,26770,26830,26830,26810,26890,26800,26930,26930,27060,27140,26790,21430,19890,16820,19250,19320,23940,26220,26280,26350,23530,23440,23480,23450,23480,23430,23400,23420,23430,23380,23430,23440,,
TWF,LTN0331,POCO,twf_12,Wind,Wind,2011-02-01,15394.930452000001,14941.515079999999,15000.810519000001,10961.307466,0,0,0,0,0,0,0,0,0,4645.3822419999997,14103.457283,14316.060566,14671.995903999999,14525.043685000001,14783.824397,14724.173043000001,14701.099582000001,14369.183422,14449.660888,15240.910777999999,15391.635695999999,15480.746643,15732.76497,15724.965346999999,15881.761157999999,16120.895361999999,16099.692997,16049.447968,16037.916321999999,16153.04974,15944.483550000001,14817.971899,14782.238033,15370.585865999999,15510.623165000001,15465.472804999999,15645.504781,15962.045413,16154.971681000001,16167.937156,16175.858807000001,16156.91396,16046.5,16176.9,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,2011-02-01,322570,323430,323890,315210,315700,312790,311410,314220,312730,314000,313500,322550,341980,355930,360180,359400,358880,359750,359650,360080,359550,360740,360180,355810,361440,360960,359740,358480,361500,358300,359860,355380,359350,362900,362540,359670,358930,354760,362000,360520,361920,320360,309280,308380,308160,309820,313480,305990,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,2011-02-01,2251,0,0,0,0,0,0,0,0,0,0,0,0,15980,19520,19501,19524,19533,19540,19535,19538,19543,19552,19561,19557,19568,19529,19457,19472,19475,19484,19490,19485,19459,19439,19444,20410,32508,32546,32532,32548,32567,32544,32536,32569,32544,32609,32591,,
ANI,MAT1101,BOPD,aniwhenua,Hydro,Hydro,2011-02-01,8321.7600000000002,8321.7600000000002,8321.7600000000002,8317.7900000000009,8309.8400000000001,8289.9699999999993,8282.0200000000004,8266.1200000000008,8250.2299999999996,8242.2800000000007,8289.9699999999993,8301.8899999999994,8289.9699999999993,8790.7000000000007,8476.75,8274.0699999999997,8347.5900000000001,8850.3199999999997,8886.0799999999999,8866.2099999999991,8852.2999999999993,8866.2099999999991,8866.2099999999991,8876.1499999999996,8836.4099999999999,8812.5599999999995,8792.6900000000005,8909.9300000000003,8927.8099999999995,8981.4599999999991,8979.4799999999996,8989.4099999999999,8989.4099999999999,8989.4099999999999,9011.2700000000004,9025.1800000000003,9041.0699999999997,9060.9400000000005,9064.9200000000001,9056.9699999999993,8993.3799999999992,8985.4400000000005,8989.4099999999999,8977.4899999999998,8985.4400000000005,8977.4899999999998,8981.46,8981.46,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,2011-02-01,462,461,461,461,460,459,456,456,458,458,458,457,455,454,455,10434,12318,12313,12188,12235,12204,12005,11698,11892,11921,11884,11868,11706,11913,11900,11835,11839,11852,12189,12358,12331,12305,12314,1759,466,466,465,466,464,462,461,460,456,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2011-02-01,51880,45800,55310,62180,72820,78640,61740,61740,69550,76620,100480,101260,90600,110780,119180,106360,95350,95210,92820,78090,85210,92820,90650,83550,90980,101800,99880,103790,84180,85550,80660,96410,99120,92610,86350,93110,85580,81900,81500,83370,83520,90870,85510,71580,84790,99560,109500,83230,,
NAP,NAP2201,NAPJ,nap,Geo,Geo,2011-02-01,69642,69666,69840,69623,69527,69506,69458,69452,69502,69516,69522,69388,69400,69443,69474,69731,69590,69694,69941,69800,69829,69846,69839,69868,69782,69624,69634,69607,69752,69669,69633,69704,69681,69541,69434,69470,69692,69726,69657,69566,69675,69833,69753,69594,69616,69591,69655,69651,,
WHL,NMA0331,TPCO,white_hill,Wind,Wind,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PRU,NSY0331,OTPO,paerau,Hydro,Hydro,2011-02-01,2291.4499999999998,2246.4499999999998,2268.96,2291.46,2268.9499999999998,2246.4400000000001,2246.21,2289.54,2291.4299999999998,2268.9099999999999,2246.4499999999998,2291.4499999999998,2246.4699999999998,2291.1999999999998,2268.4400000000001,2268.6199999999999,2268.9699999999998,2268.9200000000001,2246.4200000000001,2268.98,2223.9499999999998,2178.9499999999998,2156.4499999999998,2111.46,2111.4400000000001,2133.9699999999998,2088.9400000000001,2133.9200000000001,2111.4899999999998,2088.6999999999998,2201.25,2156.3499999999999,2223.8800000000001,2201.3699999999999,2178.71,2178.3800000000001,2133.3499999999999,2201.3800000000001,2246.3899999999999,2223.9299999999998,2291.4200000000001,2381.4000000000001,2358.9299999999998,2381.46,2381.4099999999999,2358.9299999999998,2381.41,2381.44,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2011-02-01,49038,48324,48769,52328,53536,53028,52764,53551,53509,50191,48696,48723,54491,67876,73542,75317,73164,73191,73358,75095,73535,73767,73759,72658,74020,73885,73651,73354,74019,73378,73507,72332,73246,74086,74022,73482,73435,72375,73836,73600,73932,74838,73474,73010,72712,64896,51651,50373,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2011-02-01,48660,48140,48510,44710,43570,43180,41160,41170,41130,41240,44320,46060,47820,59760,60960,62140,63100,63190,62090,59100,50970,51260,51180,50580,51190,51120,51020,50820,51170,50900,62900,67250,67530,63780,63700,65650,65810,64960,66090,65820,62850,61950,60740,60450,60250,56200,48880,47880,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2011-02-01,48360,47230,48350,44670,43050,42640,41430,41480,40580,41350,44700,45560,47530,59960,60340,62410,64280,63010,64290,62990,52510,51880,50850,49930,50770,50480,50880,50070,50690,50470,63140,66680,67030,63950,63520,65780,64920,64370,66760,64880,62500,62680,60450,60090,60630,57110,48060,47100,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,2011-02-01,25220,25610,25360,25380,8740,2340,2970,3180,4990,12570,27840,43990,50630,51410,51010,51280,51160,51410,50960,51240,51100,51130,51010,51010,51450,51390,51360,50460,51470,39760,39000,39020,39070,38980,39230,39100,38590,38850,38580,38830,38990,39080,39020,39010,39030,38710,31110,19130,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,2011-02-01,22490,22610,22670,22670,22730,22920,22770,22610,22750,22820,22820,22770,22810,22880,22860,23000,23110,23120,22970,22890,22780,22880,22820,22590,22300,22540,22380,22240,22280,22240,22200,22030,22050,22140,22270,22230,22280,22190,22190,22240,22410,22470,22610,22690,22710,22760,22840,22860,,
OTA,OTA1101,CTCT,otahuhu_a,Gas,Thrml,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OTC,OTA2202,CTCT,otahuhu_b,Gas,Thrml,2011-02-01,106240,106210,106200,106210,106210,106220,106200,106200,106210,106200,106190,106210,106240,106230,114480,112790,106260,126420,146970,170210,174460,174450,153350,168740,150530,149620,149990,151960,127350,115600,129930,139620,147910,151990,157610,150180,143450,130650,129680,126580,129660,129650,129640,109890,106280,106300,106320,106290,,
PPI,PPI2201,CTCT,poihipi,Geo,Geo,2011-02-01,18340,18360,18390,18400,18410,18440,18460,18500,18520,18550,18570,18600,18620,18640,18640,18640,18640,18630,18600,18580,18560,18530,18510,18500,18470,18430,18410,18380,18340,18310,18300,18290,18270,18300,18230,18270,18290,18290,18290,18270,18310,18300,18290,18310,18350,18360,18390,18410,,
WHE,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,2011-02-01,12596,12612,12604,12600,12600,12604,12608,12604,12604,12596,12612,12608,12612,12620,12612,12596,12596,12600,12596,12598,12600,12598,12592,12594,12592,12596,12586,12582,12592,12584,12582,12179,12295,12604,12604,12592,12217,12157,12592,12596,12594,12598,12594,12598,12598,12600,12612,12612,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,2011-02-01,36840,38340,20940,20270,23770,24410,24260,24780,24690,24800,37230,37580,37460,37710,38090,29360,35290,33680,35110,34280,40690,41670,42060,41450,42220,40800,42000,41840,42240,41350,42040,41370,41910,42370,42310,41940,41810,41230,42260,42090,42280,42860,41800,41230,41080,25160,24980,24220,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2011-02-01,57940,58170,58640,57950,51210,42480,44400,38590,34840,51870,58390,58510,59150,59640,77630,88340,82110,80830,82960,81780,89340,93380,94170,93120,94450,94570,94090,93810,94470,93760,94110,93000,93980,94770,94680,94060,93850,92890,94550,94210,94510,95500,93790,93510,93460,93950,94870,92960,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,2011-02-01,28681,28628,28628,28634,27244,28585,28637,28625,23903,19177,23198,30551,30566,30582,30567,30575,30567,30578,30565,30509,30560,47337,40876,40873,37955,31584,31609,31597,31248,40632,40857,41841,41858,41889,41890,41888,41902,41886,41906,41870,41885,41875,41874,41878,41881,41873,41893,41866,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
SWN,SWN2201,MRPL,southdown,Gas,Thrml,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
KMI,TGA0331,POCO,kaimai,Hydro,Hydro,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5622.1499999999996,11945.549999999999,16033,16580.5,16603.5,16577,16435.5,16418,6602.8500000000004,6002.8500000000004,6027.3500000000004,6013.25,6004.1000000000004,15071.799999999999,16875.5,16989,16975,16959.5,16729,16448.5,16181.5,13952.25,13518.200000000001,13603.700000000001,13722,13694.200000000001,13680.200000000001,13666.799999999999,13674.950000000001,13681.200000000001,13698.25,13699,4456.3000000000002,3485.25,3495.1,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,2011-02-01,4838,5705,6570,6103,5820,6767,7113,7386,7318,7123,7409,8956,11017,12625,12558,12545,12504,12075,11846,12203,12105,12073,12062,11990,12104,12077,12137,12100,12096,12005,12054,11969,12049,12136,11982,12052,12087,11940,12124,12048,12032,12248,12195,12160,11980,11990,11901,12159,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,2011-02-01,29180,28780,28980,28980,29030,33690,33410,33730,33880,33830,36480,38620,54800,60750,60920,60630,60460,60450,60700,60520,60620,60750,60700,59860,60840,60810,60650,60360,60900,60470,60580,59820,60340,61070,61040,60630,60530,59690,60840,60910,60940,61720,60940,60390,59950,60380,61490,59960,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2011-02-01,2473,0,0,439,33380,38055,46846,49251,47488,41784,1676,0,17811,19716,20429,55166,71193,72344,45294,50468,50001,72839,78492,78730,87617,82527,76941,66971,70169,83412,90767,84638,85925,92237,81963,88249,75134,66396,48482,50947,45513,92025,93819,93833,55713,43336,45655,20433,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2011-02-01,67475,68441,67857,67880,67573,67952,67961,67880,67823,67683,68065,67846,67895,67973,67921,64692,66763,67645,67436,67599,67570,67527,67537,67575,67651,67549,67597,67130,67734,67771,67578,67547,67592,67579,67581,67593,67588,67586,67485,67589,67522,67789,67565,67569,67587,67413,67769,67784,,
TWC,TWC2201,TRPG,twf_3,Wind,Wind,2011-02-01,31905.549999999999,15678.700000000001,3540,0,0,0,0,0,0,0,0,1467.52,25542.380000000001,33826.790000000001,32264.279999999999,32987.669999999998,35177.550000000003,36429.029999999999,35916.370000000003,37470.809999999998,36551.870000000003,35758.150000000001,34798.940000000002,37774.830000000002,39099.290000000001,39822.970000000001,39523.470000000001,40125.690000000002,40526.559999999998,40546.150000000001,40627.75,39949.580000000002,39670.290000000001,38462.650000000001,36556.260000000002,33980.349999999999,33546.410000000003,35850.970000000001,36837.290000000001,37507.010000000002,35893.5,38331.779999999999,39352.410000000003,39072.940000000002,42350.959999999999,41889.830000000002,40956.2,38074.5,,
TRH,TWC2201,TRPG,te_rere_hau,Wind,Wind,2011-02-01,5665.3999999999996,2666.9499999999998,3361.2600000000002,0,0,0,0,0,0,0,6547.6000000000004,6716.9099999999999,6012.6999999999998,6656.75,6513.5799999999999,6955.4200000000001,7260.9499999999998,8379.7299999999996,8946.1200000000008,9389.9099999999999,9693.3099999999995,10389.27,10559.610000000001,11448.219999999999,12696.1,12609.309999999999,12887.309999999999,12809.120000000001,13647.09,14300.030000000001,13988.67,13524.51,12208.51,11791.09,10544.370000000001,10022.6,8854.0200000000004,10004.51,10335.200000000001,10896.83,10851.690000000001,10524.610000000001,10953.66,12127.379999999999,14704.58,14573.1,14737,14230.7,,
TRC,TWH0331,WAIK,te_rapa,Gas,Cogen,2011-02-01,14090.4,14141.9,14152.200000000001,14131.6,14080.1,13956.5,14162.5,14255.200000000001,14234.6,14461.200000000001,14358.200000000001,14255.200000000001,14358.200000000001,14430.299999999999,14378.799999999999,14595.1,14492.1,14389.1,14296.4,14172.799999999999,14265.5,13812.299999999999,13379.700000000001,13750.5,13626.9,13606.299999999999,13585.700000000001,13884.4,13668.1,13606.299999999999,13863.799999999999,13884.4,13812.299999999999,13791.700000000001,13544.5,13616.6,13781.4,14049.200000000001,14131.6,14461.200000000001,14523,14399.4,14234.6,14234.6,14193.4,14317,14347.9,14378.8,,
TUK,TWH0331,WAIK,te_uku,Wind,Wind,2011-02-01,3334.1296000000002,1957.9392,1784.0944,1498.5616,1660.752,1731.6496,1938.5152,1925.8896,1655.896,1575.2864,1960.8527999999999,1960.8527999999999,2979.6415999999999,11153.2608,7636.5456000000004,8324.1551999999992,8894.2495999999992,8226.0640000000003,8285.3071999999993,9334.2031999999999,7244.1808000000001,5536.8112000000001,5443.576,6715.848,6529.3775999999998,7549.1376,8699.0383999999995,8898.1344000000008,9399.2736000000004,8252.2864000000009,7741.4351999999999,8534.9056,8324.1551999999992,9502.2207999999991,7654.0272000000004,8192.0720000000001,8382.4272000000001,8768.9647999999997,9642.0735999999997,8661.1615999999995,11784.540800000001,9131.2224000000006,8162.9359999999997,9067.1232,10430.688,11118.2976,7698.7,5198.83,,
TAP,WDV1101,MERI,te_apiti,Wind,Wind,2011-02-01,17186,11473,11327,10979,8883,0,0,0,0,0,2811,7454,34522,38969,38723,38672,36406,36995,37859,37763,36480,32996,33572,35096,35793,37985,40678,41261,40231,39838,39463,39841,40080,39311,35942,32149,34512,35174,35689,35911,37526,40509,40444,40815,41932,43121,42375,40980,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MOK,WKM2201,TUAR,mokai,Geo,Geo,2011-02-01,51695,52635,52964,53346,53111,52161,52155,53243,52921,52815,53308,53276,53026,52575,52104,51380,50441,50472,50296,49998,50349,50416,50309,50049,50088,50332,50047,49897,48952,48156,48115,47807,47684,47406,47322,48166,48961,49645,50417,51413,51792,52324,52978,53151,54151,54479,53905,53350,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,2011-02-01,32770,34680,35120,35100,35320,36050,35170,34970,34820,35040,35400,35980,35280,35500,35170,37680,37560,37380,37080,37250,37180,37170,37140,37170,37100,37040,37050,36460,37150,37140,36940,36820,36870,36710,36830,36720,36680,36700,36470,36680,36630,36670,36580,36540,36480,32180,24630,24670,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,2011-02-01,13280,24820,24660,24530,24450,24710,24590,24500,24250,24150,24190,24410,24520,24700,17650,16680,16460,16650,16590,16890,17100,17160,17220,17280,17310,17400,17340,17400,17430,17370,17350,17310,17710,17390,17350,17310,17290,17300,17230,17200,13950,14050,13680,13770,13850,16920,17520,15180,,
WPI,WPG0331,TRPG,waipori,Hydro,Hydro,2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894.4488000000001,3926.9976000000001,3547.0992000000001,3552.732,3498.5484000000001,3504.4247999999998,2905.4663999999998,3059.8739999999998,3059.3843999999999,3052.9560000000001,3046.8335999999999,3033.6084000000001,189.64080000000001,0,0,0,0,0,0,0,,
