Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
WPI,BWK1101,TRUS,waipori,Hydro,Hydro,2012-03-01,6473,8492,7271,6008,6080,5484,4675,941,0,4675,6419,8760,11832,4133,6574,15167,3662,3680,3507,3591,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,274,1542,732,8795,10141,11261,11088,11326,10951,5478,4329,1715,,
COB,COB0661,TRUS,cobb,Hydro,Hydro,2012-03-01,7626,11276,7652,7631,7654,7644,7650,2498,0,0,0,0,7535,7923,10222,11709,11670,11678,11686,11676,11697,11633,11728,10927,7959,8231,8203,11353,10000,8632,8674,8641,5944,5908,391,1881,7587,5747,6930,8394,8939,10247,10239,9628,7758,7542,7719,6954,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,2012-03-01,13828,13894,13882,13890,13892,13895,13900,8030,3707,11915,13905,13902,14857,13809,13903,13904,13893,13893,13890,13890,10569,13892,13889,13889,13712,13890,13889,13888,13889,13889,13891,13892,13524,13372,6877,10079,13884,13811,13899,13899,13898,13899,15116,14548,14903,13927,13899,13899,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,2012-03-01,45990,42410,47010,47240,45260,44710,41920,47220,47520,46370,45220,39800,49440,98460,105600,98720,108580,109570,98020,104450,104160,99930,98820,100010,98470,99860,99710,55020,51290,51340,52030,51470,51690,51220,79800,80870,81270,82230,81960,82430,81530,80740,80490,81880,81260,80620,82420,80600,,
GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,2012-03-01,17961.330000000002,17677.16,17658.290000000001,17448.169999999998,17321.400000000001,17619.119999999999,17707.970000000001,17672.870000000003,17164.849999999999,17766.420000000002,17536.220000000001,17175.170000000002,16706.02,16545.790000000001,15974.439999999999,15949.060000000001,16668.889999999999,16533.77,16564.220000000001,16586.400000000001,16463.620000000003,16727.790000000001,16707.779999999999,16522.849999999999,16389.57,16198.849999999999,13901.730000000001,12018.08,11989.370000000001,12171.18,12343.41,12563.49,12391.25,14605.93,17302.84,17606.34,17478.349999999999,17482.07,17621,17733.369999999999,17609.82,17879.75,18481.169999999998,18355.779999999999,18324.440000000002,18349.029999999999,18315.4,18371.9,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,2012-03-01,69911,53056,50128,50338,50805,51090,51046,50972,51379,50983,50722,74434,113292,172534,198680,210716,210309,198663,182510,180684,180772,181057,167972,165015,165653,165590,165729,165047,166439,166363,165891,165427,167372,166441,166278,164746,165237,166944,168346,166388,168962,173763,167482,169336,170110,136870,109943,77519,,
HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,2012-03-01,115497,115274,115254,112571,112578,112587,112579,112580,112586,112597,115279,115303,156809,174960,188434,189552,189393,188358,190183,189134,189092,188766,188120,188111,188144,187157,187171,187178,187163,187155,187741,187775,187809,187809,187792,187782,187773,186835,186842,187176,187796,188147,188766,161850,128648,125166,125159,125162,,
PTA,HWA1101,TRUS,patea,Hydro,Hydro,2012-03-01,8483,4736,144,4205,4445,200,283,291,287,291,6310,4992,6348,7515,9217,13231,11144,6687,1963,12489,12928,13271,13267,13263,12924,9201,11950,13215,13227,13219,13223,13223,11962,12417,8870,10949,8974,12118,10270,10274,13203,13207,13235,13237,13225,13225,13243,13255,,
WAA,HWA1102,KIWI,whareroa,Gas,Cogen,2012-03-01,3256,3270,3174,3240,3214,3519,4222,4510,4797,5102,5206,5372,5853,5853,5772,6028,6077,5997,5852,5470,5460,4982,5197,5077,4902,4710,4654,4670,4702,4110,3702,3638,3807,3743,3686,3886,3935,3998,4031,4166,4238,3934,3966,3767,3439,3638,3742,3655,,
KAG,KAW1101,KRGL,kawerau_new,Geo,Geo,2012-03-01,49628,49665,49623,49658,49626,49657,49641,49652,49632,49643,49656,49605,49726,49540,49541,49536,49583,49555,49439,49364,49447,49411,49379,49452,49360,49518,49493,49497,49648,49709,49714,49692,49722,49708,49703,49733,49694,49727,49707,49820,49803,49814,49809,49764,49794,49810,49813,49987,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,2012-03-01,2417,16713,18571,17917,18284,17972,18693,18751,18633,17582,18611,18648,18556,18184,18319,18356,18878,18738,18146,18219,17475,17407,17030,11463,130,0,0,2394,17108,17987,16766,16194,16226,16129,16741,16344,17427,17707,17797,18301,18573,18311,18443,17230,18463,18666,17747,17327,,
KOE,KOE0331,TOPE,ngawha,Geo,Geo,2012-03-01,11414.799999999999,11372.18,11317.790000000001,11312.23,11278.6,11265.440000000001,11312.860000000001,11349.68,11336.950000000001,11298.83,11138.139999999999,11121.01,11142.16,11261.719999999999,11282.860000000001,11315.18,11435.219999999999,9308.6000000000004,9809.2299999999996,9831.1399999999994,9670.75,11229.49,11465.85,11330.129999999999,11174.67,11171.530000000001,11512.25,11397.870000000001,11426.700000000001,11435.219999999999,11426.85,11465.32,11485.389999999999,11444.99,11497.389999999999,11555.75,11616.709999999999,11644.629999999999,11674.82,11715.75,11785.959999999999,11784.6,11745.85,11724.85,11740.280000000001,11775.75,11836.2,11848.7,,
KPI,KPA1101,KAPE,kapuni,Gas,Cogen,2012-03-01,7690,7738,7840,7834,7786,7790,7806,7814,7984,8118,8168,8100,8180,8204,8228,8260,8218,8154,8164,8136,8142,8060,8022,8046,8044,8002,8044,8078,8040,8014,7954,7906,7968,8102,8136,8196,8258,8260,8256,8246,8264,8288,8248,8236,8214,8208,8136,8206,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,2012-03-01,28250,28220,28200,28170,28140,28230,28090,28200,28150,28220,28250,28230,28180,28180,27890,28320,28670,28660,28660,28650,28490,28210,28160,28210,28220,28150,28240,27930,27760,28150,28410,28690,28620,28190,28170,28370,28750,28680,28740,27970,27710,27740,27730,27770,27620,27800,27590,27720,,
TWF,LTN0331,POCO,twf_12,Wind,Wind,2012-03-01,11420.0514,14153.224399999999,13649.5538,8761.7934000000005,7187.2662,10068.2557,13452.082,16446.852500000001,16533.797399999999,15953.5543,15664.8971,16395.712599999999,16687.867999999999,16268.1018,16475.305400000001,16340.3729,16508.985100000002,16582.649300000001,16435.198799999998,16404.051200000002,16432.758300000001,16455.424999999999,16447.289799999999,16434.944599999999,16320.411099999999,16393.933000000001,12637.982400000001,8941.8356000000003,7036.5311000000002,6649.6310999999996,8709.4739000000009,13001.005499999999,16489.531800000001,16722.859499999999,16730.181199999999,16740.950099999998,16697.457299999998,16654.849200000001,16057.257799999999,10797.6679,2614.1143000000002,529.07270000000005,902.07169999999996,1078.7376999999999,88.022900000000007,0.51859999999999995,0,272.814,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,2012-03-01,105098,105217,104364,104917,105241,105142,105193,104861,105492,104796,104973,104514,104504,105417,150736,154735,155362,156278,171449,158601,159833,157330,159119,171803,158998,174855,173604,168011,170255,170570,173729,171184,172003,170027,170163,170261,171402,158802,158043,158913,157379,155279,154719,108489,104522,103699,105857,103783,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,2012-03-01,10887,10897,10878,10889,10865,10890,10858,10851,10904,10880,10913,10959,10900,17156,18814,18812,18812,18809,18820,18816,18810,18815,18816,18808,18814,18810,18814,18802,18819,18811,18809,18810,12515,18807,18804,18811,18810,18811,18807,18808,11263,10909,10934,10931,10907,10908,10920,10935,,
ANI,MAT1101,BOPD,aniwhenua,Hydro,Hydro,2012-03-01,6262.6499999999996,6270.0799999999999,6267.9399999999996,6265.3599999999997,6262.7799999999997,6267.2700000000004,6265.21,6268.1099999999997,6265.1700000000001,6260.1300000000001,6257.4700000000003,6256.5799999999999,6258.6599999999999,6258.7299999999996,6262.25,6263.7799999999997,6262.8999999999996,6271.0200000000004,6268.1899999999996,6270.29,6266.8599999999997,6266.0200000000004,6270.6599999999999,6269.5500000000002,6273.1300000000001,6271.9899999999998,6267.4700000000003,6260.0200000000004,6259.21,6246.7399999999998,6243.3100000000004,6263.5,6278.9399999999996,6283.5500000000002,6273.7700000000004,6272.3599999999997,6272.4200000000001,6278.0200000000004,6271.3699999999999,6268.96,6267.1300000000001,6262.2799999999997,6262.0699999999997,6264.6499999999996,6265.1499999999996,6261.7600000000002,6263.01,6264.1,,
MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,70,233,12251,14503,14499,14503,14475,14479,14466,14711,14852,14848,14840,14834,14875,14893,14886,14881,14882,14870,14809,14755,14717,14582,14546,14502,14439,14399,14330,14252,14211,14162,14089,13983,13775,13825,13819,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2012-03-01,26350,11550,5040,4980,5020,5380,5010,5210,5950,5410,5540,5740,28670,17430,63660,99740,98500,89550,74390,62990,69250,79500,85020,90960,91480,93630,104750,91140,94280,88340,88110,100740,81070,80690,68320,74100,58730,72100,57200,62320,86810,92530,75170,75090,62510,16510,17420,11840,,
NAP,NAP2201,NAPJ,nap,Geo,Geo,2012-03-01,69680,69736,69651,69454,69553,69738,69680,69401,69432,69680,69652,69545,69429,69591,69647,69651,69463,69516,69511,71105,69639,70008,65480,56466,54933,55760,55615,57656,63151,70740,71800,72184,72315,72309,72193,72364,72595,72616,72425,72273,72392,72596,72728,72741,72590,72561,72541,72741,,
WHL,NMA0331,TPCO,white_hill,Wind,Wind,2012-03-01,17948.889200000001,16427.397700000001,11986.338299999999,11589.7142,11031.0489,9453.0313999999998,14758.938599999999,11335.3472,11115.8379,9742.2561000000005,10692.834999999999,10418.6839,14045.768899999999,7489.6949999999997,8411.5622000000003,10045.4216,8918.0300000000007,6532.5762000000004,2899.5520000000001,1092.1010000000001,2802.2644,4501.9359999999997,14078.088,7201.1899999999996,13720.413,13934.064200000001,10326.792600000001,6367.5688,13892.097,17948.608400000001,14017.998600000001,18349.204399999999,16457.819,15366.6718,17283.809799999999,20741.334800000001,14047.5664,21445.2392,17348.6682,18763.153600000001,19412.6914,22058.532599999999,20971.2006,17153.139200000001,17427.833600000002,18529.472600000001,10458.3,9767.69,,
PRU,NSY0331,OTPO,paerau,Hydro,Hydro,2012-03-01,5934.6499999999996,5912.1700000000001,5912.54,5575.4399999999996,5440.4799999999996,5687.5600000000004,5934.8599999999997,5935.0600000000004,5957.3599999999997,5889.8299999999999,5934.4499999999998,5687.4899999999998,5417.9499999999998,5619.75,5934.4200000000001,6069.7700000000004,6068.9099999999999,6068.4499999999998,6091.2399999999998,6002.1300000000001,5574.6999999999998,5529.7799999999997,6069.5,6091.5900000000001,6024.3400000000001,5686.7200000000003,5707.8500000000004,5730.1800000000003,5730.3000000000002,5753.2200000000003,6067.4700000000003,6069.96,6046.9099999999999,6025.0200000000004,6001.9799999999996,6024.9099999999999,6002.2600000000002,6070.0799999999999,6047.0100000000002,6047.3500000000004,5979.3999999999996,5978.7799999999997,5979.4499999999998,5979.6499999999996,5979.5699999999997,5934.6199999999999,6002.18,6046.89,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2012-03-01,52122,48344,27844,27876,26980,27835,25839,24453,30448,24805,25149,47066,48809,55435,59431,60587,60474,60759,60934,60694,63850,77006,64645,54853,54935,46258,29731,46253,45894,45979,46752,46164,27118,24062,24088,24049,24252,24444,24428,28739,31155,55069,30012,29408,29286,29033,27214,26590,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2012-03-01,39907,38000,22359,19818,19564,19536,17390,17325,21282,19253,20214,40630,41385,46307,48996,48693,60577,65553,59004,58083,59285,62551,49111,40237,40553,34256,22148,21588,21796,21849,22154,21918,21898,21786,21785,38329,43967,42490,41860,34748,22212,22025,21967,22306,22202,22038,24584,24006,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2012-03-01,39764,38084,22551,20320,20030,19630,17505,17494,21502,19519,20557,40354,41453,46184,48941,48740,60989,64669,59450,58549,59133,62982,49080,39910,40310,34460,24030,20985,21752,22112,22189,21778,22086,22013,21849,38707,43438,41848,41926,35115,21667,22693,21708,22122,22547,22257,24322,23968,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,4150,26560,31400,38670,38650,39010,38650,38700,38490,38680,38550,38560,38260,39020,38390,39050,39690,40290,39250,38690,38710,39030,38460,38820,38290,38570,28110,25850,25260,26290,26290,25300,25920,24930,24920,12710,12280,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,2012-03-01,21490,21360,21540,21520,21490,21490,21500,21490,21530,21470,21440,21470,21450,21500,21480,21440,21380,21430,21500,21520,21550,21510,21710,21800,21940,21690,21660,21740,21760,21740,21740,21720,21770,21770,21780,21780,21770,21800,21800,21820,21830,21730,21760,21910,21790,21860,21910,21930,,
OTA,OTA1101,CTCT,otahuhu_a,Gas,Thrml,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OTC,OTA2202,CTCT,otahuhu_b,Gas,Thrml,2012-03-01,129650,129640,127930,129640,129650,126880,122710,127500,113930,129240,129650,147280,167520,180310,184330,184830,184200,184230,184480,184220,182560,182050,181330,179160,181690,183740,183070,183240,182480,183800,183820,184160,174110,171650,164520,164490,164510,165710,165700,168860,184060,184110,184110,166700,151230,132060,129620,129650,,
PPI,PPI2201,CTCT,poihipi,Geo,Geo,2012-03-01,25510,25500,25500,25500,25490,25480,25480,25470,25450,25450,25450,25420,25400,25410,25410,25390,25420,25480,25510,25530,25540,25550,25560,25560,25550,25550,25670,25620,25630,25630,25620,25610,25620,25630,25640,25640,25660,25640,25570,25570,25570,25570,25570,25580,25590,25590,25600,25600,,
WHE,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,2012-03-01,5099,5031,4935,4935,4931,4939,4931,4927,4947,4935,4947,4951,4935,4935,4931,6053,7864,7872,7876,7876,7872,7868,7872,7872,9887,10214,10206,10198,8159,7872,7872,7872,7892,7864,7876,5897,4931,4935,4931,5023,5079,5075,5079,5083,5167,5175,5131,5099,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,2012-03-01,17770,12790,10780,10860,10930,10900,10920,10850,10960,10850,10870,10820,12040,14960,13190,10810,10730,10850,19520,16310,11910,10510,10860,11080,10810,11050,11030,18950,20080,20630,21120,20720,20880,20540,20550,20580,20740,21070,20980,21150,20840,30700,30860,31350,31130,30890,31540,30900,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2012-03-01,35720,40750,42100,42430,42720,42590,42660,42380,42810,42380,42450,42260,42060,38890,40360,42260,41930,42340,58870,56210,42860,40890,42440,43090,42280,43020,42940,43340,43730,43170,44160,43360,62670,62780,62800,62890,63230,63880,63700,64030,63400,52730,52300,53270,52830,52360,53660,52290,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,2012-03-01,29549,29541,29545,29544,29542,29542,29544,29540,29552,29540,29551,29545,29531,29523,29533,29522,29522,29532,29526,29533,29527,29529,29518,29529,29527,29530,29525,29592,29891,29890,29885,29891,29884,29896,29896,29901,29871,29649,29645,29643,29637,29650,29640,29647,29643,29653,29650,29661,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,2012-03-01,142080,128020,108350,126760,127000,115140,106520,109280,102990,125990,140920,136790,137220,144120,150450,168480,179540,178050,169230,169110,171880,178860,179010,184690,169170,162640,171530,169290,158090,159090,157450,152180,166480,168860,168980,169150,169700,170310,170460,171440,171930,172470,172950,173490,151610,149820,149660,144000,,
SWN,SWN2201,MRPL,southdown,Gas,Thrml,2012-03-01,31220,31200,31070,26730,26370,26380,26140,26110,26070,25920,25940,25900,25920,25940,28080,27000,26110,26130,26190,26180,26260,26230,26260,26250,26280,26280,26270,26290,26250,26330,26370,26420,26380,26400,26400,26370,26380,26400,26350,26370,26410,26330,26370,26380,26400,26370,26370,26430,,
KMI,TGA0331,POCO,kaimai,Hydro,Hydro,2012-03-01,472.13,64.450000000000003,65.450000000000003,64.799999999999997,63.579999999999998,63,61.189999999999998,60.25,58.640000000000001,55.609999999999999,53.609999999999999,2677.02,6595.3199999999997,15091.1,15549.59,15609.290000000001,17598,17716.48,17732.029999999999,17760.349999999999,17762.349999999999,17765.669999999998,17711.09,17624.490000000002,17614.290000000001,17634.52,17645.389999999999,17635.029999999999,17658.580000000002,17557.040000000001,17524.689999999999,17539.200000000001,17529.389999999999,17530.07,17521.75,17400.400000000001,15475.98,14897.82,14522.200000000001,14518.75,14519.879999999999,14527.879999999999,10386.24,6958.8400000000001,6552.2600000000002,4217.0200000000004,3537.81,441.97,,
TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,2012-03-01,8842,8415,8459,8572,8747,8602,9023,8876,8798,8810,8891,8825,8779,9090,10248,11286,11296,11096,11526,10976,11032,10861,10987,11158,10811,11175,11027,11027,11008,10875,11090,11049,10805,10576,8665,8965,10857,11267,11250,11087,10932,10956,11046,9587,9802,8528,8663,8719,,
TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,2012-03-01,46046,46128,45721,45922,46165,46120,46100,45987,46302,45895,46003,45723,45768,48802,56787,61830,61658,62046,66216,62076,62422,61605,62029,62819,61452,62807,63013,61308,61623,62010,62724,62289,59703,60244,45816,48764,61846,61871,62630,62087,62046,61474,61376,53532,53281,45576,46841,45269,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2012-03-01,32858,30832,43739,46233,42675,29912,40670,36588,40558,41823,43880,42400,34951,44531,51601,58639,59037,59093,59234,59182,59118,59156,59189,59050,59168,59102,59275,58980,59358,59212,59080,59042,59399,59129,59145,59118,59182,59262,59071,59133,59117,59140,59172,59161,59095,59152,59185,59128,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2012-03-01,6708,6772,6745,6713,6698,6695,6694,6679,6744,6729,6732,7187,7335,19485,44401,48195,30582,39896,29961,29584,37277,30430,29840,29866,29823,29948,29983,29752,30066,29898,29776,29696,44166,49691,54117,54705,54731,54832,54707,55775,65511,53352,64445,46586,39676,61430,42687,42220,,
TRH,TWC2201,TRPG,te_rere_hau,Wind,Wind,2012-03-01,6627.8800000000001,9765.7299999999996,10660.370000000001,7019.6199999999999,5990.8199999999997,8628.5599999999995,11752.469999999999,15723.99,15222.32,14999.66,14683.48,16811.139999999999,20334.720000000001,17055.709999999999,19002.869999999999,21251.130000000001,21322.580000000002,19886.240000000002,18855.169999999998,17814.25,17425.02,14340.16,15950.620000000001,17934.919999999998,13707.610000000001,12330.440000000001,4053.0700000000002,3472.3499999999999,2611.25,3013.4000000000001,3883.1900000000001,6106.8100000000004,17242.119999999999,18404.450000000001,18792.32,18226.939999999999,15901.690000000001,15937.940000000001,10372.790000000001,2560.98,108.93000000000001,191.90000000000001,901.00999999999999,165.28,0,0,1.36,339.97,,
TWC,TWC2201,TRPG,twf_3,Wind,Wind,2012-03-01,24579.349999999999,30912.93,31999.349999999999,19858.57,16944.330000000002,23922.869999999999,29078.16,38417.099999999999,37918.160000000003,36129.580000000002,36354.480000000003,39632.809999999998,39789.339999999997,40387.279999999999,42481.220000000001,44701.099999999999,42629.389999999999,42079.199999999997,40723.860000000001,40846.32,42944.860000000001,42905.150000000001,43884.18,43345.18,41709.209999999999,40661.029999999999,27678.970000000001,20078.049999999999,15195.99,13477.83,18576.880000000001,29469.099999999999,42744.860000000001,42846.419999999998,43303,43350.18,42611.949999999997,42430.510000000002,37750.949999999997,19323.560000000001,5414.3400000000001,2879.5500000000002,4533.8500000000004,3646.8400000000001,438.79000000000002,7.7599999999999998,303.17,2509.55,,
TRC,TWH0331,WAIK,te_rapa,Gas,Cogen,2012-03-01,13214.9,13400.299999999999,13462.1,13565.1,13596,13493,13616.6,13863.799999999999,13874.1,13802,13699,13523.9,13410.6,13163.4,13153.1,13039.799999999999,12802.9,12916.200000000001,12957.4,13163.4,13194.299999999999,12782.299999999999,12978,13390,13328.200000000001,13091.299999999999,13091.299999999999,13081,13019.200000000001,12802.9,12854.4,12761.700000000001,12720.5,13111.9,13225.200000000001,13297.299999999999,13276.700000000001,13317.9,13225.200000000001,13101.6,13204.6,13369.4,13544.5,13606.299999999999,13482.700000000001,13451.799999999999,13503.3,13462.1,,
TUK,TWH0331,WAIK,te_uku,Wind,Wind,2012-03-01,16520.0118,22422.1466,25365.5164,26178.575400000002,24575.550200000001,27605.518,27064.761600000002,23895.274799999999,20455.409800000001,17626.541799999999,16188.052799999999,23348.745200000001,26066.960200000001,28755.347000000002,30095.691599999998,30586.4136,30569.094000000001,30036.9974,30462.289799999999,30161.121200000001,30011.018,29312.460800000001,30300.640200000002,29533.766800000001,29167.168600000001,29324.969400000002,28870.811000000002,30061.0524,30421.877400000001,29332.667000000001,28342.563200000001,27867.236400000002,28248.267599999999,28130.879199999999,28002.906599999998,27728.679599999999,28334.865600000001,28338.714400000001,28344.4876,28329.092400000001,28366.618200000001,28364.693800000001,28328.1302,30164.970000000001,30378.578399999999,30215.004400000002,29827.2,30187.1,,
TAP,WDV1101,MERI,te_apiti,Wind,Wind,2012-03-01,29739,34164,32246,25884,28860,31710,37657,39965,39456,36449,36965,38423,34397,36696,40109,40569,37439,37228,35508,35737,35708,36624,36567,36063,37738,39053,31978,17585,12390,13812,28495,36446,39721,38095,39910,39492,39467,37795,37436,32687,11406,3218,1663,1679,4,0,0,2232,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MOK,WKM2201,TUAR,mokai,Geo,Geo,2012-03-01,52702,52829,52796,52531,52642,52562,52470,52420,52108,51868,51012,51189,51553,50750,50792,50565,50430,50725,51291,51539,51410,51449,51603,51682,51497,51756,51859,51848,51919,51359,51026,50870,50717,50706,50973,51561,52198,52310,52718,52867,52946,52852,53103,53313,53201,53469,53673,53572,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,2012-03-01,24620,20890,9780,10610,14330,10090,7020,7210,7170,21010,34660,36650,32190,37060,36920,37000,35290,33670,34540,34670,34240,34010,34230,33960,34390,32720,34180,36000,34490,33160,35980,37510,34710,36860,33960,33280,33510,33510,35470,36800,36840,36940,36800,36950,36830,36670,35200,35040,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,2012-03-01,6690,4970,3770,3500,3550,3550,3530,4000,4090,3970,5650,6130,7820,12300,20610,20530,19780,17710,18020,15650,13220,13290,15960,17360,17550,17310,18570,22790,17180,17310,20760,22360,21230,21820,20190,19710,20160,17610,17390,16940,19060,18460,19460,18630,12380,12010,9380,6250,,
