Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,2004-08-01,108190,107340,102280,97670,54610,50830,51130,51430,51000,50960,51290,51150,88040,97320,101560,104080,109860,143870,157230,150690,151560,146370,150430,145090,136760,137010,94630,95580,104830,103660,100040,139230,147820,150690,153380,157940,166560,166460,166070,166310,166460,166420,159670,158720,116020,109220,109580,99060,,
EDG,EDG0331,BOPE,edgecumbe,Gas,Cogen,2004-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,2004-08-01,26694,27182,27622,27794,27335,24504,24169,24255,24141,25939,26340,26522,26398,26962,26570,26302,24954,24868,25547,24877,25661,25470,26207,26015,25929,24370,25872,26293,26082,26407,26321,26340,26149,25920,26044,24337,25724,25862,25834,25972,25695,24973,25652,26006,26532,26862,26905,25738,,
GLN,GLN0332,ALNT,glenbrook_kilns,Gas,Cogen,2004-08-01,19450,8350,9990,10520,10670,10500,10330,10140,10250,10390,10410,10230,10740,10630,10420,10020,9690,9850,10110,9870,10020,10020,10260,10260,10280,10160,10450,10330,10160,10190,9990,10020,9940,10420,10160,9950,10140,10260,10020,9950,10120,10170,10540,10950,11230,11330,11350,11100,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,2004-08-01,177710,148470,110600,90410,86950,87260,87430,86970,87120,87500,86950,99440,126570,138980,139940,161010,176680,179540,185500,199450,198210,181860,188940,175890,168670,168310,168820,169120,169220,169890,169560,169440,188200,211270,272940,342460,376040,387220,379580,379210,357460,324210,294690,273740,216660,172640,169090,147890,,
HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,2004-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,18203,25096,25170,25208,1250,0,0,0,0,0,0,0,0,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,2004-08-01,4730,4651,4659,4631,4655,4347,92,100,104,100,12,0,2513,5105,5536,3191,6916,8567,9233,9373,9265,5963,4946,4914,4918,4942,4894,4938,447,283,283,287,5165,8627,9321,9748,10211,9848,9963,9305,9321,9297,9337,6832,6936,4882,5209,602,,
HWA,HWA1102,KIWI,whareroa,Gas,Cogen,2004-08-01,4622,5174,5252,5494,5604,5572,5206,4910,4948,5062,4926,4948,5038,4942,4892,4782,4862,4902,4797,4829,4590,4294,4078,3774,3910,3911,3870,3655,3478,3630,3207,3055,2894,3007,2967,3262,3759,3926,3662,3847,3614,3535,3494,2935,3199,3486,3574,3599,,
KAW,KAW0111,BOPE,kawerau_geo,Geo,Geo,2004-08-01,2894,2896,2896,2889,2886,2884,2888,2883,2886,2893,2895,2893,2899,2903,2915,2920,2914,2901,2886,2868,2853,2843,2814,2812,2801,2790,2774,2780,2778,2776,2776,2782,2795,2798,2808,2823,2826,2830,2838,2844,2837,2835,2847,2860,2860,2863,2878,2874,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,2004-08-01,16162,15860,16720,16055,16491,16538,15763,16045,15803,15977,15838,14871,14766,15728,15618,15274,14841,14347,15439,16339,15868,15992,16374,16705,16803,17127,16586,17057,17458,17044,17810,17428,17481,18500,18072,17820,18418,17932,18316,17738,17827,17890,17875,17670,18094,17735,18221,18121,,
KPA,KPA1101,KAPE,kapuni,Gas,Cogen,2004-08-01,9864,10042,9958,9974,9900,9928,10058,9906,10046,10034,10048,9928,9966,9964,10006,9932,10010,9882,9818,9730,9622,9676,9620,9610,9566,9634,9612,9622,9644,9744,9744,9770,9774,9852,9870,9878,9736,9830,9830,9882,9814,9896,9908,9794,10000,10042,9980,10046,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,2004-08-01,47010,47670,47700,47700,47700,47730,47700,47660,47660,47770,47680,46380,45710,47000,47810,47760,47710,47830,47680,47820,47640,47760,47720,47690,47780,47740,47730,47680,47800,47750,35830,43890,43810,43880,44070,45280,45320,45890,47290,47300,47260,47140,47300,47250,47300,47240,47050,47210,,
KUM,KUM0111,TRUS,Kumara,Hydro,Hydro,2004-08-01,173,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1188,1363,1400,1403,1403,1403,1400,1403,1400,1398,1398,430,0,0,0,0,0,0,425,1235,1353,1358,1358,1358,1358,1358,1355,1355,1355,1355,1355,1358,1358,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,2004-08-01,157950,157660,158350,158530,157460,158610,157810,159990,156980,156670,158830,158010,222200,248880,244720,252340,245400,249240,247920,245430,249220,247330,246630,248740,247280,246220,248740,246920,247490,247390,248870,246810,247400,247890,248090,246190,248300,247910,246460,247340,247510,247760,247310,246270,249500,244070,247040,171520,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,2004-08-01,22040,21520,21190,21490,21480,22090,21450,21490,21560,21820,21090,21610,22070,21630,21770,21300,28490,30240,29100,29450,28970,30200,29780,29350,29360,29860,29230,29080,29580,29200,29070,29860,29790,29190,29570,29540,34180,35280,35050,34810,35230,27640,27450,27100,28040,22030,21960,21620,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,2004-08-01,12500,12670,12630,12610,12590,12530,12600,12590,12580,12580,12580,12510,12520,12510,12460,12450,12410,12420,12410,12430,12430,12420,12400,12330,12380,12400,12370,12380,12350,12340,12340,12340,12330,12370,12430,12430,12420,12430,12420,12420,12400,12390,12400,12350,12370,12340,12350,12350,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2004-08-01,48080,72460,84880,75770,67380,48190,67350,65370,68560,72340,70510,84110,75840,88990,77700,73000,89270,90070,133560,131380,127620,117890,109430,95150,94210,72940,68820,67470,44550,46380,75450,61260,70600,78490,112630,150140,135690,130310,126840,120010,108040,116520,82720,61760,58730,69770,84170,69980,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,2004-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,2004-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2004-08-01,95430,75470,75820,75870,72980,68950,49620,49420,48260,48140,48880,48620,48110,48980,45800,49790,48030,59260,73890,76690,78530,78010,61190,51250,61560,77420,78380,77740,77990,77900,78460,77640,77780,84840,104360,118030,127620,123460,107660,106360,103080,103270,103100,87160,78840,77070,77930,79080,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2004-08-01,76610,73830,64940,51500,49430,49930,45500,44380,43460,43350,43980,40770,25940,28270,25730,24340,35780,67650,73490,74280,75150,74680,74540,74880,64490,49490,50040,49700,49850,49750,49930,48970,49010,72390,89140,101530,102820,102690,99080,98420,98540,98720,93890,71310,49650,47160,48240,71510,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2004-08-01,76090,70750,65770,52270,48650,49120,44900,44530,43630,43510,44170,40960,26220,28400,24860,25120,35610,68440,73680,74020,75310,73200,74780,75370,63980,49360,49780,49660,49630,49560,50170,49300,49360,71840,89310,100270,102380,101300,99390,97130,97560,99940,93220,71330,48430,47320,48550,71470,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,2004-08-01,32360,26070,24810,27960,34720,37060,41110,40530,36430,34460,34610,35690,41940,42930,51210,50180,51200,50430,50600,51230,49360,51230,50450,51030,49750,50570,49970,51150,49520,51460,50360,49980,49000,50390,50640,51640,51790,53710,53560,53660,53190,48860,48580,41410,41770,37820,34520,28100,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,2004-08-01,18020,17970,18020,17930,17870,17890,18010,18230,18120,18060,18020,18050,17950,17940,17990,18150,18210,18160,18100,18110,17990,17880,18010,18170,18090,17950,18220,18410,18320,18330,18340,18290,18310,18310,18190,18110,18110,18170,18290,18380,18410,18430,18390,18430,18360,18270,18280,18330,,
OTA,OTA2202,CTCT,otahuhu_b,Gas,Thrml,2004-08-01,122090,122110,122140,122130,122160,122160,122160,122170,122150,122170,122430,121220,120710,120720,120680,120720,120720,120690,120700,120720,120670,120700,120690,121060,121880,121860,121870,121880,121870,121870,121900,121840,121880,121880,121580,124550,122020,120150,120190,120150,120140,120150,120190,120140,120190,120160,120190,120200,,
OTA,OTA2221,CTCT,otahuhu_a,Gas,Thrml,2004-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PPI,PPI2201,MRPL,poihipi,Geo,Geo,2004-08-01,14260,14310,14330,5670,4100,4100,4010,4110,4120,4080,4110,12580,14750,14810,14820,14800,14810,14830,14750,14690,14550,14520,14480,14460,14460,14450,14430,14450,14440,14450,14430,14440,14410,14430,14410,14370,14360,14350,14370,14360,14340,14350,14350,14330,14280,14250,14270,14770,,
ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,2004-08-01,10477,9748,8857,8845,9294,9306,9330,9290,9326,9346,9255,9302,10142,11217,11241,11516,11639,11655,11587,11691,11603,11878,11882,11818,11862,11834,11854,11778,11512,11412,11444,11484,11432,11543,11627,11675,11611,11627,11663,11631,11615,11567,11631,11619,11663,11607,11603,11611,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,2004-08-01,15000,14970,14880,15610,19410,12610,9940,14590,14930,14910,15090,14940,15040,14840,15020,15220,19880,19870,19780,19900,19860,19840,19810,19940,19830,19870,19770,19850,19790,19900,19820,19870,19870,19790,19910,19860,19900,19870,19760,19910,19990,19880,15700,14940,14940,14990,14970,15110,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2004-08-01,76540,76720,76820,58840,56600,48700,44720,22660,19780,19910,19760,19810,19720,19780,33360,35390,63100,74760,90380,96530,97010,95560,95830,93130,79000,79540,82780,76160,67330,64520,77210,80520,89390,96720,97220,96870,97000,96600,96420,96630,97160,96810,94160,94150,93990,77180,75040,61630,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,2004-08-01,48540,48530,48550,48550,48550,48540,48540,48550,48540,48540,48540,48560,48530,48540,51740,53720,53710,53720,53370,49060,49050,49060,49060,49050,49050,49050,49040,49050,49030,49050,49040,49040,49040,49040,49020,49030,49020,49030,49030,49040,49040,49040,45630,44130,44120,50560,7860,46060,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,2004-08-01,75370,75320,75690,75380,75380,75630,75330,75380,75640,75320,75510,75510,75330,75510,75450,75330,75640,75390,75330,75270,75330,75330,75390,75270,75330,75330,75330,75330,75320,75390,75330,75330,75400,75330,75330,92100,128870,109420,100760,85450,75330,75330,75330,75330,75390,75330,75320,75390,,
SWN,SWN2201,TRUS,southdown,Gas,Thrml,2004-08-01,25370,24830,24770,24740,24890,24630,24820,24810,24620,24630,24810,24860,24750,24480,25570,25890,25700,25800,24580,24340,24400,24610,24470,24440,24260,24150,24290,24410,24500,24450,24440,24330,24310,24320,24400,24430,25300,28100,28150,28360,27000,24860,24790,24740,24680,24600,24600,24550,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,2004-08-01,11810,12030,12080,11870,11990,12110,11980,12090,11880,12030,12120,11810,11980,11960,11970,11870,12060,12090,11880,12160,11970,11750,12030,12200,11830,11880,12080,12130,12000,11820,11930,12100,12180,11820,11870,12000,12210,11930,11820,12100,12120,11970,11250,10960,11270,11520,11490,11410,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,2004-08-01,67910,67830,67900,68040,67750,68140,67780,68480,67730,67260,67820,67760,67480,68380,66730,69240,67590,68100,67990,67650,68030,67840,67810,67950,68100,67470,68130,67760,67940,67660,68210,67780,67770,68070,67980,67700,67870,68040,67780,67740,67820,66800,63090,62560,63570,62350,62710,63380,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2004-08-01,63700,66100,65670,65560,65510,65180,66140,65740,65850,54930,57230,65100,73560,75860,72820,70320,70990,70520,71000,89790,90060,89650,75500,76020,75240,75780,66100,66200,65260,64500,65720,65270,66800,66370,65790,83040,89860,86550,76330,75780,65590,65800,68840,69520,70800,64740,60180,65440,,
TMU,TMU1101,GENE,te_awamutu,Gas,Cogen,2004-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2004-08-01,65630,66690,66230,66410,65920,66030,66910,66300,66700,66480,66700,65940,66350,66290,66650,66150,66830,66290,56020,56720,57550,58980,58560,59140,58280,58820,58590,59400,58210,59370,65950,66110,66090,65310,64950,64590,64540,66430,66170,66520,66150,66640,66250,65460,66870,66920,66310,66670,,
WDV,WDV1101,MERI,te_apiti,Wind,Wind,2004-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,595,420,1024,1399,938,736,789,591,497,607,760,759,716,660,603,815,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,2004-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,2004-08-01,45210,47310,48460,45060,43600,48520,49610,49270,49490,49510,49600,49190,49420,49370,49390,49210,49600,49370,49600,49830,49530,49900,49810,50100,49780,49980,49800,50110,44380,40930,39930,45360,48360,49050,49160,49100,48290,48930,48670,49020,48550,48990,48650,47840,49270,49440,48760,47060,,
WKM,WKM2201,TUAR,mokai,Geo,Geo,2004-08-01,28536,28728,28936,28888,28872,28856,28856,28944,28912,29080,29152,29032,29072,28904,28584,28400,28456,28288,28120,28064,28064,27912,27792,27696,27640,27776,27776,27856,27832,27912,27592,27160,27056,27000,27288,27416,27512,27616,27800,27920,27912,27952,28104,28296,28584,28744,28808,28936,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,2004-08-01,20370,19710,21310,22380,21950,22410,24220,24190,24300,24260,24260,24220,24390,24210,24170,24210,24140,24280,24220,24490,24730,24880,25000,25010,24900,24690,24390,16420,14470,14910,14740,14730,14550,21200,24000,24900,25460,25720,25980,26150,26290,26300,26360,24830,19420,18490,22220,19240,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,2004-08-01,74170,74100,74050,74040,74100,74140,74120,74090,74070,74100,74130,74190,74190,74070,74030,74090,74140,74160,74150,74130,74100,74070,74100,74100,74030,73990,73970,73990,74030,74010,74000,73950,73950,74020,74080,74050,74030,74030,74050,74070,74090,74060,74010,73980,74010,74090,74100,74070,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,2004-08-01,32270,32230,30780,29890,29700,29960,29780,30150,29610,29560,29930,29790,29590,29960,29460,30360,29590,30000,29860,29630,29990,29800,29720,29950,30230,32150,32480,32240,32320,32310,32510,33940,34770,34860,34900,35800,37410,37360,37160,37260,37310,37320,37260,37110,37530,36810,37210,36500,,
ANI,ANI0111,BOPE,aniwhenua,Hydro,Hydro,2004-08-02,12316,12311,12316,12311,12318,12306,12323,12303,12313,12311,12316,12306,12311,12311,12326,12296,12301,12321,12321,12331,12328,12343,12343,12358,12291,12281,12301,12331,12331,12331,12340,12326,12331,12321,12326,12336,12333,12333,12321,12340,12345,12358,12358,12378,12353,12336,12321,12326,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,2004-08-02,34620,31540,32210,31830,32610,32050,34240,35570,36570,36650,36550,31530,30570,37990,38340,35900,36570,37380,36950,37440,29430,30140,34050,40220,31480,30360,32340,39410,35850,29910,33430,36050,38730,36890,39230,39500,39140,39260,39220,39240,39200,39150,38770,38950,38880,38900,38360,38470,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,2004-08-02,892,0,0,0,0,0,0,0,0,0,0,0,2364,5016,4980,4959,4946,4943,4949,4949,4951,113,0,0,2252,2546,2524,2501,2488,2469,2451,2436,4655,4883,4904,4925,4939,4940,4949,4949,4946,4949,4952,4965,4971,4979,115,0,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,2004-08-02,74480,82820,92160,91170,92130,91460,93090,94240,95460,95300,93380,93390,93530,94060,95390,95240,95460,93360,91570,91780,91640,88540,85900,85970,84460,79570,79530,78650,78240,77770,78040,77750,77840,82350,92910,95540,95480,95520,95530,95530,95510,95510,95540,95510,95530,95540,95410,81100,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,2004-08-02,17590,17140,17080,16860,17060,16850,17660,19250,19910,21570,23450,21050,25560,35500,35830,37720,37980,38010,38030,38090,38130,38130,38170,38180,38230,38230,38260,38260,38260,38270,38230,38200,38080,38060,38050,38000,37990,38020,38140,38180,38210,38190,38220,38260,34280,34140,32620,27190,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2004-08-02,45780,46160,48730,48060,44940,48350,48400,49020,48680,48870,48720,52070,50390,73030,81090,105840,106980,100610,100190,97590,108720,101150,98580,98920,97940,96790,95980,91740,79740,70130,68190,68980,68320,72660,87790,103750,99050,98060,97570,99970,102510,97540,91140,53670,44150,43440,43330,48330,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,2004-08-02,142500,124530,123370,118080,110340,124240,121000,123520,139430,160550,157940,156070,152550,176060,183900,221430,216680,213610,213860,212640,222240,214460,205290,206270,209750,221230,226410,221640,217700,208810,208720,210830,209280,208960,222700,224280,215070,215150,209600,210430,211430,199170,197540,191620,176960,157610,156920,194060,,
BWK,BWK1101,TRUS,waipori,Hydro,Hydro,2004-08-02,494,0,0,0,0,0,0,0,0,0,0,0,0,1991,6120,6673,6935,6694,6676,6486,6780,7236,6882,6941,7215,7108,7286,7102,6647,6778,6399,6385,6661,6822,6846,8921,10364,8313,7569,7322,7477,7602,7638,7629,7236,6819,5638,2286,,
COB,COB0661,CTCT,cobb,Hydro,Hydro,2004-08-02,4070,657,7168,6344,711,644,622,663,1186,757,4897,7114,8037,16123,15993,16001,16027,15996,16019,15959,16022,16119,16136,15949,15915,15864,16007,15939,16014,16197,16187,16061,16039,16076,16072,15977,16001,16022,16147,16229,16200,16197,16180,16107,16133,16015,15978,16051,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,2004-08-02,7440,7430,7430,7440,7430,7430,7430,7430,7420,7440,7430,7430,9150,16040,17140,17090,17080,17090,17070,17080,17090,17070,17080,17070,17070,17070,17070,17070,17060,17070,17070,17070,17060,17060,17070,17070,17070,17080,17070,17070,17080,17070,18350,18530,18530,18530,18530,18540,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,2004-08-02,102480,97560,65000,35800,34620,34810,34680,36330,36230,36310,36520,43430,82150,105180,110340,109830,153660,163690,163830,163520,151240,150280,151240,111860,110210,109710,110700,109680,109630,110150,145920,151310,150700,150740,150500,150630,150410,151020,150660,151130,150660,150450,150200,150570,111890,109800,109650,110300,,
EDG,EDG0331,BOPE,edgecumbe,Gas,Cogen,2004-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
GLN,GLN0111,ALNT,glenbrook_kilns,Gas,Cogen,2004-08-02,21472,16556,16413,16771,16790,16881,16838,16862,16891,16795,16795,16460,16652,17283,18230,17206,15858,16374,16986,10550,10024,9985,11248,10942,9670,11210,11927,12424,12434,12749,12721,15437,14701,14356,14394,14634,13467,14213,14060,13993,13801,11879,13486,19005,17627,17446,17541,17570,,
GLN,GLN0332,ALNT,glenbrook_kilns,Gas,Cogen,2004-08-02,13850,8390,8090,7700,7790,8160,8250,8150,7970,8080,7850,7970,7810,7950,7540,7420,7880,8130,7920,4970,4700,4790,4540,4760,4860,4840,4990,4870,4720,4440,4550,4420,4730,4810,4810,5100,4930,4780,4730,7240,7980,7720,7500,7660,8090,8150,8150,8050,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,2004-08-02,135230,112410,102110,102370,102130,102510,102390,102210,102920,103430,151570,190050,240860,327140,387330,418990,428320,438200,439050,430790,418780,419400,418490,405410,400620,384270,380450,379270,361880,360730,344870,366650,387820,412190,423690,422540,425670,428290,425720,424670,436180,439260,425550,407860,383210,303370,261600,211370,,
HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,2004-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,1177,13749,24854,24779,24741,24774,24835,2227,0,0,0,0,0,0,0,,
HWA,HWA1101,TRUS,patea,Hydro,Hydro,2004-08-02,2026,279,283,283,279,279,287,283,287,283,287,1364,8017,8817,9421,9943,9987,10007,9947,9931,9931,9979,9888,9955,10031,9915,9923,9959,9891,9931,9931,9971,9919,9931,9959,9917,9959,9975,9987,9955,9947,9935,9959,9995,9903,9816,9812,9840,,
HWA,HWA1102,KIWI,whareroa,Gas,Cogen,2004-08-02,3087,2998,3223,3023,3318,3686,4278,3735,3942,3942,3815,3702,3702,3534,2936,3270,4254,4885,4541,4414,4190,4046,3951,3886,3823,3838,3654,3766,3982,4406,4502,5030,5013,5045,5350,5357,5141,5005,4910,4621,4646,4862,4757,4918,4885,4861,4870,4998,,
KAW,KAW0111,BOPE,kawerau_geo,Geo,Geo,2004-08-02,2880,2887,2887,2888,2892,2896,2899,2902,2905,2908,2908,2913,2913,2915,2920,2919,2917,2905,2892,2883,2875,2862,2847,2826,2809,2784,2764,2777,2771,2751,2754,2759,2780,2776,2790,2829,2842,2849,2859,2869,2875,2882,2895,2903,2904,2910,2911,2919,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,2004-08-02,18234,17745,17423,17436,17428,17600,17371,17566,17755,17421,17192,17236,17359,17538,17239,17466,17047,16384,16815,16718,16628,16202,16441,16698,16561,16855,16760,16733,16708,16676,17426,17855,17964,18014,17531,17695,17655,17336,17964,17376,17266,18214,18229,17974,18029,17426,17147,18652,,
KPA,KPA1101,KAPE,kapuni,Gas,Cogen,2004-08-02,9952,9974,10034,9946,10060,9962,10116,9866,10030,10102,10038,10004,10002,10090,10068,9794,9830,9874,9816,9800,9684,9726,9618,9622,9598,9564,9496,9498,9558,9508,9506,9526,9544,9554,9642,9726,9670,9796,9832,9830,9910,9946,9886,9954,9916,9942,9804,9972,,
