Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
TWF,BPE0331,POCO,twf_12,Wind,Wind,2011-05-01,2485.591488,1685.647962,721.16519400000004,996.37365599999998,1262.495484,3128.3496540000001,3706.2224460000002,4490.4164940000001,5361.2790839999998,5240.9456460000001,6512.8474980000001,5542.8673680000002,4477.5549360000005,5184.3424139999997,3911.1925679999999,3682.3352220000002,4446.4479119999996,5750.98326,6315.0662339999999,10185.559757999999,14645.26116,15372.398160000001,15322.664052,14650.562556000001,13438.409706,14803.137558,15236.284302,15250.827042000001,15035.687316,14950.225512000001,14758.673903999999,14365.308257999999,14613.246504000001,14535.643968,14292.047916,14421.354534,14779.776347999999,14653.419534000001,14167.722959999999,13780.772622,14270.285376,14336.542512,14773.495122,15151.21443,14955.908525999999,14929.886304,14790.8,14866.9,,
WPI,BWK1101,TRUS,waipori,Hydro,Hydro,2011-05-01,10487,10254,9534,7646,3073,7926,6544,7438,8027,6842,17067,15923,15703,17406,10862,9921,5169,1518,2227,536,185,459,185,185,191,2805,4145,11618,1733,191,191,191,5979,21801,9605,13583,16007,15298,15244,18365,6354,10534,7515,304,6193,10046,8962,1298,,
COB,COB0661,TRUS,cobb,Hydro,Hydro,2011-05-01,15866,15908,15963,15943,15973,15954,15936,13681,11932,11848,15345,15797,15817,15910,15910,15993,10304,2400,10714,12181,5582,8267,13878,15367,15726,15804,15820,15842,10565,14536,15216,15982,16002,15977,16028,16024,16049,15993,15981,16000,16018,15979,16008,15961,15956,15942,15614,12865,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,2011-05-01,18865,18864,18864,18939,19250,18256,15908,12136,9452,12571,16635,18251,19230,19230,14308,14220,13248,6520,11212,11344,4325,10113,13607,13878,13700,13883,13882,15153,10783,13695,13711,13883,14040,16991,16183,17668,17320,18843,18871,17480,14156,16886,14168,13887,13884,13882,13883,12134,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,2011-05-01,51620,51850,51920,51480,53900,53250,52520,53080,52720,52770,51680,52480,51360,52010,95820,101060,100590,145230,150420,151420,155870,158500,109470,105000,100630,101070,101010,104600,102680,102370,104400,105640,101210,100700,147450,152580,154060,152800,152900,151770,150100,102030,100890,101310,101760,53220,51960,50320,,
GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,2011-05-01,38290.989999999998,38644.730000000003,33682.720000000001,32200.16,31940.940000000002,31875.59,38315.260000000002,38556.949999999997,38154.270000000004,37283.029999999999,38167.75,38184.940000000002,37288.580000000002,38625.339999999997,39133.290000000001,38749.389999999999,37120.940000000002,37221.089999999997,37466.160000000003,38156.830000000002,38224.220000000001,38488.330000000002,38605.75,38803.169999999998,39088.580000000002,38444.889999999999,38702.620000000003,38407.449999999997,38811.389999999999,38866.050000000003,38655.809999999998,38778.449999999997,38875.599999999999,37941.889999999999,38474.919999999998,38850.75,38461.199999999997,38537.739999999998,38828.050000000003,38539.099999999999,38471.520000000004,38596.769999999997,38695.690000000002,38694.010000000002,38565.149999999994,38736.18,38420.1,38071.4,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,2011-05-01,60441,49589,35398,28758,29022,29030,29094,29088,30649,31293,31470,31291,58321,86364,97775,113279,124906,133832,169033,173871,173582,174596,174520,173620,173944,173364,161243,145471,143525,143025,143467,143547,143140,163174,182089,196907,196446,193338,193747,191671,178760,166711,147174,131133,116564,113236,114169,114844,,
HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,2011-05-01,145349,121720,121153,120309,120327,120298,115341,115358,115346,115316,115363,120320,120324,120347,125383,144980,168790,186018,191225,190622,175680,175374,188882,190109,175817,175376,188641,189636,189605,189540,189607,189259,189215,189158,189575,189605,190276,190263,190303,190281,190325,190239,190234,190301,190547,161477,148202,126061,,
PTA,HWA1101,TRUS,patea,Hydro,Hydro,2011-05-01,6177,6867,6145,4285,4401,255,283,287,291,283,275,271,255,479,395,279,275,283,279,283,279,283,283,287,287,287,291,287,291,287,291,291,287,291,287,5193,1259,411,287,271,271,3519,4417,247,275,279,275,279,,
WAA,HWA1102,KIWI,whareroa,Gas,Cogen,2011-05-01,12186,11532,11427,11483,11532,11498,11795,12217,12122,12185,12330,12137,12073,11970,12033,12225,12362,12456,12378,12432,12482,12648,12697,12178,12313,12418,12241,12122,12098,11963,12138,12105,11954,11960,11898,12233,12353,12344,12506,12520,12600,12698,12696,12744,12856,13007,13031,13160,,
KAG,KAW1101,KRGL,kawerau_new,Geo,Geo,2011-05-01,48230,48213,48187,48173,48225,48217,48180,48204,48213,48212,48196,48195,48207,48189,48230,48190,48177,48242,48150,48168,48098,47947,48003,47887,47825,47651,47713,47606,47641,47622,47622,47621,47620,47572,47661,47593,47631,47596,47632,47587,47649,47755,47774,47760,47826,47870,47850,47851,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,2011-05-01,13725,13712,13715,13717,13710,13727,13727,13730,13732,13725,13732,13730,13730,13730,13732,13730,13730,13737,13660,13742,13727,13737,13725,13732,13732,13517,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
KOE,KOE0331,TOPE,ngawha,Geo,Geo,2011-05-01,11663.790000000001,11654.74,11650.139999999999,11625.559999999999,11618.4,11612.889999999999,11570.889999999999,11576.790000000001,11584.530000000001,11553.809999999999,11569.15,11579.940000000001,11615.450000000001,11719.809999999999,11775.360000000001,11769.02,11753.049999999999,11741.49,11728.57,11704.52,11705.440000000001,11730.459999999999,11697.27,11737.139999999999,11726.15,11768.92,11753.389999999999,11732.389999999999,11732.35,11723.540000000001,11741.15,11728.18,11750.34,11807.870000000001,11837.34,11800.610000000001,11795.68,11815.860000000001,11799.65,11790.360000000001,11825.68,11828.969999999999,11824.32,11840.629999999999,11763.07,11741.440000000001,11740.3,11727.3,,
KPI,KPA1101,KAPE,kapuni,Gas,Cogen,2011-05-01,8640,8636,8676,8684,8664,8640,8616,8608,8596,8684,8700,8652,8668,8568,8616,8636,8640,8608,8652,8712,8644,8604,8532,8344,8376,8328,8296,8272,8184,8144,8100,8120,8064,8124,8224,8236,8248,8212,8148,8156,8136,8180,8224,8180,8188,8172,8276,8276,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,2011-05-01,26400,26410,26370,26310,26340,26270,26210,26190,26340,26260,26380,26300,26280,26270,26290,26280,26250,26230,26240,26230,26310,26240,26220,26280,26270,26290,26270,26260,26280,26280,26320,35090,38010,38460,39480,39420,40390,41310,41310,41330,41310,41260,41280,41230,41250,39680,36990,30210,,
TWF,LTN0331,POCO,twf_12,Wind,Wind,2011-05-01,4350.0439749999996,3733.6398709999999,2041.050497,2596.0643479999999,2759.5818680000002,4759.8546749999996,5631.5413550000003,6703.0793919999996,7489.1634299999996,7298.860764,8800.7305429999997,7800.487365,6141.5777189999999,6944.61348,6186.972135,5904.6298500000003,6437.9939000000004,8058.9324999999999,8518.3577509999996,12272.772889,15507.887704000001,15961.964061000001,15967.272279000001,16044.902425,15464.557595,15987.742475999999,16264.085051,16165.933863,16084.256455000001,16127.840789,15978.671727999999,15964.780874,15943.619185,15986.644224,15676.154146999999,15430.572797000001,15852.586297,15810.659509999999,15664.958078,15541.699629000001,15591.151475999999,15695.271866999999,15884.323746,15633.403671,15834.983758,15770.715678,15721.6,15669.5,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,2011-05-01,156069,156690,156977,155412,156769,156576,156458,156430,156330,156735,156211,156206,155052,157167,142985,156543,196564,208299,207355,208907,208668,208160,208008,208379,207838,208621,208521,208274,208569,208035,208448,208246,209058,207840,207644,207898,208596,208465,208081,208511,207170,207455,207481,208364,158765,156430,157364,156576,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,2011-05-01,15574,14703,10805,10815,10801,10808,10784,10768,10811,10732,10788,10792,10758,10802,10793,10789,22971,27424,28424,28566,28569,28583,28574,28578,28577,28572,28585,28563,28585,28576,28579,28582,28578,28599,28645,28665,28665,28664,28700,28675,28629,27019,28564,28613,28612,28457,20969,20634,,
ANI,MAT1101,BOPD,aniwhenua,Hydro,Hydro,2011-05-01,6012.8100000000004,6008.8400000000001,6008.8400000000001,6008.8400000000001,6008.8400000000001,6008.8400000000001,6000.8900000000003,6004.8599999999997,6000.8900000000003,6004.8599999999997,6004.8599999999997,6000.8900000000003,6000.8900000000003,5996.9099999999999,6016.7799999999997,6016.7799999999997,6020.7600000000002,6016.7799999999997,6020.7600000000002,6016.7799999999997,6020.7600000000002,6016.7799999999997,6020.7600000000002,6016.7799999999997,6020.7600000000002,6024.7299999999996,6028.71,6028.71,6028.71,6032.6800000000003,6028.71,6036.6499999999996,6036.6499999999996,6040.6300000000001,6040.6300000000001,6032.6800000000003,6040.6300000000001,6036.6499999999996,6040.6300000000001,6040.6300000000001,6036.6499999999996,6036.6499999999996,6036.6499999999996,6032.6800000000003,6028.71,6032.6800000000003,6036.65,6032.68,,
MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545,11134,11612,12744,13358,13476,13675,13691,13693,13683,13685,13672,13680,13673,13682,13685,13668,13654,13680,13717,13720,13724,13721,13704,13696,13705,13713,13728,1201,0,0,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2011-05-01,35060,37010,29650,29280,28850,25870,13940,12800,11670,9950,13690,24990,51390,50800,26890,27180,23240,29690,50960,56940,50910,32450,58070,48020,42830,47780,40090,35320,26500,37370,58210,64590,55180,57040,66180,126230,122430,96050,85310,64170,59040,55480,51520,42500,38480,33760,34730,9010,,
NAP,NAP2201,NAPJ,nap,Geo,Geo,2011-05-01,71917,71819,71953,71851,71822,72032,72043,72157,72229,72090,72088,72150,71979,71951,71980,71913,71768,71744,71878,71711,71812,71802,71888,71934,71804,71925,71955,71956,72130,71978,71876,71924,71802,71942,71977,71916,71998,71900,71922,72050,71900,71908,71992,71973,71845,71932,71940,71852,,
WHL,NMA0331,TPCO,white_hill,Wind,Wind,2011-05-01,2880.0992000000001,2359.3326000000002,2109.0565999999999,3045.6664000000001,3124.5996,2444.0414000000001,1344.7521999999999,855.75139999999999,691.14679999999998,381.18959999999998,672.85739999999998,1461.2267999999999,1219.6142,1249.4548,1157.3127999999999,1296.1514999999999,1314.5986,1534.9929,751.47659999999996,836.91579999999999,1566.0617,1274.7917,927.20950000000005,584.48180000000002,333.9896,317.48430000000002,54.370399999999997,62.137599999999999,85.4392,3.8835999999999999,0,0,102.91540000000001,47.574100000000001,74.759299999999996,5.8254000000000001,0,0,0,0,2.9127000000000001,0,0.97089999999999999,121.3625,655.35749999999996,743.70939999999996,863.452,2460.41,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PRU,NSY0331,OTPO,paerau,Hydro,Hydro,2011-05-01,1458.8,1458.8,1458.8099999999999,1796.3,2021.26,1976.26,1998.76,1953.75,1458.77,1436.25,1436.26,1480.8399999999999,1728.26,1998.48,1997.21,2020.8099999999999,1976.27,1503.76,1436.28,1458.78,1458.8,1616.29,1976.25,1661.3099999999999,1571.3099999999999,1593.8099999999999,1121.3,1053.8099999999999,1053.8,1075.1199999999999,1210.45,1616.3099999999999,1616.1600000000001,1615.75,1593.24,1188.7,1076.3399999999999,1211.3399999999999,1188.8,1346.3,1751.29,1751.3,1751.27,1841.28,1571.28,1412.0799999999999,1390.96,1391.29,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2011-05-01,75747,75254,78341,70903,65851,78793,86098,87450,87375,86085,91333,94230,89786,88051,82662,83013,79912,77654,77337,77851,76241,68134,55982,56119,56000,56193,58247,57931,58540,58196,58521,58292,57626,77082,78589,79907,82713,81017,80099,78392,73137,78035,69976,70381,77866,75163,75662,75759,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2011-05-01,67870,69510,63060,56780,51830,60910,64420,65740,65670,65850,69760,73470,74940,74100,70650,71000,67710,65700,65440,64670,61250,57580,46200,47790,46790,47370,47570,46980,48570,48420,48480,48440,50020,61640,63580,65300,68050,66520,65660,63900,61570,60640,56220,48500,63370,62800,63510,63290,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2011-05-01,66959,69187,63126,57261,51689,60602,64550,64606,64594,66159,70019,72503,74264,73248,70051,70237,67953,64156,64595,65114,61194,57595,44748,47815,47019,47515,47422,45772,48663,47505,48430,48767,50026,61540,62894,65760,66873,65767,64282,64227,61951,60139,56772,47824,62883,62152,62969,62159,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,2011-05-01,7200,7150,7000,6760,190,0,0,0,0,0,0,0,0,610,11640,21280,25740,25560,26120,26330,26170,26470,25750,26120,26190,26110,26150,26140,26230,25320,25210,25730,38360,31790,38640,38750,50530,51480,47900,39130,26280,25740,16560,12480,10860,0,0,0,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,2011-05-01,22540,22500,22560,22600,22560,22610,22700,22690,22810,22860,22610,22480,22290,22360,22410,22480,22460,22460,22490,22510,22500,22500,22510,22510,22500,22550,22610,22640,22640,22660,22620,22530,22480,22490,22520,22470,22580,22610,22670,22720,22680,22700,22850,22830,22890,22910,22980,23010,,
OTA,OTA1101,CTCT,otahuhu_a,Gas,Thrml,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OTC,OTA2202,CTCT,otahuhu_b,Gas,Thrml,2011-05-01,117000,108410,108000,107470,107430,107400,107410,107390,107410,107380,107400,123090,124740,124740,124740,108960,108130,109330,109320,109240,108600,108610,108610,108610,107900,107380,107390,107380,107390,107390,107330,107380,122980,142580,166340,185430,187670,188020,188380,188950,171810,169530,169520,169490,147890,144590,126950,124720,,
PPI,PPI2201,CTCT,poihipi,Geo,Geo,2011-05-01,21620,21620,19160,18220,18200,18230,18220,18230,18230,18110,18350,21360,21740,21700,21670,21690,21690,21670,21660,21630,21600,21570,21570,21570,21550,21560,21560,21550,21550,21570,21560,21560,21570,21590,21600,21600,21620,21610,21610,21620,21630,21630,21620,21640,21640,21620,21630,21630,,
WHE,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,2011-05-01,6148,6049,6029,6045,6037,6041,6033,6017,6057,6013,6041,6037,6017,6045,6037,6037,8000,8794,8825,8814,8814,8818,8829,8818,8814,6819,5941,5933,5941,5937,8363,8810,8818,8814,8818,8810,8818,8818,8829,8822,8822,6563,6176,6192,6192,6156,6204,6176,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,2011-05-01,18260,18340,18370,18210,19020,18770,15470,15910,15650,15670,14850,15440,14730,14950,18240,19810,19730,19780,19720,19840,19990,19990,19900,19990,19730,19810,19800,19930,19880,19840,19970,19940,19820,19730,19710,19730,19880,19840,19830,18760,18210,18230,18240,18310,14960,14870,14950,14880,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2011-05-01,37220,37230,37280,36960,38450,38120,42900,44530,43540,43600,40640,42760,40250,40910,38770,57810,57750,57220,57730,58080,58810,58890,58510,58830,57790,58010,57970,61150,60360,60160,62960,62550,58200,77250,77450,77580,80270,79600,79830,79560,78780,78820,59220,59410,43410,43160,43390,42800,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,2011-05-01,19025,19032,19028,19028,19034,19032,19030,19032,19034,19027,19022,19030,19023,19024,19031,19032,19029,19032,19036,19031,19033,19041,19032,19027,19029,19037,19042,19039,19041,19029,19031,19030,19031,19038,19045,19031,19038,19024,19049,19030,19038,19040,19041,19040,19037,19039,19052,19034,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
SWN,SWN2201,MRPL,southdown,Gas,Thrml,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
KMI,TGA0331,POCO,kaimai,Hydro,Hydro,2011-05-01,617.11000000000001,60.240000000000002,60.479999999999997,59.759999999999998,58.799999999999997,59.520000000000003,58.560000000000002,57.359999999999999,54.719999999999999,54.240000000000002,53.520000000000003,2542.75,2989.6500000000001,6025.1999999999998,6457.4499999999998,6487.1999999999998,14688.15,16695.5,16710,16711,15360,14835.450000000001,14798.950000000001,14787.1,14788.549999999999,14793.15,14797.950000000001,14792.15,14790.049999999999,14796.700000000001,14797.75,14796.299999999999,14805.700000000001,16328,16681,16663.5,16686,16677,16712,16679,17976,17744.5,16220,7056.3999999999996,6990.75,7107.1000000000004,7243,7226.6,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,2011-05-01,12374,12427,12346,12088,11701,11737,11904,12045,12079,11656,11634,11805,11627,11697,11418,11270,11335,11399,11352,11434,11416,11631,11487,11421,11367,11414,7697,0,0,0,0,3136,12099,12533,12170,11244,11132,11442,11525,11447,11418,11301,11431,11334,11380,11453,11505,11414,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,2011-05-01,65430,65410,65250,62540,61600,63060,61330,63050,62960,60320,60730,60410,60090,60030,58220,58200,57920,58150,57990,58210,58330,59920,58060,58140,58030,58240,45390,0,0,0,0,26740,59880,58060,58240,58120,58380,58290,58240,58300,57840,58040,57680,58190,58560,58140,58530,58130,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2011-05-01,24818,24558,24537,24704,24610,24658,24656,24401,24712,24279,24685,24628,24502,24587,24575,24599,24579,24349,401,0,37786,39447,39392,39373,39360,19709,19668,19623,19633,19624,19624,19633,19631,19609,38451,84471,88741,88799,41249,25835,25915,25805,25722,25801,25758,25586,25849,25639,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2011-05-01,37058,37272,37137,34893,28798,30545,35505,30751,33911,34515,27634,29317,36114,39696,20214,20086,20145,38871,20277,20132,27636,20159,38695,20576,19967,20125,20260,20134,20052,20268,20350,20451,22609,26992,41096,28396,33250,35561,37649,36966,32933,39483,24793,20352,20089,36125,20396,41073,,
TWC,TWC2201,TRPG,twf_3,Wind,Wind,2011-05-01,13127.67,12421,8644.8099999999995,10125.75,12500.030000000001,17963.240000000002,17338.790000000001,23367.740000000002,25743.830000000002,25511.900000000001,29419.639999999999,27791.43,23410.709999999999,22988.849999999999,19790.900000000001,18110.209999999999,19996.450000000001,22836.43,24918.18,33571.57,40196.489999999998,42971.949999999997,43282.419999999998,41960.110000000001,40496.269999999997,42104.669999999998,43069.959999999999,42691.480000000003,42659.370000000003,42811.68,42383.199999999997,41913.669999999998,42373.769999999997,42357.830000000002,42111.529999999999,42345.559999999998,42060.169999999998,42198.870000000003,41778.949999999997,41314.339999999997,42416.010000000002,42061.660000000003,41957.959999999999,41858.139999999999,42383.059999999998,40673.629999999997,40845.1,41451.5,,
TRH,TWC2201,TRPG,te_rere_hau,Wind,Wind,2011-05-01,2719.7800000000002,2807.4499999999998,1697.3299999999999,2004.05,2773.6700000000001,4329.6400000000003,5448.8100000000004,6812.9700000000003,7946.29,7127.6199999999999,8339.9099999999999,7843.6400000000003,6511.5200000000004,6460.7799999999997,5972.4799999999996,5189.4700000000003,5404.79,6260.3900000000003,7342.4099999999999,12049,17884.049999999999,19483.799999999999,19232.299999999999,17554.400000000001,17724.73,19414.41,19229.240000000002,18476.380000000001,18660.130000000001,18837.970000000001,16736.91,16320.309999999999,17495.119999999999,16856.459999999999,16551.110000000001,17667.599999999999,18604.450000000001,19007.200000000001,17919.619999999999,17114.209999999999,17667.799999999999,17907.299999999999,18947.259999999998,19283.009999999998,19341.82,19076.259999999998,17683.8,17176.7,,
TUK,TWH0331,WAIK,te_uku,Wind,Wind,2011-05-01,30888.0448,30777.328000000001,29712.892800000001,29797.387200000001,29798.358400000001,29797.387200000001,29798.358400000001,29796.416000000001,29795.444800000001,29797.387200000001,29797.387200000001,29797.387200000001,29795.444800000001,29797.387200000001,29793.502400000001,29778.934399999998,29777.963199999998,29793.502400000001,29789.617600000001,29772.135999999999,29774.078399999999,29793.502400000001,29717.748800000001,29160.279999999999,30441.292799999999,30881.2464,30880.2752,30881.2464,30882.2176,30885.1312,30878.3328,30272.304,30754.019199999999,30875.4192,30886.1024,30889.016,30882.2176,30874.448,30858.908800000001,27233.4192,29876.054400000001,30883.1888,30288.814399999999,30886.1024,30885.1312,30889.9872,30891,30892.9,,
TRC,TWH0331,WAIK,te_rapa,Gas,Cogen,2011-05-01,14615.700000000001,14440.6,14399.4,14512.700000000001,14533.299999999999,14481.799999999999,14337.6,14358.200000000001,14296.4,14317,14275.799999999999,14183.1,13997.700000000001,13997.700000000001,14409.700000000001,14667.200000000001,14584.799999999999,14368.5,13987.4,13832.9,13523.9,12854.4,13317.9,13194.299999999999,13338.5,13410.6,13482.700000000001,13585.700000000001,13637.200000000001,13565.1,13596,13616.6,13668.1,13791.700000000001,13843.200000000001,13874.1,13729.9,13729.9,13637.200000000001,13544.5,13935.9,14049.200000000001,14152.200000000001,14275.799999999999,14224.299999999999,14224.299999999999,14121.3,13987.4,,
TAP,WDV1101,MERI,te_apiti,Wind,Wind,2011-05-01,4029,7062,10578,11164,12495,16265,17620,20568,21931,18137,15517,10224,9786,7060,5099,5249,12926,19815,24789,35859,41543,40457,35443,36716,37144,39732,38849,38730,37627,36513,35526,37251,38336,37351,36621,30817,33947,35569,32782,32725,33465,35266,39037,37568,37331,38547,35684,37196,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MOK,WKM2201,TUAR,mokai,Geo,Geo,2011-05-01,55686,55937,56230,56439,56279,56314,55938,56136,56370,56163,55397,55765,55195,55144,54935,54923,54874,54934,54018,52989,52640,52603,52736,52831,52316,52322,52127,52037,52108,52204,51785,52104,52216,52100,52669,53033,52991,53393,54224,55010,55254,54891,55383,55395,54452,54204,54495,54828,,
