Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,2009-02-01,16633,17010,16813,16528,16701,16628,17472,16988,17120,16718,16566,16204,16806,17088,16783,16836,15882,17103,16761,16628,16511,16861,16736,16963,16419,16518,16938,17462,17737,17345,17437,17292,17467,17370,17238,16838,13572,12893,12793,12891,14716,14214,14618,14469,16231,16546,16693,16843,,
KOE,KOE0331,TOPE,ngawha,Geo,Geo,2009-02-01,12754.6,12748.459999999999,12766.120000000001,12773.379999999999,12761.809999999999,12751.51,12781.889999999999,12779.469999999999,12765.92,12759.34,12768.1,12788.52,12790.549999999999,12799.07,12803.370000000001,12789.68,12774.68,12753.629999999999,12711.98,12673.799999999999,12676.75,12642.879999999999,12579.209999999999,12441.459999999999,12227.6,11980.6,11802.450000000001,11720.93,11672.74,11597.4,11573.26,11524.49,11533.969999999999,11609.5,11660.98,11692.620000000001,11800.370000000001,12029.33,12243.139999999999,12429.799999999999,12602.48,12679.9,12760.17,12813.15,12836.32,12826.450000000001,12832.4,12794.9,,
KPI,KPA1101,KAPE,kapuni,Gas,Cogen,2009-02-01,3188,3204,3136,3212,3246,3188,3188,3212,3064,3020,2940,2866,2996,3140,3424,3196,3344,3444,3508,3548,3476,3302,3172,2940,3064,2976,2912,3092,3206,3108,3108,3068,3020,3056,2920,2944,2968,2994,3076,3124,3128,3052,3084,3064,3054,3062,3042,3056,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,2009-02-01,31110,31040,31100,31150,31070,29740,30150,30100,30090,30150,30130,30100,30120,30180,22310,20480,20430,22510,29590,30140,30160,30090,30110,30190,30160,30140,30090,30140,30120,30170,30170,30100,30150,30110,30080,30100,30110,24380,20460,20330,20450,20480,20470,20390,20390,26370,30080,28180,,
KUM,KUM0661,WPOW,kumara_dillmans,Hydro,Hydro,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
KUM,KUM0661,WPOW,Kumara,Hydro,Hydro,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
TWF,LTN0331,POCO,twf_12,Wind,Wind,2009-02-01,5389.5699999999997,6767.4700000000003,10555.42,11851.969999999999,12934.969999999999,13194.280000000001,15217.91,16351.75,16397.509999999998,16448.360000000001,16489.029999999999,16499.200000000001,16478.860000000001,16499.200000000001,16494.119999999999,16483.950000000001,16478.860000000001,16489.029999999999,16499.200000000001,16585.639999999999,16804.27,16814.439999999999,14333.209999999999,10474.07,11770.620000000001,14211.18,15553.49,16494.119999999999,16809.360000000001,16809.360000000001,16824.610000000001,16819.529999999999,16824.610000000001,16809.360000000001,16819.529999999999,16809.360000000001,16799.189999999999,16804.27,16834.779999999999,16819.529999999999,16463.610000000001,15934.82,15004.360000000001,9757.1599999999999,3330.3499999999999,198.30000000000001,7825.05,8969.06,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,2009-02-01,235970,212180,212270,212230,212160,212270,212090,212270,212080,212060,212300,212040,211970,209350,302070,311840,311950,311600,311640,311480,311520,311500,311960,311470,311660,311150,312000,311920,311580,311350,312760,311250,311450,311700,311350,311460,311640,311660,311530,311780,311730,311740,311750,311280,312080,311210,311960,311380,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,2009-02-01,5590,5420,5430,5560,5890,5750,5850,5720,5570,5910,5930,6040,9730,9900,9840,9850,9760,9850,9920,10120,9880,9970,9820,9300,9860,9680,9630,9690,9700,9850,9970,9610,9980,9880,10020,9820,10070,9870,9990,9580,9990,9840,9890,9890,9900,9670,9800,9900,,
ANI,MAT1101,BOPD,aniwhenua,Hydro,Hydro,2009-02-01,3747.8400000000001,3741.8099999999999,3727.4499999999998,3647.5300000000002,3521.2800000000002,3451.46,3485.9200000000001,3477.73,3583.3200000000002,3555.9099999999999,3567.8600000000001,3700.4299999999998,3949.96,4016.5599999999999,5824.29,6042.5600000000004,6061.9099999999999,5925.6800000000003,5824.1700000000001,5571.1499999999996,5580.3000000000002,5623.8599999999997,5633.6199999999999,5765.6999999999998,5663.8299999999999,5650.0100000000002,5611.8299999999999,5599.5699999999997,5744.4300000000003,5684.6400000000003,5883.7600000000002,5982.54,6180.7600000000002,6377.9899999999998,6187.7399999999998,6032.2299999999996,5906.3400000000001,6101.2700000000004,6357.1199999999999,6287.4700000000003,6215.8599999999997,5973.8800000000001,4373.0600000000004,4270.75,4714.6700000000001,4403.8999999999996,4857.62,4587.51,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9510,11220,11190,11010,11060,11040,11200,10890,11060,11120,11120,11240,11320,11210,11310,11190,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2009-02-01,63560,34710,20310,13320,14580,6140,10090,20200,22780,15140,3950,13060,9350,7990,10090,10300,29600,41770,35360,24120,33570,29210,43810,49420,52210,46210,27280,25940,30140,45200,23500,37120,32240,39180,49950,51150,36960,37080,50410,50660,48450,71620,73130,63340,39300,24870,16910,6730,,
WHL,NMA0331,TPCO,white_hill,Wind,Wind,2009-02-01,25801.790000000001,24025.830000000002,25178.5,23668.169999999998,21148.419999999998,22860.82,25008.68,25272.419999999998,25066.549999999999,25491.57,25411.880000000001,25785.669999999998,25549.439999999999,25527.619999999999,24994.689999999999,13011.309999999999,3482.7199999999998,3817.3800000000001,8358.7299999999996,14926.24,16058.700000000001,22855.380000000001,25000.439999999999,25263.18,24140.310000000001,24112.5,24522.91,24338.799999999999,24445.240000000002,23581.27,22874.560000000001,23401,23104.700000000001,23599.490000000002,24010.860000000001,23901.540000000001,23794.139999999999,24613.049999999999,23191.959999999999,20530.049999999999,16444.18,9778.8600000000006,10477.9,10856.67,7904.21,7115.04,3962.72,5512.9,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PRU,NSY0331,OTPO,paerau,Hydro,Hydro,2009-02-01,2380.79,2425.8099999999999,2448.3600000000001,2425.8299999999999,2403.29,2425.9000000000001,2425.8699999999999,2423.9099999999999,2425.7600000000002,2425.8499999999999,2425.8699999999999,2425.8499999999999,2425.79,2425.8400000000001,2425.8800000000001,2401.98,2425.1199999999999,2425.6599999999999,2425.3000000000002,2402.8299999999999,2425.79,2470.8299999999999,2515.73,2514.79,3392.4200000000001,2493.1300000000001,2470.6599999999999,2538.04,3010.6900000000001,2290.6500000000001,2245.6799999999998,2268.0700000000002,2290.6700000000001,2245.6900000000001,2290.5799999999999,2448.0999999999999,2493.1100000000001,2538.0999999999999,2538.0999999999999,2605.5100000000002,2560.5500000000002,2695.6399999999999,2672.77,2695.04,2650.1199999999999,2673.0500000000002,2695.56,2650.56,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2009-02-01,77850,77790,72830,52030,51720,51770,51670,51710,51660,51600,47300,47870,51090,51800,51770,51740,56560,56590,56540,56600,56640,56780,56900,56780,56820,58070,59330,59200,59230,59150,59400,59190,59250,59300,65020,74040,74070,74070,74110,74030,75250,78100,78080,77940,77990,77770,78020,77850,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2009-02-01,68360,65490,46130,46700,48620,48670,46250,46250,39520,46930,39000,43330,43820,43880,36130,46230,48660,48640,48630,48690,48660,48800,48850,48740,48780,48700,48860,48740,48750,48690,48920,48770,48830,48860,48730,58310,58550,59020,66000,65890,67490,73300,73300,73190,73280,70710,63650,61730,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2009-02-01,68610,65900,45920,46290,48120,47680,46410,46410,38950,46840,39090,43280,43820,42580,35830,45930,48840,49070,48290,47900,48650,48880,48120,48340,48990,48690,48030,48410,48920,48100,48290,48910,48200,48230,48870,58100,57070,59440,66050,64480,67280,73660,73000,72080,73020,71050,63580,62380,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,2009-02-01,12640,4510,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5110,21650,31920,41140,35870,36630,36900,37360,37660,33200,33990,21560,27900,21570,22370,25380,29540,25250,29530,31430,29750,8440,5670,5960,6020,5870,5840,5890,5520,570,0,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,2009-02-01,29780,29500,30040,30210,29970,29900,30430,30500,30100,30100,30480,30380,30260,30210,30520,30110,29600,29900,30260,30130,29880,30140,30320,29980,29380,29730,29810,29430,29170,29200,29490,28870,29010,29520,29920,29560,29560,29930,30180,29680,29880,30140,30070,29760,30030,30540,30340,29960,,
OTA,OTA1101,CTCT,otahuhu_a,Gas,Thrml,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OTC,OTA2202,CTCT,otahuhu_b,Gas,Thrml,2009-02-01,103850,103850,103850,103860,103860,103860,103860,103860,103860,103860,103850,103870,103880,103900,103880,103880,103880,103860,103860,103870,103920,103870,103870,103870,103860,103870,103810,103860,103870,103870,103870,103850,103850,103850,103850,103860,103860,103860,103920,103860,103870,103860,103800,103860,103870,103880,103840,103840,,
PPI,PPI2201,CTCT,poihipi,Geo,Geo,2009-02-01,17480,17490,17520,17530,17550,17570,17580,17600,17640,17640,17620,17620,17630,17670,17690,17700,17700,17690,17700,17710,17660,17640,17610,17580,17560,17580,17580,17600,17580,17590,17610,17680,17700,17700,17700,17680,17660,17660,17620,17630,17680,17730,17770,17780,17800,17830,17850,17850,,
WHE,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,2009-02-01,3691,3679,3699,3798,3687,3667,3687,3679,3675,3675,3918,3914,3938,3930,6609,7334,7334,7354,7358,7358,7382,7334,6032,5419,5415,5435,5419,5425,5427,5415,5435,5427,5431,5431,6824,7083,7167,7190,7175,7151,7171,4833,3938,3960,3946,3944,3940,3954,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,2009-02-01,34240,33540,34580,35190,34710,34190,33990,30530,31080,28580,30920,30380,31010,30130,23470,20380,19390,22390,22300,20710,19550,38720,39580,31500,35450,39010,40350,38920,40010,40100,39790,39550,39440,30480,39500,39310,39500,30910,30660,29200,29920,24830,26890,28000,27060,25810,26830,27630,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2009-02-01,55760,53010,54520,55210,54680,53950,52740,41510,42630,38360,42290,41270,59250,57850,47660,44870,43380,42520,42350,40760,39120,52240,47960,45980,47580,73290,77160,73370,76650,76910,75170,74870,74760,48050,48860,54230,50140,49360,48360,44120,45730,71630,73520,73910,73630,72610,73430,73770,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,2009-02-01,24530,24540,24530,24540,24540,24530,24530,24550,24520,24540,24530,24530,24510,24540,24530,24530,24530,24540,24540,24530,24530,24530,24530,24540,24530,24540,24530,24520,24570,24530,24530,24530,24520,24540,24540,24520,24530,24530,24560,24530,24530,24530,24530,24530,24540,24530,24540,24530,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,2009-02-01,80430,80440,80460,80430,80370,80350,80350,80320,80360,80400,80410,80430,80460,80460,80470,80480,80480,80480,80490,89780,89970,89980,80440,79970,79960,79970,79960,79970,79950,79960,80010,79990,79970,79970,80000,79980,79990,79980,79990,79950,79960,79960,79970,79940,79950,79940,79950,79910,,
SWN,SWN2201,MRPL,southdown,Gas,Thrml,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
KMI,TGA0331,POCO,kaimai,Hydro,Hydro,2009-02-01,30.719999999999999,29.280000000000001,29.760000000000002,27.84,27.600000000000001,26.640000000000001,26.16,24.719999999999999,25.440000000000001,23.52,23.039999999999999,22.32,20.879999999999999,3056.1500000000001,3712.3000000000002,4751.75,5860.5500000000002,7203.8000000000002,7751.0500000000002,7762.3000000000002,7573.6499999999996,7564.1499999999996,7582.0500000000002,7543.9499999999998,7559.75,7551.0500000000002,7401.6999999999998,7359.0500000000002,7701.3500000000004,8028.75,5492.8500000000004,5344.6000000000004,5557.8999999999996,6175.1999999999998,9860.6499999999996,14929.6,15618.5,15580.5,15580,15549.5,15535.5,7532.8500000000004,6882.6999999999998,6887.5500000000002,3627.4000000000001,3464.8499999999999,3474.25,3444.7,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,2009-02-01,7082,7078,6941,6215,6490,6962,7311,7271,6934,6727,6610,7056,7112,7014,6858,7085,7081,7108,6884,6824,6957,7216,7199,6613,6083,6315,6492,6023,5795,5837,6159,6120,5926,5928,5994,5371,5033,4821,5422,6851,7552,7209,6953,6965,7093,7061,7085,6359,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,2009-02-01,33940,33780,33750,29130,33650,33740,33720,33740,33730,33700,31810,33700,33720,33750,33730,33720,33740,33740,33730,33830,33880,33910,33230,31470,31510,31400,29130,29060,29110,29050,29180,29030,29030,29070,28070,26610,24920,24190,26810,33680,33940,33910,33920,33890,33930,33880,33950,29100,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2009-02-01,19130,19620,11860,18340,580,0,0,0,0,310,13610,0,20260,18770,14990,23240,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19280,17970,720,0,0,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2009-02-01,5880,5960,5960,6100,5940,5770,5900,6070,6030,5840,6030,5930,5980,5970,5900,5950,5880,5930,5890,5860,5890,5910,6020,5870,5930,5940,5900,6010,6230,5960,5960,6000,5910,5920,5920,5930,5900,5820,6210,6280,6170,5930,5790,5830,5910,5930,5920,5770,,
TRH,TWC2201,TRPG,te_rere_hau,Wind,Wind,2009-02-01,899.47000000000003,1099.9000000000001,1190.21,1141.23,1066.53,1125.4400000000001,1551.4400000000001,1817.8,1531.6400000000001,1494.3499999999999,1630.27,1396.6600000000001,1628.75,1633.5999999999999,1645.3,1634.8099999999999,1435.6800000000001,1367.49,1813.8,1830.0999999999999,1775.54,1885.9400000000001,1467.8599999999999,1519.24,1813.9100000000001,1520.23,1632.0899999999999,1463.04,1236.3699999999999,1396.5699999999999,1421.95,1487.5,1204.23,1181.52,1393.3499999999999,1181.96,1349.6900000000001,1279.8099999999999,1383.46,1208.1099999999999,1109.5599999999999,1064.8399999999999,880.58000000000004,438.74000000000001,28.48,150.69999999999999,444.57,579.31,,
TWC,TWC2201,TRPG,twf_3,Wind,Wind,2009-02-01,12615.41,13991.49,20486.799999999999,23115.549999999999,24137.09,26456.599999999999,31029.48,34684.919999999998,35777.040000000001,36418.080000000002,34532.870000000003,33615.169999999998,33111.540000000001,33317.489999999998,33273.290000000001,30268,29913.470000000001,31108.580000000002,28542.490000000002,28500.869999999999,29067.450000000001,27773.849999999999,25100.119999999999,21768.529999999999,21742,24637.599999999999,26767.66,30262.93,25897.970000000001,25501.279999999999,30399.77,33566.269999999997,32558.040000000001,31207.029999999999,31952.330000000002,31745.450000000001,33044.900000000001,33302.93,32772.769999999997,33281.449999999997,29989.470000000001,25633.220000000001,22950.200000000001,15168.639999999999,5643,1093.8800000000001,17864.8,22689.4,,
TRC,TWH0331,WAIK,te_rapa,Gas,Cogen,2009-02-01,13709.299999999999,13740.200000000001,13699,13688.700000000001,13832.9,13843.200000000001,13740.200000000001,13493,13688.700000000001,13750.5,13853.5,13699,13678.4,13575.4,13637.200000000001,13657.799999999999,13626.9,13420.9,13400.299999999999,13451.799999999999,13153.1,13441.5,13369.4,12967.700000000001,12658.700000000001,12298.200000000001,12916.200000000001,12957.4,13142.799999999999,13214.9,12957.4,12998.6,12895.6,12936.799999999999,12957.4,13163.4,13204.6,13287,13390,13503.299999999999,13369.4,13081,13060.4,13039.799999999999,12813.200000000001,12854.4,12679.3,12772,,
TAP,WDV1101,MERI,te_apiti,Wind,Wind,2009-02-01,7604,12018,20086,24269,28551,30959,37448,38963,38175,39122,38821,39881,40704,40652,40772,39634,39065,39192,38741,37024,37787,37256,35081,33001,32363,33500,35835,36104,31535,32435,36410,37239,37312,37498,37910,38638,38605,39992,40041,39533,34027,32897,30094,22817,9144,791,6272,21574,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,2009-02-01,26260,13930,3780,450,0,0,0,0,0,0,0,0,310,1540,1390,1450,6930,7880,25160,26530,45540,37440,44770,43780,44530,43310,35400,37240,26610,30950,23820,22360,31770,26750,23800,33460,34230,26490,27680,26200,27520,34370,48430,29830,27860,21650,17960,7610,,
MOK,WKM2201,TUAR,mokai,Geo,Geo,2009-02-01,40431,40432,40344,40597,40675,40932,40998,40683,40517,40044,39635,39644,39915,39559,39107,39264,39473,39637,39592,39408,38982,38411,37722,37581,36443,35276,36107,36401,35382,35140,34656,34557,33711,33714,34524,35319,36161,37511,37476,37881,38983,39539,40040,40272,40242,40660,40617,40720,,
WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,2009-02-01,13420,13150,10460,5130,4320,1860,0,0,0,0,0,0,1320,5290,5500,8820,11180,12280,17460,16870,14750,15980,17030,18390,18730,18660,17840,15410,14480,13120,13320,12860,13460,14910,16310,15990,15740,13140,13320,16240,15460,18130,20430,20260,13380,11520,4460,3730,,
WPI,WPG0331,TRPG,waipori,Hydro,Hydro,2009-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974.4279999999999,330.71559999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
RKA,WRK0331,HAWK,rotokawa,Geo,Geo,2009-02-01,15865.26,15952.549999999999,16029.379999999999,16129.889999999999,16217.1,16266.379999999999,16307.120000000001,16293.860000000001,16307.120000000001,16302.389999999999,16243.639999999999,16284.379999999999,16280.59,16193.41,15911.76,15847.23,15851.98,15783.639999999999,15739.030000000001,15756.120000000001,15669.719999999999,15738.08,15474.040000000001,15072.77,14632.82,14354.41,14019.389999999999,13956.35,13868.459999999999,13799.66,13904.77,14056.639999999999,14111.059999999999,14166.43,14400.190000000001,14523.200000000001,14661.41,14880.49,15003.290000000001,15113.68,15313.41,15364.74,15505.389999999999,15583.290000000001,15519.65,15628.879999999999,15793.1,15788.4,,
