Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
WAA,HWA1102,KIWI,whareroa,Gas,Cogen,2014-08-01,18023,18070,18310,18678,17488,17210,17354,17306,17266,17369,17329,17274,16995,17034,17282,17114,17011,16755,13262,12975,12975,12792,12104,11978,11896,12241,12679,12664,12799,12743,12815,16676,17704,17974,18669,19283,19274,19338,19147,19386,19434,19553,19506,19935,19250,18939,18924,18876,,
KAG,KAW1101,KRGL,kawerau_new,Geo,Geo,2014-08-01,51291,51380,51439,51423,51454,51485,51488,51445,51466,51575,51520,51558,51467,51583,51549,51515,51582,51512,51594,51508,51461,51544,51563,51593,51489,51338,51355,51361,51301,51167,51250,51235,51128,51163,51189,51264,51275,51254,51207,51231,51314,51400,51355,51368,51379,51336,51358,51390,,
KIN,KIN0112,POCO,kinleith,Wood,Cogen,2014-08-01,17286,17304,17393,17477,17261,17435,17398,17482,16040,15979,15739,16737,17416,17891,17626,17518,17787,17394,18162,17405,17720,17383,16559,17630,17472,17421,17515,17269,17915,17472,17333,17307,17243,18103,17384,17974,17860,18145,18441,17969,18310,18136,17577,18199,17901,18089,18081,18404,,
KOE,KOE1101,TOPE,ngawha,Geo,Geo,2014-08-01,11990.719999999999,11982.1,12058.65,12097.85,12198.4,12177.879999999999,12155.77,12090.25,12067.6,12097.610000000001,12059.139999999999,12010.940000000001,11971.02,11901.73,12052.41,12052.26,11963.91,11930.370000000001,11936.620000000001,11865.34,11806.120000000001,11726.469999999999,11452.02,11313.780000000001,11139.049999999999,11086.790000000001,11077.5,11088.73,11070.82,11144.809999999999,11139.24,11206.07,11245.65,11282.469999999999,11332.5,11432.42,11469.049999999999,11471.76,11447.32,11452.07,11441.950000000001,11394.200000000001,11328.83,11247.92,11311.41,11229.58,11235.9,11266.2,,
KPI,KPA1101,KAPE,kapuni,Gas,Cogen,2014-08-01,9146,9152,9164,9190,9192,9202,9244,9212,9186,9148,9154,9150,9152,9164,9150,9136,9128,9114,9098,9046,9034,8988,8912,8868,8848,8892,8914,8944,8974,9026,9014,9076,9146,9136,9266,9264,9216,9214,9204,9224,9198,9180,9196,9168,9150,9100,9244,9294,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,2014-08-01,20550,20880,20740,20620,20340,20560,20480,20380,20360,20780,20530,20700,20680,21430,21280,21120,21800,21650,22000,23000,21740,22170,22250,22370,21970,22430,22220,22360,22280,22160,22010,21990,22010,21970,21950,22060,21570,21780,20490,20370,20090,21340,20470,21960,21030,20450,23490,20170,,
TWF,LTN0331,POCO,twf_12,Wind,Wind,2014-08-01,79.114800000000002,1999.0219999999999,276.7595,298.29739999999998,299.3245,296.79239999999999,103.31699999999999,0,0,0,0,0,246.68979999999999,301.87689999999998,925.68409999999994,3091.7217000000001,3245.2330000000002,3245.2736,3689.9944999999998,7312.9143000000004,11608.8694,15912.573200000001,16967.708699999999,17028.417600000001,16865.733899999999,16919.273700000002,17071.045999999998,16898.7323,16634.7451,16633.1486,16401.600399999999,8694.7391000000007,4923.7891,4870.8391000000001,4723.7344000000003,4841.2677000000003,5118.8000000000002,5038.8919999999998,4245.7201999999997,0,0,0,384.4187,6632.1607999999997,15201.688899999999,15402.8724,15706.2,15992.4,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,2014-08-01,295956,298714,298726,298236,297539,297525,296138,298406,298608,297195,296595,296534,298548,297340,299817,296140,297791,297981,296129,297977,298225,297905,297646,297456,297487,297844,279520,297199,297655,297598,297956,297251,297305,297578,296516,297579,297791,297614,297790,298034,297146,298174,297283,297757,298208,294507,297593,297612,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,2014-08-01,9323,9317,9294,9356,5896,5894,5884,5879,5874,5904,5917,9258,9218,9412,9357,9325,9384,9339,9396,9331,9355,9330,9329,9343,9298,9358,9349,9351,9370,9323,9365,9357,9379,9378,9363,9376,9343,9380,9386,9372,9376,9332,9284,9361,9360,9391,9341,9296,,
ANI,MAT1101,BOPD,aniwhenua,Hydro,Hydro,2014-08-01,3420.4200000000001,3429.23,3442.3499999999999,3430.04,3420.3099999999999,3408.6900000000001,3406.2199999999998,3406.3099999999999,3402.3099999999999,3446.27,3444.1399999999999,3427.73,3444.9899999999998,3762.1599999999999,5488.1599999999999,6048.5299999999997,6043.3999999999996,5825.0600000000004,5827.54,4852.3100000000004,4849.8999999999996,4940.1999999999998,5221,5225.6199999999999,5285.6899999999996,5305.6499999999996,5231.9300000000003,5206.1899999999996,5038.8100000000004,5041.1400000000003,5042.6199999999999,5043.1700000000001,5041.29,4938.8100000000004,5062.0200000000004,5786.5799999999999,5952.5100000000002,5996.9399999999996,6134.3599999999997,5547.6400000000003,4381.8000000000002,3476.48,3484.8400000000001,3470.1900000000001,3458.1100000000001,3474.3800000000001,3492.61,3466.44,,
MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,871,88,0,0,24,168,9,0,0,0,30,166,249,489,907,971,962,736,2571,2339,1385,71,0,247,756,1198,1767,2118,2465,3083,3923,4776,5066,5778,,
MKE,MKE1101,TODD,McKee,Gas,Thrml,2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40001,45848,45809,45781,45726,45668,45731,45806,45827,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2014-08-01,20960,2120,21210,2270,30,28610,23420,27660,28450,2390,0,0,0,34130,47670,57300,54600,64270,45000,86690,64370,36310,27960,26720,31480,35330,28160,32700,24510,25920,17880,32070,29400,32470,35570,54720,64710,64860,49030,53970,47540,25560,23100,14670,20880,29520,30940,28720,,
NAP,NAP2201,NAPJ,nap,Geo,Geo,2014-08-01,65005,64497,65293,65017,65110,64817,64861,65248,64780,64988,64558,64497,64676,64668,65018,64773,64744,65264,64894,65260,64771,64646,64820,64898,65034,64547,64432,65305,64950,65025,64723,65113,64892,65336,64938,64776,65210,64973,64922,64492,64612,64881,64860,64633,64612,64779,65367,64978,,
NTM,NAP2202,MRPL,Ngatamariki,Geo,Geo,2014-08-01,36007,36054,36072,36052,36060,36090,36053,36056,36085,36037,36063,36080,36099,36062,36086,36065,36035,36069,36004,35928,35951,35918,35909,35903,35865,35866,35850,35879,35823,35695,35638,35636,35671,35624,35666,35659,35662,35681,35684,35696,35699,35685,35681,35697,35673,35655,35658,35676,,
WHL,NMA0331,TPCO,white_hill,Wind,Wind,2014-08-01,23438.096600000001,24023.527999999998,23993.214400000001,23858.697800000002,16879.938699999999,4063.9169999999999,893.3039,1352.7444,138.3058,923.61749999999995,97.571899999999999,938.77430000000004,3763.6228999999998,2641.0724,2809.9032000000002,2676.0072,2673.1379999999999,3577.8924000000002,5777.6124,5208.5544,1313.1371999999999,2584.1927999999998,2111.7312000000002,783.29160000000002,790.94280000000003,812.94000000000005,0,0,0,0,445.68239999999997,945.87959999999998,248.66399999999999,601.57560000000001,2573.6723999999999,10764.281999999999,13783.6368,10446.7572,5838.8220000000001,9269.4287999999997,12534.5784,15931.7112,24300.211200000002,27229.664400000001,15320.571599999999,12464.761200000001,14492.7,20636.9,,
PRU,NSY0331,OTPO,paerau,Hydro,Hydro,2014-08-01,6023.4499999999998,6046.1000000000004,6068.3800000000001,6046.2200000000003,6068.2299999999996,6046.2700000000004,6045.7799999999997,6046.21,6068.0500000000002,6044.9499999999998,6045.71,6045.9099999999999,6068.71,6068.3500000000004,6068.7700000000004,6045.8400000000001,6045.8199999999997,6068.2600000000002,6068.4399999999996,6046.0200000000004,6068.3299999999999,6046.1199999999999,6045.4200000000001,6091,6046.1400000000003,6045.8500000000004,6068.7200000000003,6045.96,6045.96,6046.2399999999998,6090.8400000000001,6046.1499999999996,6023.4700000000003,5843.79,5483.8299999999999,5506.2399999999998,5888.5200000000004,6090.9099999999999,6091.1000000000004,6090.7799999999997,6091.1700000000001,6091.0100000000002,6090.8900000000003,6091.2700000000004,6068.3699999999999,6068.6300000000001,6067.55,6090.22,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2014-08-01,24031,25748,24289,24256,24181,24183,24042,24254,24293,24134,26535,28887,47128,58292,58762,70999,73257,73774,72912,73365,59289,49091,48901,48851,48837,46610,46368,46356,46452,48886,48936,48797,47362,47418,58413,58601,60946,68719,64320,64699,68236,53923,58481,46464,46330,45514,46245,46232,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2014-08-01,24030,21613,19397,19356,19303,19298,18783,16933,16955,16834,16795,16785,37200,48406,48938,71142,71108,63596,58136,58573,52600,44459,41438,41404,41391,36749,36501,36483,36547,36549,36608,36483,36481,36551,48040,67647,73417,73206,63588,48981,38885,36576,38814,36442,36478,34603,36390,36342,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2014-08-01,23476,21297,19279,19432,18878,18933,18563,16599,16753,16580,16371,16802,36289,48626,47647,70960,70544,63359,58108,57958,52043,44862,40819,40654,41626,36399,36223,36338,36091,36288,36522,36196,36203,36202,47368,67498,73399,71861,63782,48616,38716,36610,38922,36506,36595,34800,36457,36104,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,2014-08-01,0,0,0,0,0,0,0,0,0,0,0,1250,17720,28130,31120,41840,49380,42360,36500,27840,23550,26870,27480,27630,27000,22500,23030,13260,13350,13410,13360,13370,13470,20260,25380,35730,40760,40470,37230,36400,25050,29030,30350,27840,15740,16630,10300,230,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,2014-08-01,18720,18780,18740,18630,18680,18630,18640,18620,18640,18580,18710,18640,18610,18660,18610,18600,18570,18630,18600,18670,18450,18460,18370,18560,18710,18470,15350,18430,18430,18900,18880,18890,18890,18830,18820,18830,18780,18750,18740,18690,18640,18740,18760,18780,18780,18820,18720,18710,,
OTC,OTA2202,CTCT,otahuhu_b,Gas,Thrml,2014-08-01,113290,113290,113320,113320,113300,113310,113310,113310,113320,113330,113290,113270,113120,118190,121220,122620,123480,121130,127920,115900,123390,113010,112260,112260,112270,112270,112280,112270,112280,112260,112280,112270,112280,112270,112320,112250,112240,112240,112220,111020,110030,88580,1990,0,0,0,0,0,,
PPI,PPI2201,CTCT,poihipi,Geo,Geo,2014-08-01,23840,23850,23870,23850,23860,23860,23880,23860,23850,23850,23880,23880,23860,23860,23860,23850,23860,23850,23820,23810,23800,23800,23820,23850,23850,23860,23840,23800,23790,23780,23780,23780,23770,23790,23800,23800,23790,23780,23750,23760,23750,23770,23790,23800,23790,23780,23740,23730,,
WHE,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,2014-08-01,1873,1874,1884,1890,1873,1875,1876,1871,1872,1900,1894,1885,1871,1906,3666,6472,7067,7098,4926,2021,1757,1745,1743,1751,1741,1750,1751,1746,1742,1738,1743,1746,1743,1745,6141,7130,7092,7101,7094,4618,2082,1843,1840,1846,1856,1886,1886,1873,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,2014-08-01,19630,19840,19820,19800,19750,19740,19650,19460,19640,19730,19680,19690,35680,34490,32540,28190,22470,24400,25730,30410,31440,34660,35020,36700,30900,36450,36560,36070,35670,35460,36630,36890,36180,30960,30630,36940,36960,36930,36310,37090,35790,37020,37690,37450,37040,36570,34200,36970,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2014-08-01,76310,57280,60420,57120,51760,47000,46640,42860,45110,48110,77150,76820,88670,90830,89450,80050,72560,71390,73790,74490,96030,89490,77590,95130,92000,98450,98460,97910,97520,97310,98650,98760,97550,91110,92190,98930,99000,90800,82030,79670,80200,98630,96650,88880,86360,83150,82520,91510,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,2014-08-01,29063,29058,29058,29060,29061,29066,29066,29065,29061,29070,29082,29075,28863,31039,31055,31058,31070,31057,31064,31066,31060,31065,28921,29058,29077,29075,29079,29075,29083,29070,29087,29085,29084,29083,29085,29083,29086,29081,29079,29077,29077,29073,29078,29070,29076,29083,29081,29079,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19710,21320,14920,14920,450,0,0,0,0,0,0,0,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
SWN,SWN2201,MRPL,southdown,Gas,Thrml,2014-08-01,25510,25470,25840,25130,24700,25320,25440,25480,25490,25250,36270,51140,53350,54800,56880,59340,61550,62180,62270,62460,59340,54610,52990,52980,52970,52910,52770,52760,52730,52790,52850,52770,52670,52730,52790,52750,52660,52700,52650,52660,52620,52420,51210,48840,45940,24690,23540,23520,,
KMI,TGA0331,POCO,kaimai,Hydro,Hydro,2014-08-01,29.190000000000001,29.32,27.899999999999999,27.449999999999999,27.129999999999999,27.030000000000001,31.289999999999999,36.509999999999998,29.16,18.190000000000001,16.219999999999999,17.899999999999999,24,4191.8000000000002,16559.07,18827.830000000002,18830.380000000001,18819.889999999999,18806.349999999999,18778.509999999998,14763.540000000001,14016.040000000001,14102.49,14119.360000000001,14042.360000000001,14105.200000000001,7758.9899999999998,6019.6499999999996,6004.7799999999997,3246.5700000000002,3044.6100000000001,3049.4499999999998,3042.8400000000001,5405.1700000000001,16831.790000000001,19014.200000000001,19003.98,19003.880000000001,19003.169999999998,18991.66,8608.5799999999999,7015.0699999999997,7001.9700000000003,3730.21,3563.9299999999998,3569.48,3565.29,180.76,,
THI,THI2201,CTCT,Te_Mihi,Geo,Geo,2014-08-01,77620,77720,77890,77880,78010,78020,78020,77990,77890,77920,77970,77930,77860,77970,78010,77970,77940,77880,77730,77690,77670,77690,77590,77480,77420,77540,77540,77210,77180,77180,77240,77240,77200,77360,77430,77360,77340,77330,77200,77090,77060,77250,77340,77230,77220,77220,76980,76920,,
TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,2014-08-01,8453,8143,10526,9736,8479,8658,8804,8856,10036,10035,10358,10501,10648,11160,10605,9190,8130,8630,8689,8854,9062,8966,8775,8954,8897,10306,11625,11765,11508,11181,10662,11317,10055,8552,8689,9171,9459,9606,9173,8476,9905,11174,11333,10657,10176,9023,9096,10411,,
TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,2014-08-01,46702,46733,62805,47007,46715,46730,46714,46731,57909,49849,61313,54562,63431,62335,60694,47553,46702,46705,46701,46707,46703,46698,46702,48133,46705,59897,66270,66886,66881,64989,61994,66868,52595,46719,51269,50245,53694,48601,48597,46712,55712,65140,62047,59645,56834,48884,51694,58622,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2014-08-01,24994,25398,1203,26950,27076,634,0,0,0,33364,35703,31719,31005,17823,87515,106999,108716,95248,80469,56552,43624,49522,49838,49994,49335,50117,49860,50115,49628,49845,49746,49811,49966,49868,73596,98777,98852,99382,99602,99754,99610,75538,50825,18711,35,18507,21682,425,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2014-08-01,6132,6151,6129,6194,6101,6163,6111,6171,6107,6274,6195,6111,6087,19385,20054,20163,20237,20181,20324,20143,20361,20010,20210,20291,19820,20407,20146,20422,20011,20259,20050,20160,20238,20161,20217,20476,19985,20187,20221,20273,5936,5945,6086,5972,5959,5972,5991,5983,,
TRH,TWC2201,TRPG,te_rere_hau,Wind,Wind,2014-08-01,12139.309999999999,15428.780000000001,13759.389999999999,12604.440000000001,15369.57,14871.540000000001,14095.67,16669.93,14385.969999999999,18842.560000000001,18011.389999999999,17140.139999999999,18877.43,18359.950000000001,15460.559999999999,17435.369999999999,16435.16,16011.110000000001,17145.560000000001,19705.009999999998,20029.619999999999,19804.200000000001,19615.200000000001,19042.889999999999,18987.080000000002,19901.57,19828.200000000001,20235.52,19301.720000000001,19451.400000000001,18379.689999999999,16300.030000000001,18537.27,15164.17,14132.860000000001,14532.959999999999,14084.77,11160.059999999999,6926.2200000000003,5222.4399999999996,5096.1099999999997,5700.2799999999997,6657.1499999999996,8183.6099999999997,11105.51,13762.59,13893.4,14515.9,,
TWC,TWC2201,TRPG,twf_3,Wind,Wind,2014-08-01,4860.1700000000001,4831.8100000000004,4852.1300000000001,4854.5799999999999,4838.4099999999999,4843.6400000000003,4843.9300000000003,4844.8500000000004,4845.25,4822.0799999999999,4838.1800000000003,4838.5699999999997,5977.8199999999997,32432.419999999998,35740.949999999997,37454.93,34378.029999999999,35817.989999999998,40424.440000000002,40980.82,39243.559999999998,40212.639999999999,40001.309999999998,39224.059999999998,38943.419999999998,38233.099999999999,38758.449999999997,39059.230000000003,39236.739999999998,38236.970000000001,35478.989999999998,36676.260000000002,35218.010000000002,34545.629999999997,16898.41,16214.75,16266.34,16244.93,14737.709999999999,4963.0500000000002,6383.1199999999999,7340.3299999999999,12623.139999999999,21503.790000000001,30343.310000000001,30704.68,24681.6,21035.2,,
TRC,TWH0331,WAIK,te_rapa,Gas,Cogen,2014-08-01,15377.6322,15415.021199999999,15560.869199999999,15894.712799999999,15902.5717,15553.8961,15535.2943,15450.061799999999,15504.178,15694.8928,15898.122100000001,16228.855100000001,16151.6978,16094.975700000001,16185.358200000001,16119.870800000001,15767.991900000001,15310.8264,14476.1659,14531.785900000001,14999.313200000001,14954.9511,14926.9866,14976.581099999999,15068.529200000001,15301.4328,15282.8001,15211.668299999999,15087.7387,14998.036,14911.8662,14930.9933,14770.838599999999,14548.9457,14579.7839,14599.7865,14823.5128,14915.347599999999,15043.974,15065.9542,14905.4905,14889.2165,14672.504499999999,14437.2834,14461.0146,14539.2328,14526.9,14605.6,,
TUK,TWH0331,WAIK,te_uku,Wind,Wind,2014-08-01,6281.2416000000003,4323.1646000000001,2187.0805999999998,2863.5072,3898.8344000000002,5576.9111999999996,6517.9427999999998,4875.4674000000005,3040.5520000000001,2554.6410000000001,5446.0519999999997,3974.8481999999999,2386.2559999999999,2856.7718,3408.1124,2082.2008000000001,2609.4863999999998,1473.1282000000001,2301.5823999999998,1517.3894,1590.5165999999999,1462.5440000000001,1225.8427999999999,1062.2688000000001,675.46439999999996,1187.3548000000001,3120.4146000000001,2373.7474000000002,3053.0605999999998,5781.8598000000002,8925.3672000000006,11629.1492,10299.388800000001,6353.4066000000003,6899.9362000000001,8985.9858000000004,12641.383599999999,14118.3606,13306.263800000001,13387.088599999999,11180.763999999999,11276.984,12373.892,12411.417799999999,13740.216,15191.213599999999,19865.6,20100.4,,
TAP,WDV1101,MERI,te_apiti,Wind,Wind,2014-08-01,39539,36706,38219,37364,37478,38718,39816,40001,40411,39698,40040,39794,40417,40825,39531,37553,39455,38546,37733,38948,39597,39126,39079,38805,39099,39863,39753,40301,38700,39300,37834,34243,34996,39043,37526,36621,35536,34677,33556,31776,19646,17650,21570,24395,32738,33291,33348,32987,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
MOK,WKM2201,TUAR,mokai,Geo,Geo,2014-08-01,52252,51860,52657,52988,53143,52980,52639,52266,52401,52751,52243,52566,51846,50880,50383,50064,50442,50821,51198,51249,51123,50773,50716,50231,49747,49527,49917,49815,49901,49701,49059,48626,49140,49271,49327,49353,49362,49371,49364,49381,49568,49658,49799,50044,50331,50515,50518,50754,,
