Fuel_Code,POC_Code,Trading_date,Total_TP
Hydro,ARG1101,2001-10-18,243570.0
Hydro,ARG1101,2001-10-19,235135.0
Hydro,ARG1101,2001-10-20,77307.0
Hydro,ARG1101,2001-10-21,1240.0
Hydro,ARG1101,2001-10-22,99619.0
Hydro,ARG1101,2001-10-23,252106.0
Hydro,ARG1101,2001-10-24,257354.0
Hydro,ARG1101,2001-10-25,253862.0
Hydro,ARG1101,2001-10-26,235608.0
Hydro,ARG1101,2001-10-27,208237.0
Hydro,ARG1101,2001-10-28,244280.0
Hydro,ARG1101,2001-10-29,257851.0
Hydro,ARG1101,2001-10-30,256717.0
Hydro,ARG1101,2001-10-31,219877.0
Hydro,ARI1101,2001-10-01,1539110.0
Hydro,ARI1101,2001-10-02,1569690.0
Hydro,ARI1101,2001-10-03,1962230.0
Hydro,ARI1101,2001-10-04,2093700.0
Hydro,ARI1101,2001-10-05,2285900.0
Hydro,ARI1101,2001-10-06,1871020.0
Hydro,ARI1101,2001-10-07,1515160.0
Hydro,ARI1101,2001-10-08,2156720.0
Hydro,ARI1101,2001-10-09,2518770.0
Hydro,ARI1101,2001-10-10,1951150.0
Hydro,ARI1101,2001-10-11,2152760.0
Hydro,ARI1101,2001-10-12,1951620.0
Hydro,ARI1101,2001-10-13,1554740.0
Hydro,ARI1101,2001-10-14,1494050.0
Hydro,ARI1101,2001-10-15,2058600.0
Hydro,ARI1101,2001-10-16,1702880.0
Hydro,ARI1101,2001-10-17,1646340.0
Hydro,ARI1101,2001-10-18,1378440.0
Hydro,ARI1101,2001-10-19,1737030.0
Hydro,ARI1101,2001-10-20,1336670.0
Hydro,ARI1101,2001-10-21,1517910.0
Hydro,ARI1101,2001-10-22,1870860.0
Hydro,ARI1101,2001-10-23,1722900.0
Hydro,ARI1101,2001-10-24,1623630.0
Hydro,ARI1101,2001-10-25,1622940.0
Hydro,ARI1101,2001-10-26,1372840.0
Hydro,ARI1101,2001-10-27,1848250.0
Hydro,ARI1101,2001-10-28,1822120.0
Hydro,ARI1101,2001-10-29,2001190.0
Hydro,ARI1101,2001-10-30,2291760.0
Hydro,ARI1101,2001-10-31,2172030.0
Hydro,ATI2201,2001-10-01,519160.0
Hydro,ATI2201,2001-10-02,476120.0
Hydro,ATI2201,2001-10-03,770380.0
Hydro,ATI2201,2001-10-04,700570.0
Hydro,ATI2201,2001-10-05,697750.0
Hydro,ATI2201,2001-10-06,562570.0
Hydro,ATI2201,2001-10-07,416920.0
Hydro,ATI2201,2001-10-08,640700.0
Hydro,ATI2201,2001-10-09,795860.0
Hydro,ATI2201,2001-10-10,769720.0
Hydro,ATI2201,2001-10-11,746810.0
Hydro,ATI2201,2001-10-12,576780.0
Hydro,ATI2201,2001-10-13,541110.0
Hydro,ATI2201,2001-10-14,419490.0
Hydro,ATI2201,2001-10-15,615280.0
Hydro,ATI2201,2001-10-16,427430.0
Hydro,ATI2201,2001-10-17,346690.0
Hydro,ATI2201,2001-10-18,557970.0
Hydro,ATI2201,2001-10-19,467600.0
Hydro,ATI2201,2001-10-20,318490.0
Hydro,ATI2201,2001-10-21,503560.0
Hydro,ATI2201,2001-10-22,503230.0
Hydro,ATI2201,2001-10-23,496190.0
Hydro,ATI2201,2001-10-24,579760.0
Hydro,ATI2201,2001-10-25,402480.0
Hydro,ATI2201,2001-10-26,468820.0
Hydro,ATI2201,2001-10-27,449130.0
Hydro,ATI2201,2001-10-28,360410.0
Hydro,ATI2201,2001-10-29,688150.0
Hydro,ATI2201,2001-10-30,629120.0
Hydro,ATI2201,2001-10-31,772550.0
Hydro,AVI2201,2001-10-01,1889030.0
Hydro,AVI2201,2001-10-02,2141660.0
Hydro,AVI2201,2001-10-03,1768740.0
Hydro,AVI2201,2001-10-04,1733440.0
Hydro,AVI2201,2001-10-05,1599920.0
Hydro,AVI2201,2001-10-06,1654720.0
Hydro,AVI2201,2001-10-07,1368140.0
Hydro,AVI2201,2001-10-08,1897790.0
Hydro,AVI2201,2001-10-09,2117780.0
Hydro,AVI2201,2001-10-10,2326280.0
Hydro,AVI2201,2001-10-11,1834410.0
Hydro,AVI2201,2001-10-12,2060860.0
Hydro,AVI2201,2001-10-13,2003670.0
Hydro,AVI2201,2001-10-14,2473740.0
Hydro,AVI2201,2001-10-15,2402180.0
Hydro,AVI2201,2001-10-16,2224200.0
Hydro,AVI2201,2001-10-17,1746050.0
Hydro,AVI2201,2001-10-18,1743100.0
Hydro,AVI2201,2001-10-19,1820040.0
Hydro,AVI2201,2001-10-20,1616530.0
Hydro,AVI2201,2001-10-21,1611940.0
Hydro,AVI2201,2001-10-22,1860430.0
Hydro,AVI2201,2001-10-23,1979890.0
Hydro,AVI2201,2001-10-24,1990480.0
Hydro,AVI2201,2001-10-25,2190710.0
Hydro,AVI2201,2001-10-26,2455970.0
Hydro,AVI2201,2001-10-27,2046660.0
Hydro,AVI2201,2001-10-28,1910770.0
Hydro,AVI2201,2001-10-29,2089660.0
Hydro,AVI2201,2001-10-30,2339210.0
Hydro,AVI2201,2001-10-31,2220550.0
Hydro,BEN2202,2001-10-01,5712450.0
Hydro,BEN2202,2001-10-02,4281060.0
Hydro,BEN2202,2001-10-03,5254520.0
Hydro,BEN2202,2001-10-04,3763000.0
Hydro,BEN2202,2001-10-05,4443760.0
Hydro,BEN2202,2001-10-06,3696800.0
Hydro,BEN2202,2001-10-07,3593400.0
Hydro,BEN2202,2001-10-08,4670560.0
Hydro,BEN2202,2001-10-09,5274530.0
Hydro,BEN2202,2001-10-10,5514480.0
Hydro,BEN2202,2001-10-11,4306340.0
Hydro,BEN2202,2001-10-12,5441860.0
Hydro,BEN2202,2001-10-13,4739570.0
Hydro,BEN2202,2001-10-14,5552880.0
Hydro,BEN2202,2001-10-15,6065420.0
Hydro,BEN2202,2001-10-16,4088180.0
Hydro,BEN2202,2001-10-17,5755840.0
Hydro,BEN2202,2001-10-18,4632370.0
Hydro,BEN2202,2001-10-19,4626810.0
Hydro,BEN2202,2001-10-20,3950510.0
Hydro,BEN2202,2001-10-21,3099130.0
Hydro,BEN2202,2001-10-22,4029810.0
Hydro,BEN2202,2001-10-23,4955170.0
Hydro,BEN2202,2001-10-24,5034450.0
Hydro,BEN2202,2001-10-25,6079870.0
Hydro,BEN2202,2001-10-26,6113950.0
Hydro,BEN2202,2001-10-27,4946060.0
Hydro,BEN2202,2001-10-28,4104250.0
Hydro,BEN2202,2001-10-29,5190950.0
Hydro,BEN2202,2001-10-30,4800130.0
Hydro,BEN2202,2001-10-31,4615850.0
Hydro,BWK1101,2001-10-01,19973.0
Hydro,BWK1101,2001-10-02,7727.0
Hydro,BWK1101,2001-10-03,21614.0
Hydro,BWK1101,2001-10-04,41528.0
Hydro,BWK1101,2001-10-05,66603.0
Hydro,BWK1101,2001-10-06,16066.0
Hydro,BWK1101,2001-10-07,0.0
Hydro,BWK1101,2001-10-08,25032.0
Hydro,BWK1101,2001-10-09,51953.0
Hydro,BWK1101,2001-10-10,43741.0
Hydro,BWK1101,2001-10-11,38949.0
Hydro,BWK1101,2001-10-12,20107.0
Hydro,BWK1101,2001-10-13,13215.0
Hydro,BWK1101,2001-10-14,0.0
Hydro,BWK1101,2001-10-15,36878.0
Hydro,BWK1101,2001-10-16,18573.0
Hydro,BWK1101,2001-10-17,45695.0
Hydro,BWK1101,2001-10-18,46725.0
Hydro,BWK1101,2001-10-19,0.0
Hydro,BWK1101,2001-10-20,0.0
Hydro,BWK1101,2001-10-21,0.0
Hydro,BWK1101,2001-10-22,0.0
Hydro,BWK1101,2001-10-23,16454.0
Hydro,BWK1101,2001-10-24,31289.0
Hydro,BWK1101,2001-10-25,16538.0
Hydro,BWK1101,2001-10-26,8067.0
Hydro,BWK1101,2001-10-27,4750.0
Hydro,BWK1101,2001-10-28,0.0
Hydro,BWK1101,2001-10-29,32420.0
Hydro,BWK1101,2001-10-30,1173.0
Hydro,BWK1101,2001-10-31,7459.0
Hydro,COB0661,2001-10-01,292540.0
Hydro,COB0661,2001-10-02,72260.0
Hydro,COB0661,2001-10-03,113160.0
Hydro,COB0661,2001-10-04,117930.0
Hydro,COB0661,2001-10-05,138350.0
Hydro,COB0661,2001-10-06,128650.0
Hydro,COB0661,2001-10-07,94720.0
Hydro,COB0661,2001-10-08,169460.0
Hydro,COB0661,2001-10-09,239100.0
Hydro,COB0661,2001-10-10,239580.0
Hydro,COB0661,2001-10-11,238850.0
Hydro,COB0661,2001-10-12,238540.0
Hydro,COB0661,2001-10-13,238710.0
Hydro,COB0661,2001-10-14,238840.0
Hydro,COB0661,2001-10-15,238830.0
Hydro,COB0661,2001-10-16,238070.0
Hydro,COB0661,2001-10-17,238860.0
Hydro,COB0661,2001-10-18,239290.0
Hydro,COB0661,2001-10-19,238920.0
Hydro,COB0661,2001-10-20,238720.0
Hydro,COB0661,2001-10-21,238710.0
Hydro,COB0661,2001-10-22,238730.0
Hydro,COB0661,2001-10-23,238790.0
Hydro,COB0661,2001-10-24,239250.0
Hydro,COB0661,2001-10-25,239190.0
Hydro,COB0661,2001-10-26,238640.0
Hydro,COB0661,2001-10-27,238760.0
Hydro,COB0661,2001-10-28,239210.0
Hydro,COB0661,2001-10-29,238840.0
Hydro,COB0661,2001-10-30,238530.0
Hydro,COB0661,2001-10-31,237130.0
Hydro,COL0661,2001-10-01,165120.0
Hydro,COL0661,2001-10-02,187100.0
Hydro,COL0661,2001-10-03,295570.0
Hydro,COL0661,2001-10-04,296630.0
Hydro,COL0661,2001-10-05,302610.0
Hydro,COL0661,2001-10-06,200330.0
Hydro,COL0661,2001-10-07,126400.0
Hydro,COL0661,2001-10-08,259330.0
Hydro,COL0661,2001-10-09,470790.0
Hydro,COL0661,2001-10-10,527040.0
Hydro,COL0661,2001-10-11,545590.0
Hydro,COL0661,2001-10-12,602760.0
Hydro,COL0661,2001-10-13,601170.0
Hydro,COL0661,2001-10-14,272870.0
Hydro,COL0661,2001-10-15,138530.0
Hydro,COL0661,2001-10-16,137870.0
Hydro,COL0661,2001-10-17,133740.0
Hydro,COL0661,2001-10-18,133960.0
Hydro,COL0661,2001-10-19,133590.0
Hydro,COL0661,2001-10-20,133520.0
Hydro,COL0661,2001-10-21,133950.0
Hydro,COL0661,2001-10-22,133440.0
Hydro,COL0661,2001-10-23,132560.0
Hydro,COL0661,2001-10-24,129970.0
Hydro,COL0661,2001-10-25,241490.0
Hydro,COL0661,2001-10-26,288060.0
Hydro,COL0661,2001-10-27,326130.0
Hydro,COL0661,2001-10-28,338750.0
Hydro,COL0661,2001-10-29,363100.0
Hydro,COL0661,2001-10-30,370640.0
Hydro,COL0661,2001-10-31,367740.0
Hydro,CYD2201,2001-10-01,4393740.0
Hydro,CYD2201,2001-10-02,4793490.0
Hydro,CYD2201,2001-10-03,4888910.0
Hydro,CYD2201,2001-10-04,4949060.0
Hydro,CYD2201,2001-10-05,4873800.0
Hydro,CYD2201,2001-10-06,4149970.0
Hydro,CYD2201,2001-10-07,4677850.0
Hydro,CYD2201,2001-10-08,5174810.0
Hydro,CYD2201,2001-10-09,5243550.0
Hydro,CYD2201,2001-10-10,5394270.0
Hydro,CYD2201,2001-10-11,5007410.0
Hydro,CYD2201,2001-10-12,5048410.0
Hydro,CYD2201,2001-10-13,4310640.0
Hydro,CYD2201,2001-10-14,4703720.0
Hydro,CYD2201,2001-10-15,4970710.0
Hydro,CYD2201,2001-10-16,4681160.0
Hydro,CYD2201,2001-10-17,5038210.0
Hydro,CYD2201,2001-10-18,5425430.0
Hydro,CYD2201,2001-10-19,5430990.0
Hydro,CYD2201,2001-10-20,4494440.0
Hydro,CYD2201,2001-10-21,4935500.0
Hydro,CYD2201,2001-10-22,5568940.0
Hydro,CYD2201,2001-10-23,5419610.0
Hydro,CYD2201,2001-10-24,5480560.0
Hydro,CYD2201,2001-10-25,5458220.0
Hydro,CYD2201,2001-10-26,5164160.0
Hydro,CYD2201,2001-10-27,4665610.0
Hydro,CYD2201,2001-10-28,4612600.0
Hydro,CYD2201,2001-10-29,5141120.0
Hydro,CYD2201,2001-10-30,5085720.0
Hydro,CYD2201,2001-10-31,4976730.0
Hydro,HWA1101,2001-10-01,79449.0
Hydro,HWA1101,2001-10-02,80441.0
Hydro,HWA1101,2001-10-03,118121.0
Hydro,HWA1101,2001-10-04,160197.0
Hydro,HWA1101,2001-10-05,174453.0
Hydro,HWA1101,2001-10-06,111721.0
Hydro,HWA1101,2001-10-07,66981.0
Hydro,HWA1101,2001-10-08,149948.0
Hydro,HWA1101,2001-10-09,381665.0
Hydro,HWA1101,2001-10-10,459491.0
Hydro,HWA1101,2001-10-11,309316.0
Hydro,HWA1101,2001-10-12,289942.0
Hydro,HWA1101,2001-10-13,139420.0
Hydro,HWA1101,2001-10-14,124797.0
Hydro,HWA1101,2001-10-15,415441.0
Hydro,HWA1101,2001-10-16,327889.0
Hydro,HWA1101,2001-10-17,322984.0
Hydro,HWA1101,2001-10-18,282922.0
Hydro,HWA1101,2001-10-19,278910.0
Hydro,HWA1101,2001-10-20,381898.0
Hydro,HWA1101,2001-10-21,417061.0
Hydro,HWA1101,2001-10-22,610419.0
Hydro,HWA1101,2001-10-23,449301.0
Hydro,HWA1101,2001-10-24,275731.0
Hydro,HWA1101,2001-10-25,221350.0
Hydro,HWA1101,2001-10-26,193992.0
Hydro,HWA1101,2001-10-27,188797.0
Hydro,HWA1101,2001-10-28,400912.0
Hydro,HWA1101,2001-10-29,710932.0
Hydro,HWA1101,2001-10-30,727871.0
Hydro,HWA1101,2001-10-31,745850.0
Hydro,KPO1101,2001-10-01,1006220.0
Hydro,KPO1101,2001-10-02,951590.0
Hydro,KPO1101,2001-10-03,1050550.0
Hydro,KPO1101,2001-10-04,806730.0
Hydro,KPO1101,2001-10-05,1263920.0
Hydro,KPO1101,2001-10-06,1173630.0
Hydro,KPO1101,2001-10-07,899840.0
Hydro,KPO1101,2001-10-08,1304670.0
Hydro,KPO1101,2001-10-09,1503380.0
Hydro,KPO1101,2001-10-10,1167030.0
Hydro,KPO1101,2001-10-11,1231940.0
Hydro,KPO1101,2001-10-12,1163970.0
Hydro,KPO1101,2001-10-13,978590.0
Hydro,KPO1101,2001-10-14,1076230.0
Hydro,KPO1101,2001-10-15,1021520.0
Hydro,KPO1101,2001-10-16,1010960.0
Hydro,KPO1101,2001-10-17,1031950.0
Hydro,KPO1101,2001-10-18,995530.0
Hydro,KPO1101,2001-10-19,976000.0
Hydro,KPO1101,2001-10-20,958330.0
Hydro,KPO1101,2001-10-21,994280.0
Hydro,KPO1101,2001-10-22,950360.0
Hydro,KPO1101,2001-10-23,1013770.0
Hydro,KPO1101,2001-10-24,1097310.0
Hydro,KPO1101,2001-10-25,1339200.0
Hydro,KPO1101,2001-10-26,1257010.0
Hydro,KPO1101,2001-10-27,992150.0
Hydro,KPO1101,2001-10-28,1004590.0
Hydro,KPO1101,2001-10-29,962490.0
Hydro,KPO1101,2001-10-30,945760.0
Hydro,KPO1101,2001-10-31,952660.0
Hydro,KUM0111,2001-10-01,66400.0
Hydro,KUM0111,2001-10-02,73877.5
Hydro,KUM0111,2001-10-03,75260.0
Hydro,KUM0111,2001-10-04,73082.5
Hydro,KUM0111,2001-10-05,73092.5
Hydro,KUM0111,2001-10-06,62655.0
Hydro,KUM0111,2001-10-07,42270.0
Hydro,KUM0111,2001-10-08,81527.5
Hydro,KUM0111,2001-10-09,110705.0
Hydro,KUM0111,2001-10-10,104327.5
Hydro,KUM0111,2001-10-11,103757.5
Hydro,KUM0111,2001-10-12,103680.0
Hydro,KUM0111,2001-10-13,80580.0
Hydro,KUM0111,2001-10-14,67825.0
Hydro,KUM0111,2001-10-15,99197.5
Hydro,KUM0111,2001-10-16,98925.0
Hydro,KUM0111,2001-10-17,99200.0
Hydro,KUM0111,2001-10-18,99717.5
Hydro,KUM0111,2001-10-19,99740.0
Hydro,KUM0111,2001-10-20,84540.0
Hydro,KUM0111,2001-10-21,82030.0
Hydro,KUM0111,2001-10-22,80345.0
Hydro,KUM0111,2001-10-23,98667.5
Hydro,KUM0111,2001-10-24,99995.0
Hydro,KUM0111,2001-10-25,99990.0
Hydro,KUM0111,2001-10-26,99200.0
Hydro,KUM0111,2001-10-27,80302.5
Hydro,KUM0111,2001-10-28,79922.5
Hydro,KUM0111,2001-10-29,96562.5
Hydro,KUM0111,2001-10-30,98247.5
Hydro,KUM0111,2001-10-31,97117.5
Hydro,MAN2201,2001-10-01,12149820.0
Hydro,MAN2201,2001-10-02,12963970.0
Hydro,MAN2201,2001-10-03,13248410.0
Hydro,MAN2201,2001-10-04,13887090.0
Hydro,MAN2201,2001-10-05,13978220.0
Hydro,MAN2201,2001-10-06,14024250.0
Hydro,MAN2201,2001-10-07,12747880.0
Hydro,MAN2201,2001-10-08,13723880.0
Hydro,MAN2201,2001-10-09,10872050.0
Hydro,MAN2201,2001-10-10,11572720.0
Hydro,MAN2201,2001-10-11,11660520.0
Hydro,MAN2201,2001-10-12,10629720.0
Hydro,MAN2201,2001-10-13,10483180.0
Hydro,MAN2201,2001-10-14,9422400.0
Hydro,MAN2201,2001-10-15,10505020.0
Hydro,MAN2201,2001-10-16,12381770.0
Hydro,MAN2201,2001-10-17,11756340.0
Hydro,MAN2201,2001-10-18,11635560.0
Hydro,MAN2201,2001-10-19,11720560.0
Hydro,MAN2201,2001-10-20,11733110.0
Hydro,MAN2201,2001-10-21,11735940.0
Hydro,MAN2201,2001-10-22,11744880.0
Hydro,MAN2201,2001-10-23,11723810.0
Hydro,MAN2201,2001-10-24,11706030.0
Hydro,MAN2201,2001-10-25,11605930.0
Hydro,MAN2201,2001-10-26,11581160.0
Hydro,MAN2201,2001-10-27,11714750.0
Hydro,MAN2201,2001-10-28,11752060.0
Hydro,MAN2201,2001-10-29,10488780.0
Hydro,MAN2201,2001-10-30,10169330.0
Hydro,MAN2201,2001-10-31,10301420.0
Hydro,MAT1101,2001-10-01,619020.0
Hydro,MAT1101,2001-10-02,620930.0
Hydro,MAT1101,2001-10-03,671240.0
Hydro,MAT1101,2001-10-04,630150.0
Hydro,MAT1101,2001-10-05,619670.0
Hydro,MAT1101,2001-10-06,634070.0
Hydro,MAT1101,2001-10-07,529150.0
Hydro,MAT1101,2001-10-08,808630.0
Hydro,MAT1101,2001-10-09,880170.0
Hydro,MAT1101,2001-10-10,1055290.0
Hydro,MAT1101,2001-10-11,1233970.0
Hydro,MAT1101,2001-10-12,1125240.0
Hydro,MAT1101,2001-10-13,731290.0
Hydro,MAT1101,2001-10-14,612340.0
Hydro,MAT1101,2001-10-15,942160.0
Hydro,MAT1101,2001-10-16,641060.0
Hydro,MAT1101,2001-10-17,730360.0
Hydro,MAT1101,2001-10-18,732660.0
Hydro,MAT1101,2001-10-19,733120.0
Hydro,MAT1101,2001-10-20,748820.0
Hydro,MAT1101,2001-10-21,635520.0
Hydro,MAT1101,2001-10-22,762250.0
Hydro,MAT1101,2001-10-23,882970.0
Hydro,MAT1101,2001-10-24,841910.0
Hydro,MAT1101,2001-10-25,741660.0
Hydro,MAT1101,2001-10-26,782280.0
Hydro,MAT1101,2001-10-27,660970.0
Hydro,MAT1101,2001-10-28,568610.0
Hydro,MAT1101,2001-10-29,885910.0
Hydro,MAT1101,2001-10-30,890700.0
Hydro,MAT1101,2001-10-31,822870.0
Hydro,MHO0331,2001-10-01,538780.0
Hydro,MHO0331,2001-10-02,351060.0
Hydro,MHO0331,2001-10-03,371480.0
Hydro,MHO0331,2001-10-04,380260.0
Hydro,MHO0331,2001-10-05,393300.0
Hydro,MHO0331,2001-10-06,99540.0
Hydro,MHO0331,2001-10-07,199490.0
Hydro,MHO0331,2001-10-08,607510.0
Hydro,MHO0331,2001-10-09,608930.0
Hydro,MHO0331,2001-10-10,588780.0
Hydro,MHO0331,2001-10-11,525690.0
Hydro,MHO0331,2001-10-12,319760.0
Hydro,MHO0331,2001-10-13,278620.0
Hydro,MHO0331,2001-10-14,83260.0
Hydro,MHO0331,2001-10-15,315100.0
Hydro,MHO0331,2001-10-16,468760.0
Hydro,MHO0331,2001-10-17,647300.0
Hydro,MHO0331,2001-10-18,607020.0
Hydro,MHO0331,2001-10-19,592310.0
Hydro,MHO0331,2001-10-20,591130.0
Hydro,MHO0331,2001-10-21,594450.0
Hydro,MHO0331,2001-10-22,591490.0
Hydro,MHO0331,2001-10-23,588530.0
Hydro,MHO0331,2001-10-24,533790.0
Hydro,MHO0331,2001-10-25,219860.0
Hydro,MHO0331,2001-10-26,207580.0
Hydro,MHO0331,2001-10-27,0.0
Hydro,MHO0331,2001-10-28,394540.0
Hydro,MHO0331,2001-10-29,646150.0
Hydro,MHO0331,2001-10-30,607370.0
Hydro,MHO0331,2001-10-31,598640.0
Hydro,MTI2201,2001-10-01,1449000.0
Hydro,MTI2201,2001-10-02,1554540.0
Hydro,MTI2201,2001-10-03,2173270.0
Hydro,MTI2201,2001-10-04,2165330.0
Hydro,MTI2201,2001-10-05,2087000.0
Hydro,MTI2201,2001-10-06,1789100.0
Hydro,MTI2201,2001-10-07,1265350.0
Hydro,MTI2201,2001-10-08,2197700.0
Hydro,MTI2201,2001-10-09,2358910.0
Hydro,MTI2201,2001-10-10,2050970.0
Hydro,MTI2201,2001-10-11,2194930.0
Hydro,MTI2201,2001-10-12,1697380.0
Hydro,MTI2201,2001-10-13,1418490.0
Hydro,MTI2201,2001-10-14,1122580.0
Hydro,MTI2201,2001-10-15,1982530.0
Hydro,MTI2201,2001-10-16,1888390.0
Hydro,MTI2201,2001-10-17,1472480.0
Hydro,MTI2201,2001-10-18,1316450.0
Hydro,MTI2201,2001-10-19,1386780.0
Hydro,MTI2201,2001-10-20,1038380.0
Hydro,MTI2201,2001-10-21,1561290.0
Hydro,MTI2201,2001-10-22,1901120.0
Hydro,MTI2201,2001-10-23,1743890.0
Hydro,MTI2201,2001-10-24,1400390.0
Hydro,MTI2201,2001-10-25,1523920.0
Hydro,MTI2201,2001-10-26,1389740.0
Hydro,MTI2201,2001-10-27,1460690.0
Hydro,MTI2201,2001-10-28,1528770.0
Hydro,MTI2201,2001-10-29,1981100.0
Hydro,MTI2201,2001-10-30,2142220.0
Hydro,MTI2201,2001-10-31,1837650.0
Hydro,OHA2201,2001-10-01,3489500.0
Hydro,OHA2201,2001-10-02,3102140.0
Hydro,OHA2201,2001-10-03,1874240.0
Hydro,OHA2201,2001-10-04,2336170.0
Hydro,OHA2201,2001-10-05,2906200.0
Hydro,OHA2201,2001-10-06,2725040.0
Hydro,OHA2201,2001-10-07,1752830.0
Hydro,OHA2201,2001-10-08,2350100.0
Hydro,OHA2201,2001-10-09,2994260.0
Hydro,OHA2201,2001-10-10,2231660.0
Hydro,OHA2201,2001-10-11,2677950.0
Hydro,OHA2201,2001-10-12,2803010.0
Hydro,OHA2201,2001-10-13,2527500.0
Hydro,OHA2201,2001-10-14,1498460.0
Hydro,OHA2201,2001-10-15,2143410.0
Hydro,OHA2201,2001-10-16,2877520.0
Hydro,OHA2201,2001-10-17,2294870.0
Hydro,OHA2201,2001-10-18,2900070.0
Hydro,OHA2201,2001-10-19,2632570.0
Hydro,OHA2201,2001-10-20,2526720.0
Hydro,OHA2201,2001-10-21,1312070.0
Hydro,OHA2201,2001-10-22,1234550.0
Hydro,OHA2201,2001-10-23,3048390.0
Hydro,OHA2201,2001-10-24,3485420.0
Hydro,OHA2201,2001-10-25,3108830.0
Hydro,OHA2201,2001-10-26,2953660.0
Hydro,OHA2201,2001-10-27,2614240.0
Hydro,OHA2201,2001-10-28,1856520.0
Hydro,OHA2201,2001-10-29,2514960.0
Hydro,OHA2201,2001-10-30,2422760.0
Hydro,OHA2201,2001-10-31,2918750.0
Hydro,OHB2201,2001-10-01,2897080.0
Hydro,OHB2201,2001-10-02,2561350.0
Hydro,OHB2201,2001-10-03,1618250.0
Hydro,OHB2201,2001-10-04,1968570.0
Hydro,OHB2201,2001-10-05,2329920.0
Hydro,OHB2201,2001-10-06,2345180.0
Hydro,OHB2201,2001-10-07,1502270.0
Hydro,OHB2201,2001-10-08,1932000.0
Hydro,OHB2201,2001-10-09,2464240.0
