Fuel_Code,POC_Code,Trading_date,Total_TP
Hydro,ARA2201,2009-09-01,779430.0
Hydro,ARA2201,2009-09-02,897070.0
Hydro,ARA2201,2009-09-03,974980.0
Hydro,ARA2201,2009-09-04,1112560.0
Hydro,ARA2201,2009-09-05,1282640.0
Hydro,ARA2201,2009-09-06,930120.0
Hydro,ARA2201,2009-09-07,1171470.0
Hydro,ARA2201,2009-09-08,1326900.0
Hydro,ARA2201,2009-09-09,972540.0
Hydro,ARA2201,2009-09-10,737460.0
Hydro,ARA2201,2009-09-11,904310.0
Hydro,ARA2201,2009-09-12,918190.0
Hydro,ARA2201,2009-09-13,495900.0
Hydro,ARA2201,2009-09-14,907730.0
Hydro,ARA2201,2009-09-15,681400.0
Hydro,ARA2201,2009-09-16,1051710.0
Hydro,ARA2201,2009-09-17,1290060.0
Hydro,ARA2201,2009-09-18,1018130.0
Hydro,ARA2201,2009-09-19,420630.0
Hydro,ARA2201,2009-09-20,1175710.0
Hydro,ARA2201,2009-09-21,1275940.0
Hydro,ARA2201,2009-09-22,1017080.0
Hydro,ARA2201,2009-09-23,1041530.0
Hydro,ARA2201,2009-09-24,850570.0
Hydro,ARA2201,2009-09-25,913420.0
Hydro,ARA2201,2009-09-26,532200.0
Hydro,ARA2201,2009-09-27,448070.0
Hydro,ARA2201,2009-09-28,1180260.0
Hydro,ARA2201,2009-09-29,1260610.0
Hydro,ARA2201,2009-09-30,1382570.0
Hydro,ARG1101,2009-09-01,262646.0
Hydro,ARG1101,2009-09-02,256465.0
Hydro,ARG1101,2009-09-03,211438.0
Hydro,ARG1101,2009-09-04,213658.0
Hydro,ARG1101,2009-09-05,225317.0
Hydro,ARG1101,2009-09-06,223887.0
Hydro,ARG1101,2009-09-07,195812.0
Hydro,ARG1101,2009-09-08,169351.0
Hydro,ARG1101,2009-09-09,168771.0
Hydro,ARG1101,2009-09-10,162142.0
Hydro,ARG1101,2009-09-11,171098.0
Hydro,ARG1101,2009-09-12,170897.0
Hydro,ARG1101,2009-09-13,158557.0
Hydro,ARG1101,2009-09-14,157996.0
Hydro,ARG1101,2009-09-15,171385.0
Hydro,ARG1101,2009-09-16,149352.0
Hydro,ARG1101,2009-09-17,146644.0
Hydro,ARG1101,2009-09-18,135681.0
Hydro,ARG1101,2009-09-19,142199.0
Hydro,ARG1101,2009-09-20,150145.0
Hydro,ARG1101,2009-09-21,109454.0
Hydro,ARG1101,2009-09-22,132445.0
Hydro,ARG1101,2009-09-23,125621.0
Hydro,ARG1101,2009-09-24,101975.0
