Fuel_Code,POC_Code,Trading_date,Total_TP
Hydro,ARA2201,2011-12-01,916750.0
Hydro,ARA2201,2011-12-02,1062390.0
Hydro,ARA2201,2011-12-03,795300.0
Hydro,ARA2201,2011-12-04,799360.0
Hydro,ARA2201,2011-12-05,998180.0
Hydro,ARA2201,2011-12-06,1115480.0
Hydro,ARA2201,2011-12-07,1039120.0
Hydro,ARA2201,2011-12-08,932020.0
Hydro,ARA2201,2011-12-09,1155450.0
Hydro,ARA2201,2011-12-10,690380.0
Hydro,ARA2201,2011-12-11,573450.0
Hydro,ARA2201,2011-12-12,691910.0
Hydro,ARA2201,2011-12-13,874860.0
Hydro,ARA2201,2011-12-14,1050920.0
Hydro,ARA2201,2011-12-15,681990.0
Hydro,ARA2201,2011-12-16,679130.0
Hydro,ARA2201,2011-12-17,599070.0
Hydro,ARA2201,2011-12-18,534880.0
Hydro,ARA2201,2011-12-19,880820.0
Hydro,ARA2201,2011-12-20,886520.0
Hydro,ARA2201,2011-12-21,853030.0
Hydro,ARA2201,2011-12-22,703300.0
Hydro,ARA2201,2011-12-23,619250.0
Hydro,ARA2201,2011-12-24,1045980.0
Hydro,ARA2201,2011-12-25,839200.0
Hydro,ARA2201,2011-12-26,795760.0
Hydro,ARA2201,2011-12-27,656750.0
Hydro,ARA2201,2011-12-28,637160.0
Hydro,ARA2201,2011-12-29,822680.0
Hydro,ARA2201,2011-12-30,1307320.0
Hydro,ARA2201,2011-12-31,1138830.0
Hydro,ARG1101,2011-12-01,163866.0
Hydro,ARG1101,2011-12-02,139718.0
Hydro,ARG1101,2011-12-03,136338.0
Hydro,ARG1101,2011-12-04,165982.0
Hydro,ARG1101,2011-12-05,119542.0
Hydro,ARG1101,2011-12-06,157050.0
Hydro,ARG1101,2011-12-07,131347.0
Hydro,ARG1101,2011-12-08,263573.0
Hydro,ARG1101,2011-12-09,211945.0
Hydro,ARG1101,2011-12-10,218321.0
Hydro,ARG1101,2011-12-11,249986.0
Hydro,ARG1101,2011-12-12,180530.0
Hydro,ARG1101,2011-12-13,178162.0
Hydro,ARG1101,2011-12-14,183152.0
Hydro,ARG1101,2011-12-15,132007.0
Hydro,ARG1101,2011-12-16,85118.0
Hydro,ARG1101,2011-12-17,198103.0
Hydro,ARG1101,2011-12-18,259266.0
Hydro,ARG1101,2011-12-19,254406.0
Hydro,ARG1101,2011-12-20,237099.0
Hydro,ARG1101,2011-12-21,200419.0
Hydro,ARG1101,2011-12-22,193900.0
Hydro,ARG1101,2011-12-23,178417.0
Hydro,ARG1101,2011-12-24,152430.0
Hydro,ARG1101,2011-12-25,141307.0
Hydro,ARG1101,2011-12-26,120905.0
Hydro,ARG1101,2011-12-27,155681.0
Hydro,ARG1101,2011-12-28,114435.0
Hydro,ARG1101,2011-12-29,115395.0
Hydro,ARG1101,2011-12-30,10695.0
Hydro,ARG1101,2011-12-31,2838.0
Hydro,ARI1101,2011-12-01,1480186.0
Hydro,ARI1101,2011-12-02,1313920.0
Hydro,ARI1101,2011-12-03,1274685.0
Hydro,ARI1101,2011-12-04,1108556.0
Hydro,ARI1101,2011-12-05,1127061.0
Hydro,ARI1101,2011-12-06,1069800.0
Hydro,ARI1101,2011-12-07,1249669.0
Hydro,ARI1101,2011-12-08,1239344.0
Hydro,ARI1101,2011-12-09,1202700.0
Hydro,ARI1101,2011-12-10,1096525.0
Hydro,ARI1101,2011-12-11,1075607.0
Hydro,ARI1101,2011-12-12,1197121.0
Hydro,ARI1101,2011-12-13,1111240.0
Hydro,ARI1101,2011-12-14,1058899.0
Hydro,ARI1101,2011-12-15,1087519.0
Hydro,ARI1101,2011-12-16,1254600.0
Hydro,ARI1101,2011-12-17,1190605.0
Hydro,ARI1101,2011-12-18,1191514.0
Hydro,ARI1101,2011-12-19,1163123.0
Hydro,ARI1101,2011-12-20,1041599.0
Hydro,ARI1101,2011-12-21,1171293.0
Hydro,ARI1101,2011-12-22,1351214.0
Hydro,ARI1101,2011-12-23,1361403.0
Hydro,ARI1101,2011-12-24,1336888.0
Hydro,ARI1101,2011-12-25,1099411.0
Hydro,ARI1101,2011-12-26,1065455.0
Hydro,ARI1101,2011-12-27,1228683.0
Hydro,ARI1101,2011-12-28,1114783.0
Hydro,ARI1101,2011-12-29,1259055.0
Hydro,ARI1101,2011-12-30,1263758.0
Hydro,ARI1101,2011-12-31,1131108.0
Hydro,ARI1102,2011-12-01,1203714.0
Hydro,ARI1102,2011-12-02,1116609.0
Hydro,ARI1102,2011-12-03,1170529.0
Hydro,ARI1102,2011-12-04,1224254.0
Hydro,ARI1102,2011-12-05,1364050.0
Hydro,ARI1102,2011-12-06,1402333.0
Hydro,ARI1102,2011-12-07,925717.0
Hydro,ARI1102,2011-12-08,1328311.0
Hydro,ARI1102,2011-12-09,1311464.0
Hydro,ARI1102,2011-12-10,583830.0
Hydro,ARI1102,2011-12-11,488342.0
Hydro,ARI1102,2011-12-12,896268.0
Hydro,ARI1102,2011-12-13,1553008.0
Hydro,ARI1102,2011-12-14,980863.0
Hydro,ARI1102,2011-12-15,1153991.0
Hydro,ARI1102,2011-12-16,1016410.0
Hydro,ARI1102,2011-12-17,623784.0
Hydro,ARI1102,2011-12-18,888767.0
Hydro,ARI1102,2011-12-19,1456120.0
Hydro,ARI1102,2011-12-20,1088323.0
Hydro,ARI1102,2011-12-21,1222758.0
Hydro,ARI1102,2011-12-22,1308305.0
Hydro,ARI1102,2011-12-23,1069933.0
Hydro,ARI1102,2011-12-24,1415869.0
Hydro,ARI1102,2011-12-25,460981.0
Hydro,ARI1102,2011-12-26,932056.0
Hydro,ARI1102,2011-12-27,1398067.0
Hydro,ARI1102,2011-12-28,1411388.0
Hydro,ARI1102,2011-12-29,1421275.0
