Fuel_Code,POC_Code,Trading_date,Total_TP
Hydro,ARA2201,2021-11-01,774720.0
Hydro,ARA2201,2021-11-02,995890.0
Hydro,ARA2201,2021-11-03,1136190.0
Hydro,ARA2201,2021-11-04,1262760.0
Hydro,ARA2201,2021-11-05,1146480.0
Hydro,ARA2201,2021-11-06,1122520.0
Hydro,ARA2201,2021-11-07,899030.0
Hydro,ARA2201,2021-11-08,926920.0
Hydro,ARA2201,2021-11-09,1298370.0
Hydro,ARA2201,2021-11-10,1348930.0
Hydro,ARA2201,2021-11-11,1348970.0
Hydro,ARA2201,2021-11-12,1049850.0
Hydro,ARA2201,2021-11-13,535890.0
Hydro,ARA2201,2021-11-14,569890.0
Hydro,ARA2201,2021-11-15,602920.0
Hydro,ARA2201,2021-11-16,707910.0
Hydro,ARA2201,2021-11-17,861910.0
Hydro,ARA2201,2021-11-18,910640.0
Hydro,ARA2201,2021-11-19,587490.0
Hydro,ARA2201,2021-11-20,575000.0
Hydro,ARA2201,2021-11-21,880030.0
Hydro,ARA2201,2021-11-22,1201080.0
Hydro,ARA2201,2021-11-23,1272350.0
Hydro,ARA2201,2021-11-24,1284870.0
Hydro,ARA2201,2021-11-25,1267150.0
Hydro,ARA2201,2021-11-26,374580.0
Hydro,ARA2201,2021-11-27,138440.0
Hydro,ARA2201,2021-11-28,967840.0
Hydro,ARA2201,2021-11-29,1018420.0
Hydro,ARA2201,2021-11-30,1175160.0
Hydro,ARG1101,2021-11-01,159441.0
Hydro,ARG1101,2021-11-02,150237.0
Hydro,ARG1101,2021-11-03,104362.0
Hydro,ARG1101,2021-11-04,154272.0
Hydro,ARG1101,2021-11-05,119080.0
Hydro,ARG1101,2021-11-06,124316.0
Hydro,ARG1101,2021-11-07,120655.0
Hydro,ARG1101,2021-11-08,107706.0
Hydro,ARG1101,2021-11-09,116702.0
Hydro,ARG1101,2021-11-10,118003.0
Hydro,ARG1101,2021-11-11,65985.0
Hydro,ARG1101,2021-11-12,102824.0
Hydro,ARG1101,2021-11-13,142437.0
Hydro,ARG1101,2021-11-14,130850.0
Hydro,ARG1101,2021-11-15,185454.0
Hydro,ARG1101,2021-11-16,146066.0
Hydro,ARG1101,2021-11-17,127260.0
Hydro,ARG1101,2021-11-18,215879.0
Hydro,ARG1101,2021-11-19,217321.0
Hydro,ARG1101,2021-11-20,238206.0
Hydro,ARG1101,2021-11-21,203785.0
Hydro,ARG1101,2021-11-22,217275.0
Hydro,ARG1101,2021-11-23,258576.0
Hydro,ARG1101,2021-11-24,233440.0
Hydro,ARG1101,2021-11-25,235999.0
Hydro,ARG1101,2021-11-26,199069.0
Hydro,ARG1101,2021-11-27,201056.0
Hydro,ARG1101,2021-11-28,111998.0
Hydro,ARG1101,2021-11-29,160484.0
Hydro,ARG1101,2021-11-30,210380.0
Hydro,ARI1101,2021-11-01,1368756.0
Hydro,ARI1101,2021-11-02,1573699.0
Hydro,ARI1101,2021-11-03,1496277.0
Hydro,ARI1101,2021-11-04,1488872.0
Hydro,ARI1101,2021-11-05,1500318.0
Hydro,ARI1101,2021-11-06,1514251.0
Hydro,ARI1101,2021-11-07,1693807.0
Hydro,ARI1101,2021-11-08,1704098.0
Hydro,ARI1101,2021-11-09,1694954.0
Hydro,ARI1101,2021-11-10,1628541.0
