Fuel_Code,POC_Code,DATE,Total_TP,Island,Latitude,Longitude
Wind,BPE0331,2023-08-16,222679.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-17,2892.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-18,429514.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-19,254801.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-20,426214.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-21,293097.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-22,55806.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-23,2740.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-24,46.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-25,12221.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-26,129704.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-27,345777.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-28,58176.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-29,86774.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-30,75459.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-08-31,387987.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-01,489370.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-02,271995.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-03,366364.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-04,365913.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-05,126773.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-06,101335.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-07,456582.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-08,110924.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-09,140325.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-10,5340.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-11,203790.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-12,742192.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-13,751357.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-14,717797.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-15,474309.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-16,503370.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-17,528512.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-18,553995.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-19,684815.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-20,645170.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-21,271283.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-22,299945.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-23,152207.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-24,373063.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-25,747732.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-26,513919.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-27,90261.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-28,494444.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-29,451828.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-09-30,377566.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-01,641246.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-02,643976.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-03,210120.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-04,272522.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-05,298136.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-06,389912.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-07,264979.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-08,383084.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-09,398772.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-10,622013.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-11,321307.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-12,637791.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-13,647420.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-14,714115.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-15,649221.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-16,433279.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-17,534542.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-18,169956.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-19,361180.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-20,451960.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-21,113033.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-22,244469.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-23,39459.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-24,270549.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-25,638835.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-26,648261.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-27,568600.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-28,12440.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-29,347954.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-30,628237.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-10-31,342407.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-01,124835.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-02,209941.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-03,56604.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-04,213704.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-05,246812.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-06,253239.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-07,245409.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-08,96690.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-09,47231.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-10,70172.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-11,60849.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-12,592610.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-13,715787.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-14,629260.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-15,704379.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-16,602365.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-17,450492.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-18,167361.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-19,87770.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-20,569204.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-21,186096.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-22,172124.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-23,395550.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-24,354028.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-25,460702.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-26,186665.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-27,623252.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-28,699636.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-29,151127.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-11-30,81799.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-12-01,221758.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-12-02,42908.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-12-03,195873.0,NI,-40.280614262851415,175.6405101202204
Wind,BPE0331,2023-12-04,212930.0,NI,-40.280614262851415,175.6405101202204
