Fuel_Code,Trading_date,Total_TP
Wind,2017-02-17,3387593.1405
Wind,2017-02-18,3042969.0033
Wind,2017-02-19,2363002.7681
Wind,2017-02-20,2905212.7434
Wind,2017-02-21,2449784.1655
Wind,2017-02-22,4326413.551
Wind,2017-02-23,3548345.464
Wind,2017-02-24,956837.0356
Wind,2017-02-25,3227101.2883
Wind,2017-02-26,2708147.3901
Wind,2017-02-27,2944892.5731999995
Wind,2017-02-28,660418.8198
Wind,2017-03-01,2487064.0108000003
Wind,2017-03-02,1822409.3936
Wind,2017-03-03,5404491.3591
Wind,2017-03-04,7981180.7299
Wind,2017-03-05,9247875.4043
Wind,2017-03-06,8311255.7568
Wind,2017-03-07,5982245.070900001
Wind,2017-03-08,8948052.8903
Wind,2017-03-09,6042710.5658
Wind,2017-03-10,3717408.5202
Wind,2017-03-11,3712079.1282
Wind,2017-03-12,5291531.8911
Wind,2017-03-13,3617020.7642
Wind,2017-03-14,4698011.5129
Wind,2017-03-15,3659815.847
Wind,2017-03-16,1999696.7801
Wind,2017-03-17,4454283.1745
Wind,2017-03-18,6080646.571
Wind,2017-03-19,3371927.792
Wind,2017-03-20,9644545.4503
Wind,2017-03-21,4911661.6393
Wind,2017-03-22,5327583.5908
Wind,2017-03-23,2123684.6394
Wind,2017-03-24,4355365.8334
Wind,2017-03-25,3533445.3832
Wind,2017-03-26,3128776.9563
Wind,2017-03-27,3751311.0064
Wind,2017-03-28,4580078.4702
Wind,2017-03-29,4479599.4706
Wind,2017-03-30,5732095.5099
Wind,2017-03-31,7696636.952099999
Wind,2017-04-01,4982435.5703
Wind,2017-04-02,5617826.6754
Wind,2017-04-03,5598755.2523
Wind,2017-04-04,9079961.134
Wind,2017-04-05,8673810.1852
Wind,2017-04-06,6349316.2199
Wind,2017-04-07,2369832.3397
Wind,2017-04-08,1570579.1228
Wind,2017-04-09,1020514.4033
Wind,2017-04-10,1365185.2854
Wind,2017-04-11,1807477.0912
Wind,2017-04-12,2988990.9729
Wind,2017-04-13,4688347.3388
Wind,2017-04-14,5332682.388
Wind,2017-04-15,6290593.5559
Wind,2017-04-16,2256436.6399
Wind,2017-04-17,2229504.7671
Wind,2017-04-18,1479682.6921
Wind,2017-04-19,1948750.4352
Wind,2017-04-20,2839741.6839
Wind,2017-04-21,1192355.3995
Wind,2017-04-22,1643656.687
Wind,2017-04-23,3024236.2733
Wind,2017-04-24,1574866.5412
Wind,2017-04-25,1756849.2877
Wind,2017-04-26,3795192.9696
Wind,2017-04-27,5793022.0241
Wind,2017-04-28,7631256.6622
Wind,2017-04-29,3190560.6953
Wind,2017-04-30,4882962.2522
Wind,2017-05-01,4181537.8907
Wind,2017-05-02,4810051.3886
Wind,2017-05-03,8768415.2277
Wind,2017-05-04,5569280.9003
Wind,2017-05-05,2131315.3989
Wind,2017-05-06,314107.5262
Wind,2017-05-07,2038131.0961
Wind,2017-05-08,4924236.7758
Wind,2017-05-09,3500321.2871000003
Wind,2017-05-10,1132078.1387
Wind,2017-05-11,3105821.2239
Wind,2017-05-12,5281749.837400001
Wind,2017-05-13,3399788.197
Wind,2017-05-14,2354026.4856
Wind,2017-05-15,1245232.9215
Wind,2017-05-16,1898859.1394
Wind,2017-05-17,4088538.5782
Wind,2017-05-18,5940741.2843
Wind,2017-05-19,7408361.2595
Wind,2017-05-20,5000007.7475000005
Wind,2017-05-21,2137720.1942
Wind,2017-05-22,4257202.2778
Wind,2017-05-23,8566493.5709
Wind,2017-05-24,3107150.4456
Wind,2017-05-25,1667509.967
Wind,2017-05-26,3422887.5624
Wind,2017-05-27,3082231.3099
Wind,2017-05-28,6084214.0776
Wind,2017-05-29,1043145.665
Wind,2017-05-30,2885550.9677
Wind,2017-05-31,713164.389
Wind,2017-06-01,2251198.1259000003
Wind,2017-06-02,4453771.6156
Wind,2017-06-03,2837118.2308
Wind,2017-06-04,1838469.7203
Wind,2017-06-05,3551394.1316
Wind,2017-06-06,1396970.4519
Wind,2017-06-07,2129915.6835
Wind,2017-06-08,1220581.4498
Wind,2017-06-09,3785381.9693
Wind,2017-06-10,6116372.0547
Wind,2017-06-11,4782720.7193
Wind,2017-06-12,9471972.9619
Wind,2017-06-13,9245739.1203
Wind,2017-06-14,5256876.6862
Wind,2017-06-15,5673247.5592
Wind,2017-06-16,2708923.8542
Wind,2017-06-17,786058.3300999999
Wind,2017-06-18,3646747.3572
Wind,2017-06-19,4212629.7448
Wind,2017-06-20,3071478.5189000005
Wind,2017-06-21,3759486.0539
Wind,2017-06-22,5793118.2145
Wind,2017-06-23,7162205.9364
Wind,2017-06-24,4123213.0606
Wind,2017-06-25,5386512.1259
Wind,2017-06-26,1653408.202
Wind,2017-06-27,1375344.536
Wind,2017-06-28,680878.872
Wind,2017-06-29,581886.0655
Wind,2017-06-30,3581620.9628
Wind,2017-07-01,5140153.616
Wind,2017-07-02,1569476.9688
Wind,2017-07-03,1889263.4661
Wind,2017-07-04,6130795.37
Wind,2017-07-05,1258046.0234
Wind,2017-07-06,4033147.8255
Wind,2017-07-07,5106834.277899999
Wind,2017-07-08,1270901.2338
Wind,2017-07-09,2678175.8267
Wind,2017-07-10,2010848.1063
Wind,2017-07-11,3421527.2822
Wind,2017-07-12,5375504.0829
Wind,2017-07-13,5633278.4571
Wind,2017-07-14,6588387.7839
Wind,2017-07-15,2629995.648
Wind,2017-07-16,5324522.3824000005
Wind,2017-07-17,5682708.7331
Wind,2017-07-18,1597680.7406
Wind,2017-07-19,2744549.1063
Wind,2017-07-20,4347741.4611
Wind,2017-07-21,8640194.0202
Wind,2017-07-22,5505924.4932
Wind,2017-07-23,2658155.6913
Wind,2017-07-24,8277446.4779
Wind,2017-07-25,5387293.3309
Wind,2017-07-26,5976841.8639
Wind,2017-07-27,5547386.5621
Wind,2017-07-28,6326482.5065
Wind,2017-07-29,2088973.9243
Wind,2017-07-30,2080111.1092
Wind,2017-07-31,8030456.0431
Wind,2017-08-01,4936033.181
Wind,2017-08-02,4795245.2379
Wind,2017-08-03,6046204.6152
Wind,2017-08-04,3020447.8006
Wind,2017-08-05,1475868.1403
Wind,2017-08-06,5025685.5555
Wind,2017-08-07,5067384.8217
Wind,2017-08-08,5025033.4436
Wind,2017-08-09,4419745.9278
Wind,2017-08-10,6349521.0978
Wind,2017-08-11,6142109.973
Wind,2017-08-12,9418758.8171
Wind,2017-08-13,7319640.711999999
Wind,2017-08-14,3027104.5541000003
Wind,2017-08-15,6104849.0024
Wind,2017-08-16,7358880.1964
Wind,2017-08-17,7778175.289199999
Wind,2017-08-18,4079768.5809
Wind,2017-08-19,1108262.8801
Wind,2017-08-20,3520400.6765
Wind,2017-08-21,3688585.2522
Wind,2017-08-22,1740816.2529
Wind,2017-08-23,2383636.8618
Wind,2017-08-24,4716849.3948
Wind,2017-08-25,5621117.4895
Wind,2017-08-26,3560170.6838
Wind,2017-08-27,3427238.0088
Wind,2017-08-28,3980070.6789
Wind,2017-08-29,3372942.2422
Wind,2017-08-30,2534070.3273
Wind,2017-08-31,4130448.8307
Wind,2017-09-01,4855023.3303
Wind,2017-09-02,7378220.745899999
Wind,2017-09-03,4237723.5433
Wind,2017-09-04,1195700.5706
Wind,2017-09-05,6097800.8279
Wind,2017-09-06,9332964.6646
Wind,2017-09-07,8485997.8522
Wind,2017-09-08,9352692.3341
Wind,2017-09-09,6844097.2102
Wind,2017-09-10,7778841.0646
Wind,2017-09-11,2877804.7701
Wind,2017-09-12,5415727.7571
Wind,2017-09-13,6884473.8639
Wind,2017-09-14,7503105.808
Wind,2017-09-15,7154651.0362
Wind,2017-09-16,7298308.387800001
Wind,2017-09-17,6754036.2955
Wind,2017-09-18,5091407.1597
Wind,2017-09-19,1454163.8377
Wind,2017-09-20,362541.0375
Wind,2017-09-21,825318.2043999999
Wind,2017-09-22,1501405.9579
Wind,2017-09-23,3847118.4406
Wind,2017-09-24,7800081.0422
Wind,2017-09-25,9050799.1228
Wind,2017-09-26,7459910.7143
Wind,2017-09-27,1744897.638
Wind,2017-09-28,2268000.9287
Wind,2017-09-29,7791152.1335
Wind,2017-09-30,3324447.8157
Wind,2017-10-01,3171888.5225
Wind,2017-10-02,6287910.000700001
Wind,2017-10-03,6399190.5047
Wind,2017-10-04,9373649.3461
Wind,2017-10-05,5376543.513900001
Wind,2017-10-06,4550876.2772
Wind,2017-10-07,3299040.0693
Wind,2017-10-08,5030690.6077
Wind,2017-10-09,3830975.6714
Wind,2017-10-10,2195544.4053
Wind,2017-10-11,6265312.1753
Wind,2017-10-12,2973707.1875
Wind,2017-10-13,8935511.6118
Wind,2017-10-14,8582634.1973
Wind,2017-10-15,7074475.0459
Wind,2017-10-16,6739066.1827
Wind,2017-10-17,5046641.04
Wind,2017-10-18,3721945.0744
Wind,2017-10-19,1629621.6562
Wind,2017-10-20,2280086.403
Wind,2017-10-21,8594392.4115
Wind,2017-10-22,8425738.3249
Wind,2017-10-23,6798238.8883
Wind,2017-10-24,5951278.5884
Wind,2017-10-25,7955476.3335
Wind,2017-10-26,5759492.2369
Wind,2017-10-27,3117481.8451
Wind,2017-10-28,2908896.9154000003
Wind,2017-10-29,1975040.1256
Wind,2017-10-30,3070247.5778
Wind,2017-10-31,1763819.1715000002
Wind,2017-11-01,1832021.4287
Wind,2017-11-02,3607907.8555
Wind,2017-11-03,6547640.7473
Wind,2017-11-04,8543462.7722
Wind,2017-11-05,8847579.7891
Wind,2017-11-06,6336367.6435
Wind,2017-11-07,5735351.1377
Wind,2017-11-08,7969346.2736
Wind,2017-11-09,7681457.0434
Wind,2017-11-10,4737561.017
Wind,2017-11-11,4951169.3039
Wind,2017-11-12,2454613.6236
Wind,2017-11-13,3050760.3078
Wind,2017-11-14,1113538.2562
Wind,2017-11-15,552608.1287
Wind,2017-11-16,3378875.0248
Wind,2017-11-17,3930192.5168
Wind,2017-11-18,7574269.6029
Wind,2017-11-19,6424201.2589
Wind,2017-11-20,4455114.795299999
Wind,2017-11-21,2223308.4395
Wind,2017-11-22,884137.8319
Wind,2017-11-23,315020.80909999995
Wind,2017-11-24,2711724.2154
Wind,2017-11-25,1738544.7914
Wind,2017-11-26,1956977.6935
Wind,2017-11-27,317315.3
Wind,2017-11-28,239842.5264
Wind,2017-11-29,383740.1433
Wind,2017-11-30,1226566.0925
Wind,2017-12-01,2260185.6143
Wind,2017-12-02,6203129.4829
Wind,2017-12-03,7233700.6903
Wind,2017-12-04,4835366.708
Wind,2017-12-05,4626543.8494
Wind,2017-12-06,2801254.1494
Wind,2017-12-07,1667534.649
Wind,2017-12-08,4892952.178400001
Wind,2017-12-09,6457049.2769
Wind,2017-12-10,7844863.4235
Wind,2017-12-11,8229553.854499999
Wind,2017-12-12,5099332.4498
Wind,2017-12-13,3530069.4558
Wind,2017-12-14,3517570.9947
Wind,2017-12-15,5409154.7085
Wind,2017-12-16,2327718.9175
Wind,2017-12-17,3296329.9312
Wind,2017-12-18,4198402.5526
Wind,2017-12-19,4808203.2255
Wind,2017-12-20,4955352.5836
Wind,2017-12-21,5264547.3881
Wind,2017-12-22,4370749.3597
Wind,2017-12-23,3112542.5444
Wind,2017-12-24,3056053.5338000003
Wind,2017-12-25,4852513.163
Wind,2017-12-26,5273074.6798
Wind,2017-12-27,5213398.874600001
Wind,2017-12-28,4824862.6256
Wind,2017-12-29,3991795.9968
Wind,2017-12-30,2284296.4973
Wind,2017-12-31,6395420.1002
Wind,2018-01-01,1064192.0881
Wind,2018-01-02,679767.2014
Wind,2018-01-03,1105450.9016
Wind,2018-01-04,1977347.7104
Wind,2018-01-05,5498726.8466
Wind,2018-01-06,4891776.9391
Wind,2018-01-07,3496127.4761
Wind,2018-01-08,2853157.2788
Wind,2018-01-09,5535780.0774
Wind,2018-01-10,3151132.0881
Wind,2018-01-11,900749.7332
Wind,2018-01-12,3426315.4046
Wind,2018-01-13,1422306.5976
Wind,2018-01-14,1272095.0810999998
Wind,2018-01-15,2757155.7073
Wind,2018-01-16,2638308.3770000003
Wind,2018-01-17,3188225.7544
Wind,2018-01-18,3354285.3547
Wind,2018-01-19,1847734.7742
Wind,2018-01-20,6104317.6727
Wind,2018-01-21,3701107.8989
Wind,2018-01-22,2772546.3871
Wind,2018-01-23,3902972.0049
Wind,2018-01-24,6709983.547800001
Wind,2018-01-25,4267571.8103
Wind,2018-01-26,2236168.0315
Wind,2018-01-27,1415511.727
Wind,2018-01-28,2429072.6217
Wind,2018-01-29,1568139.8858
Wind,2018-01-30,4842004.696
Wind,2018-01-31,5098072.0843
Wind,2018-02-01,6718425.85
Wind,2018-02-02,5914063.5975
Wind,2018-02-03,5635791.855
Wind,2018-02-04,3746611.4834
Wind,2018-02-05,8503156.5556
Wind,2018-02-06,6720613.9533
Wind,2018-02-07,4312433.1664
Wind,2018-02-08,3514544.1399
Wind,2018-02-09,3789575.9392
Wind,2018-02-10,2379832.1481
Wind,2018-02-11,3368698.8445
Wind,2018-02-12,3650909.5806
Wind,2018-02-13,3977145.2233
Wind,2018-02-14,3085958.0309
Wind,2018-02-15,5878077.8873000005
Wind,2018-02-16,5348298.1475
Wind,2018-02-17,6431045.2656
Wind,2018-02-18,6762380.0354
Wind,2018-02-19,5208515.2384
Wind,2018-02-20,3800884.7722
Wind,2018-02-21,7472132.574
Wind,2018-02-22,4516149.6801
Wind,2018-02-23,1470894.6202
Wind,2018-02-24,3468173.374
Wind,2018-02-25,8041095.0919
Wind,2018-02-26,6863334.0053
Wind,2018-02-27,4398266.8763
Wind,2018-02-28,3311117.6166000003
Wind,2018-03-01,1772702.2978
Wind,2018-03-02,2081560.2042
Wind,2018-03-03,2248862.6481
Wind,2018-03-04,1582396.2718
Wind,2018-03-05,1610016.9427
Wind,2018-03-06,2045740.8838
Wind,2018-03-07,7585946.1575
Wind,2018-03-08,7423572.0489
Wind,2018-03-09,5804856.3985
Wind,2018-03-10,2348956.092
Wind,2018-03-11,2246606.6906
Wind,2018-03-12,3617064.8142
Wind,2018-03-13,7651439.7469
Wind,2018-03-14,5900776.8123
Wind,2018-03-15,8551732.7872
Wind,2018-03-16,8286036.432299999
Wind,2018-03-17,6349899.8915
Wind,2018-03-18,3720813.375
Wind,2018-03-19,2960697.3935
Wind,2018-03-20,3354958.622
Wind,2018-03-21,3574877.5524
Wind,2018-03-22,4052414.4952
Wind,2018-03-23,4867077.3546
Wind,2018-03-24,1492085.3908000002
Wind,2018-03-25,3632226.9425
Wind,2018-03-26,5412468.7063
Wind,2018-03-27,6378937.7525
Wind,2018-03-28,4753691.2665
Wind,2018-03-29,3899752.8529
Wind,2018-03-30,1379738.7345
Wind,2018-03-31,7417295.222999999
Wind,2018-04-01,2865505.7823
Wind,2018-04-02,8181666.6123
Wind,2018-04-03,7863251.9557
Wind,2018-04-04,7722441.9432
Wind,2018-04-05,3399008.4439000003
Wind,2018-04-06,6807401.4945
Wind,2018-04-07,7234161.045299999
Wind,2018-04-08,4971791.379
Wind,2018-04-09,4663280.9546
Wind,2018-04-10,8563442.3825
Wind,2018-04-11,4917737.7675
Wind,2018-04-12,6136157.8696
Wind,2018-04-13,2084315.3802
Wind,2018-04-14,2769308.235
Wind,2018-04-15,3238827.7445
Wind,2018-04-16,7201800.2791
Wind,2018-04-17,8592249.5514
Wind,2018-04-18,6095131.5667
Wind,2018-04-19,7884892.502
Wind,2018-04-20,9536745.3332
Wind,2018-04-21,9090912.0313
Wind,2018-04-22,3295900.0583
Wind,2018-04-23,3510639.7779
Wind,2018-04-24,6850869.2377
Wind,2018-04-25,3717578.3672
Wind,2018-04-26,4114242.0472
Wind,2018-04-27,4422931.1481
Wind,2018-04-28,4344186.8466
Wind,2018-04-29,3894466.0705
Wind,2018-04-30,3848649.0744
Wind,2018-05-01,2421621.4174
Wind,2018-05-02,4612745.9161
Wind,2018-05-03,2027381.6571
Wind,2018-05-04,1613334.0927000002
Wind,2018-05-05,6365170.8316
Wind,2018-05-06,7180988.306299999
Wind,2018-05-07,7209842.1227
Wind,2018-05-08,8279748.843
Wind,2018-05-09,5529803.2441
Wind,2018-05-10,2907948.5866
Wind,2018-05-11,5268239.4009
Wind,2018-05-12,6443396.9245
Wind,2018-05-13,3250550.2802
Wind,2018-05-14,3605884.2733
Wind,2018-05-15,1662593.4909
Wind,2018-05-16,5498322.646199999
Wind,2018-05-17,6393294.5301
Wind,2018-05-18,8502115.8209
Wind,2018-05-19,8790203.0219
Wind,2018-05-20,8775995.3903
Wind,2018-05-21,7997437.0159
Wind,2018-05-22,8828113.031
Wind,2018-05-23,4289990.5053
Wind,2018-05-24,6981533.1443
Wind,2018-05-25,3926815.7493
Wind,2018-05-26,4366179.1484
Wind,2018-05-27,5357311.03
Wind,2018-05-28,4196140.2862
Wind,2018-05-29,2984019.5782000003
Wind,2018-05-30,682233.663
Wind,2018-05-31,282637.8396
Wind,2018-06-01,2178552.3361
Wind,2018-06-02,3948249.3576
Wind,2018-06-03,5291533.1134
Wind,2018-06-04,6345583.788
Wind,2018-06-05,4793407.9514
Wind,2018-06-06,6111447.0252
Wind,2018-06-07,4219993.1365
Wind,2018-06-08,3307727.8308999995
Wind,2018-06-09,7280852.776599999
Wind,2018-06-10,4295686.4688
Wind,2018-06-11,5763517.8037
Wind,2018-06-12,8023092.7314
Wind,2018-06-13,4167876.8034
Wind,2018-06-14,4550616.1392
Wind,2018-06-15,5284146.3466
Wind,2018-06-16,5346036.387
Wind,2018-06-17,4392143.5326
Wind,2018-06-18,3004804.184
Wind,2018-06-19,5345690.4924
Wind,2018-06-20,5783229.2373
Wind,2018-06-21,5227011.0374
Wind,2018-06-22,879208.621
Wind,2018-06-23,4287509.101199999
Wind,2018-06-24,9715160.8598
Wind,2018-06-25,5836547.3135
Wind,2018-06-26,5663874.7876
Wind,2018-06-27,1197833.4728
Wind,2018-06-28,186309.8915
Wind,2018-06-29,345971.9977
Wind,2018-06-30,2073126.7474
Wind,2018-07-01,7534798.2297
Wind,2018-07-02,6149121.9947
Wind,2018-07-03,2286959.0525
Wind,2018-07-04,3936787.9437
Wind,2018-07-05,2092506.0859
Wind,2018-07-06,7475716.7832
Wind,2018-07-07,9677191.4382
Wind,2018-07-08,8203123.2391
Wind,2018-07-09,7808233.0019
Wind,2018-07-10,4169942.9973
Wind,2018-07-11,6663933.0645
Wind,2018-07-12,3265628.6747
Wind,2018-07-13,4144493.5684
Wind,2018-07-14,3158167.4666
Wind,2018-07-15,5970718.6509
Wind,2018-07-16,5146338.4517
Wind,2018-07-17,6546407.5478
Wind,2018-07-18,3102291.1269
Wind,2018-07-19,3624120.6111
Wind,2018-07-20,6137501.1726
Wind,2018-07-21,8693749.4585
Wind,2018-07-22,8336060.6416
Wind,2018-07-23,5281436.6035
Wind,2018-07-24,1162528.8184
Wind,2018-07-25,1752388.7016
Wind,2018-07-26,6451091.8962
Wind,2018-07-27,8167084.687
Wind,2018-07-28,9269901.9872
Wind,2018-07-29,7921125.4202
Wind,2018-07-30,1701366.5087
Wind,2018-07-31,4764397.1273
Wind,2018-08-01,6821155.7889
Wind,2018-08-02,4250123.027000001
Wind,2018-08-03,1152960.3994
Wind,2018-08-04,1145171.1355
Wind,2018-08-05,3081727.0870000003
Wind,2018-08-06,2740722.4307
Wind,2018-08-07,1452021.4668
Wind,2018-08-08,3827457.7148
Wind,2018-08-09,5369491.2185
Wind,2018-08-10,3366167.6587
Wind,2018-08-11,2681533.9446
Wind,2018-08-12,1993871.7186
Wind,2018-08-13,2683330.9177
Wind,2018-08-14,2472360.354
Wind,2018-08-15,3755806.8124
Wind,2018-08-16,8575520.6062
Wind,2018-08-17,5954748.7861
Wind,2018-08-18,2847822.0193
Wind,2018-08-19,1914471.2677
Wind,2018-08-20,3375605.3054
Wind,2018-08-21,6560606.7201000005
Wind,2018-08-22,6255070.5177
Wind,2018-08-23,2324943.5326
Wind,2018-08-24,2898777.254
Wind,2018-08-25,3598197.3388
Wind,2018-08-26,4452752.3696
Wind,2018-08-27,8151170.5756
Wind,2018-08-28,4242295.6923
Wind,2018-08-29,2202552.5896
Wind,2018-08-30,1475339.2324
Wind,2018-08-31,2554138.0922
Wind,2018-09-01,5857399.8943
Wind,2018-09-02,5430498.5251
Wind,2018-09-03,5632752.868
Wind,2018-09-04,7552985.0923
Wind,2018-09-05,7320105.5351
Wind,2018-09-06,6576090.8065
Wind,2018-09-07,7614343.8648
Wind,2018-09-08,3514554.2629
Wind,2018-09-09,3087244.2108
Wind,2018-09-10,2564100.4468
Wind,2018-09-11,1907013.508
Wind,2018-09-12,5401892.7147
Wind,2018-09-13,9536400.2551
Wind,2018-09-14,7539725.8903
Wind,2018-09-15,3066296.6182
Wind,2018-09-16,5467112.5873
Wind,2018-09-17,5436755.7296
Wind,2018-09-18,4786280.4449000005
Wind,2018-09-19,4971105.5055
Wind,2018-09-20,2641987.6646
Wind,2018-09-21,4504076.2098
Wind,2018-09-22,3964046.9398
Wind,2018-09-23,4458134.5771
Wind,2018-09-24,7089007.4354
Wind,2018-09-25,5781837.1123
Wind,2018-09-26,6294808.1503
Wind,2018-09-27,1079438.9022
Wind,2018-09-28,1977641.7878
Wind,2018-09-29,7870686.4418
Wind,2018-09-30,6717458.1262
Wind,2018-10-01,6771859.2048
Wind,2018-10-02,7980547.222899999
Wind,2018-10-03,2766510.931
Wind,2018-10-04,8199700.941500001
Wind,2018-10-05,3379750.1539000003
Wind,2018-10-06,2827011.4284
Wind,2018-10-07,3637809.1238
Wind,2018-10-08,2976066.6373
Wind,2018-10-09,4210783.0795
Wind,2018-10-10,8764044.9351
Wind,2018-10-11,3822325.466
Wind,2018-10-12,6690847.5032
Wind,2018-10-13,3553245.3433
Wind,2018-10-14,3608120.2478
Wind,2018-10-15,2230254.7832
Wind,2018-10-16,4483090.6636
Wind,2018-10-17,6324031.8009
Wind,2018-10-18,4124483.0749
Wind,2018-10-19,4794636.055600001
Wind,2018-10-20,8329609.1228
Wind,2018-10-21,4750221.0228
Wind,2018-10-22,830034.9223
Wind,2018-10-23,4092296.3029
Wind,2018-10-24,7130611.0901
Wind,2018-10-25,6992730.2584
Wind,2018-10-26,2069039.4286
Wind,2018-10-27,3649902.9304
Wind,2018-10-28,4113985.5768
Wind,2018-10-29,1149606.3528999998
Wind,2018-10-30,3699765.2798
Wind,2018-10-31,4406004.931
Wind,2018-11-01,6005423.3614
Wind,2018-11-02,4275475.1708
Wind,2018-11-03,9280113.5096
Wind,2018-11-04,7581181.5094
Wind,2018-11-05,7311556.761
Wind,2018-11-06,7476627.2926
Wind,2018-11-07,7426065.9824
Wind,2018-11-08,7942335.024399999
Wind,2018-11-09,7259038.8111
Wind,2018-11-10,2739705.7373
Wind,2018-11-11,1748332.5159
Wind,2018-11-12,797738.2095
Wind,2018-11-13,1417047.1525
Wind,2018-11-14,2419795.2448
Wind,2018-11-15,4181828.5339
Wind,2018-11-16,6041796.8704
Wind,2018-11-17,4231803.3454
Wind,2018-11-18,7420621.836999999
Wind,2018-11-19,3578507.1549
Wind,2018-11-20,1172214.2912
Wind,2018-11-21,606486.6839000001
Wind,2018-11-22,1274747.1204
Wind,2018-11-23,2063173.1426
Wind,2018-11-24,2192113.0464
Wind,2018-11-25,5419534.6366
Wind,2018-11-26,4021392.4629
Wind,2018-11-27,3503326.0156
Wind,2018-11-28,3163079.3059
Wind,2018-11-29,4290324.0366
Wind,2018-11-30,4723164.5991
Wind,2018-12-01,5224127.0526
Wind,2018-12-02,3760067.2487
Wind,2018-12-03,1540161.0856
Wind,2018-12-04,5338543.3759
Wind,2018-12-05,8232971.2016
Wind,2018-12-06,4294990.3813000005
Wind,2018-12-07,2408529.1708
Wind,2018-12-08,4393863.084
Wind,2018-12-09,5167827.7924
Wind,2018-12-10,4885472.9344
Wind,2018-12-11,794850.6514000001
Wind,2018-12-12,366463.4287
Wind,2018-12-13,923826.5949
Wind,2018-12-14,498147.5931
Wind,2018-12-15,1250744.8023
Wind,2018-12-16,1373514.9545
Wind,2018-12-17,4332726.1079
Wind,2018-12-18,7869448.868799999
Wind,2018-12-19,4307788.795
Wind,2018-12-20,3702536.9616
Wind,2018-12-21,1815808.0625
Wind,2018-12-22,2761385.8727
Wind,2018-12-23,4714216.8128
Wind,2018-12-24,6558969.9769
Wind,2018-12-25,4224297.5542
Wind,2018-12-26,3431104.4006000003
Wind,2018-12-27,1339778.9834
Wind,2018-12-28,1792108.1415
Wind,2018-12-29,6172754.0208
Wind,2018-12-30,8256022.039
Wind,2018-12-31,5220479.2099
Wind,2019-01-01,2053733.2863
Wind,2019-01-02,7701335.4232
Wind,2019-01-03,8078303.5086
Wind,2019-01-04,4423658.7963000005
Wind,2019-01-05,5183891.193
Wind,2019-01-06,7941147.2765
Wind,2019-01-07,4886644.3794
Wind,2019-01-08,3351235.5263
Wind,2019-01-09,3157494.2637
Wind,2019-01-10,6723245.2387
Wind,2019-01-11,5427122.4135
Wind,2019-01-12,2966740.7997
Wind,2019-01-13,4210183.1198
Wind,2019-01-14,4359619.8529
Wind,2019-01-15,7097919.1204
Wind,2019-01-16,5195228.1339
Wind,2019-01-17,2756716.6128
Wind,2019-01-18,2728452.5773
Wind,2019-01-19,6012063.3485
Wind,2019-01-20,7953517.2174
Wind,2019-01-21,7547571.0997
Wind,2019-01-22,7431763.83
Wind,2019-01-23,8245540.7566
Wind,2019-01-24,4878641.751
Wind,2019-01-25,1586265.5309
Wind,2019-01-26,7566623.9779
Wind,2019-01-27,7769082.3452
Wind,2019-01-28,7326974.999100001
Wind,2019-01-29,3612821.0672
Wind,2019-01-30,3586142.5521
Wind,2019-01-31,3223254.9364
Wind,2019-02-01,7115245.069
Wind,2019-02-02,5606743.8696
Wind,2019-02-03,2832072.9279
Wind,2019-02-04,5666323.1445
Wind,2019-02-05,7620068.7677
Wind,2019-02-06,6778872.1438
Wind,2019-02-07,4876810.8163
Wind,2019-02-08,2429955.523
Wind,2019-02-09,3403480.5904
Wind,2019-02-10,2827387.859
Wind,2019-02-11,1968718.4896
Wind,2019-02-12,5305482.2085
Wind,2019-02-13,3930103.4107
Wind,2019-02-14,4323549.8585
Wind,2019-02-15,3179832.1005
Wind,2019-02-16,5098189.4188
Wind,2019-02-17,3516316.9361
Wind,2019-02-18,7313994.5483
Wind,2019-02-19,5687654.7566
Wind,2019-02-20,5457309.383400001
Wind,2019-02-21,3108438.504
Wind,2019-02-22,5600232.4787
Wind,2019-02-23,2505267.439
Wind,2019-02-24,3939699.2077
Wind,2019-02-25,4295208.896600001
Wind,2019-02-26,3228806.8665
Wind,2019-02-27,7579981.4889
Wind,2019-02-28,4221608.0223
Wind,2019-03-01,1278775.0133000002
Wind,2019-03-02,1209728.1257
Wind,2019-03-03,865068.5109
Wind,2019-03-04,5629529.7801
Wind,2019-03-05,6379055.6464
Wind,2019-03-06,4827266.3009
Wind,2019-03-07,5767961.0691
Wind,2019-03-08,3102699.9877
Wind,2019-03-09,1883747.979
Wind,2019-03-10,4207664.5056
Wind,2019-03-11,1337899.0055999998
Wind,2019-03-12,3388477.5199
Wind,2019-03-13,6601684.182
Wind,2019-03-14,2925523.6094
Wind,2019-03-15,1717484.4516
Wind,2019-03-16,3645247.5326
Wind,2019-03-17,3385286.6865
Wind,2019-03-18,974054.1028
Wind,2019-03-19,1838054.2111
Wind,2019-03-20,1803724.5794
Wind,2019-03-21,2848225.8274
Wind,2019-03-22,1092866.6843
Wind,2019-03-23,506168.1423
Wind,2019-03-24,3107812.1272
Wind,2019-03-25,5622703.3711
Wind,2019-03-26,7060705.3233
Wind,2019-03-27,7091414.2982
Wind,2019-03-28,5144894.5708
Wind,2019-03-29,4541344.169
Wind,2019-03-30,3612193.0568
Wind,2019-03-31,2499661.1109
Wind,2019-04-01,5562348.7854
Wind,2019-04-02,4454983.3878
Wind,2019-04-03,4223881.2757
