Fuel_Code,Trading_date,Total_TP
Wind,2016-08-24,0.0
Wind,2016-08-24,2519022.9429
Hydro,2016-08-24,0.0
Hydro,2016-08-24,88474668.17119999
Wind,2016-08-25,1664988.5019
Hydro,2016-08-25,84138181.7066
Hydro,2016-08-25,0.0
Wind,2016-08-25,0.0
Hydro,2016-08-26,81502948.6234
Wind,2016-08-26,3318277.1255
Hydro,2016-08-26,0.0
Wind,2016-08-26,0.0
Wind,2016-08-27,6773514.7473
Hydro,2016-08-27,68696106.5094
Hydro,2016-08-27,0.0
Wind,2016-08-27,0.0
Hydro,2016-08-28,0.0
Wind,2016-08-28,6489709.145
Hydro,2016-08-28,63988665.5048
Wind,2016-08-28,0.0
Hydro,2016-08-29,0.0
Wind,2016-08-29,4451619.5015
Hydro,2016-08-29,75924874.4022
Wind,2016-08-29,0.0
Hydro,2016-08-30,0.0
Wind,2016-08-30,1333948.3882
Hydro,2016-08-30,74728109.1168
Wind,2016-08-30,0.0
Wind,2016-08-31,1623458.5733
Hydro,2016-08-31,73654806.4352
Wind,2016-08-31,0.0
Hydro,2016-08-31,0.0
Wind,2016-09-01,8332180.0311
Hydro,2016-09-01,66661854.7882
Wind,2016-09-01,0.0
Hydro,2016-09-01,0.0
Wind,2016-09-02,9985098.2852
Wind,2016-09-02,0.0
Hydro,2016-09-02,63064989.1452
Hydro,2016-09-02,0.0
Wind,2016-09-03,5951891.7661
Wind,2016-09-03,0.0
Hydro,2016-09-03,57835642.9638
Hydro,2016-09-03,0.0
Wind,2016-09-04,0.0
Hydro,2016-09-04,60485759.6238
Hydro,2016-09-04,0.0
Wind,2016-09-04,4003623.7626
Hydro,2016-09-05,66311133.002
Hydro,2016-09-05,0.0
Wind,2016-09-05,7430494.8759
Wind,2016-09-05,0.0
Hydro,2016-09-06,0.0
Hydro,2016-09-06,73044916.6562
Wind,2016-09-06,2485643.546
Wind,2016-09-06,0.0
Wind,2016-09-07,7273687.4838
Wind,2016-09-07,0.0
Hydro,2016-09-07,0.0
Hydro,2016-09-07,70906401.6134
Hydro,2016-09-08,80393822.421
Wind,2016-09-08,4822199.8506000005
Wind,2016-09-08,0.0
Hydro,2016-09-08,0.0
Wind,2016-09-09,0.0
Hydro,2016-09-09,0.0
Wind,2016-09-09,5031762.8441
Hydro,2016-09-09,77088759.1374
Hydro,2016-09-10,0.0
Wind,2016-09-10,0.0
Hydro,2016-09-10,69680701.7468
Wind,2016-09-10,4247475.9919
Wind,2016-09-11,0.0
Hydro,2016-09-11,67276919.504
Hydro,2016-09-11,0.0
Wind,2016-09-11,3361378.151
Hydro,2016-09-12,73296548.46079999
Hydro,2016-09-12,0.0
Wind,2016-09-12,8454027.5945
Wind,2016-09-12,0.0
Wind,2016-09-13,0.0
Hydro,2016-09-13,0.0
Wind,2016-09-13,6051870.3434
Hydro,2016-09-13,74520779.4686
Wind,2016-09-14,0.0
Wind,2016-09-14,5722889.1274
Hydro,2016-09-14,0.0
Hydro,2016-09-14,73794497.1742
Wind,2016-09-15,0.0
Hydro,2016-09-15,0.0
Hydro,2016-09-15,76649252.0406
Wind,2016-09-15,2552234.3353
Hydro,2016-09-16,0.0
Wind,2016-09-16,0.0
Hydro,2016-09-16,70356998.1834
Wind,2016-09-16,7311766.4805
Wind,2016-09-17,0.0
Wind,2016-09-17,4935341.596
Hydro,2016-09-17,0.0
Hydro,2016-09-17,66347474.8742
Hydro,2016-09-18,67313334.8806
Wind,2016-09-18,0.0
Hydro,2016-09-18,0.0
Wind,2016-09-18,3542980.3574
Hydro,2016-09-19,76025297.4686
Hydro,2016-09-19,0.0
Wind,2016-09-19,2626023.0634
Wind,2016-09-19,0.0
Hydro,2016-09-20,76611588.0088
Wind,2016-09-20,4050234.6387
Wind,2016-09-20,0.0
Hydro,2016-09-20,0.0
Wind,2016-09-21,4518701.9463
Hydro,2016-09-21,79467454.4608
Hydro,2016-09-21,0.0
Wind,2016-09-21,0.0
Wind,2016-09-22,0.0
Wind,2016-09-22,4743404.156
Hydro,2016-09-22,0.0
Hydro,2016-09-22,76599243.9124
Hydro,2016-09-23,0.0
Wind,2016-09-23,2707315.4417
Hydro,2016-09-23,76428296.4648
Wind,2016-09-23,0.0
Wind,2016-09-24,0.0
Hydro,2016-09-24,0.0
Wind,2016-09-24,4230049.5941
Hydro,2016-09-24,69234444.4208
Hydro,2016-09-25,63636477.0526
Wind,2016-09-25,6637597.851299999
Hydro,2016-09-25,0.0
Wind,2016-09-25,0.0
Wind,2016-09-26,6987678.0927
Hydro,2016-09-26,75025104.889
Hydro,2016-09-26,0.0
Wind,2016-09-26,0.0
Wind,2016-09-27,0.0
Hydro,2016-09-27,74965483.42
Hydro,2016-09-27,0.0
Wind,2016-09-27,5306901.432899999
Wind,2016-09-28,0.0
Hydro,2016-09-28,0.0
Wind,2016-09-28,3678666.9216
Hydro,2016-09-28,77046929.086
Wind,2016-09-29,0.0
Wind,2016-09-29,5047232.3795
Hydro,2016-09-29,73697310.8682
Hydro,2016-09-29,0.0
Wind,2016-09-30,0.0
Wind,2016-09-30,2281880.9255
Hydro,2016-09-30,75269110.3322
Hydro,2016-09-30,0.0
Hydro,2016-10-01,0.0
Wind,2016-10-01,2198829.8364
Hydro,2016-10-01,65956737.8646
Wind,2016-10-01,0.0
Hydro,2016-10-02,63368022.3608
Hydro,2016-10-02,0.0
Wind,2016-10-02,3590423.814
Wind,2016-10-02,0.0
Hydro,2016-10-03,74735103.90619999
Hydro,2016-10-03,0.0
Wind,2016-10-03,1545218.8347999998
Wind,2016-10-03,0.0
Hydro,2016-10-04,75510691.4728
Hydro,2016-10-04,0.0
Wind,2016-10-04,4121546.4622
Wind,2016-10-04,0.0
Hydro,2016-10-05,0.0
Wind,2016-10-05,8488524.3203
Hydro,2016-10-05,71034921.337
Wind,2016-10-05,0.0
Hydro,2016-10-06,75436929.7886
Wind,2016-10-06,7847987.1333
Hydro,2016-10-06,0.0
Wind,2016-10-06,0.0
Hydro,2016-10-07,0.0
Hydro,2016-10-07,79695237.2106
Wind,2016-10-07,0.0
Wind,2016-10-07,4446361.458
Wind,2016-10-08,9236266.7618
Hydro,2016-10-08,0.0
Hydro,2016-10-08,64361733.9752
Wind,2016-10-08,0.0
Wind,2016-10-09,4598927.3082
Hydro,2016-10-09,67537337.3694
Hydro,2016-10-09,0.0
Wind,2016-10-09,0.0
Wind,2016-10-10,3677040.4047
Hydro,2016-10-10,73561773.1942
Wind,2016-10-10,0.0
Hydro,2016-10-10,0.0
Wind,2016-10-11,7821573.1723
Hydro,2016-10-11,0.0
Hydro,2016-10-11,68173115.5872
Wind,2016-10-11,0.0
Wind,2016-10-12,6766263.7769
Hydro,2016-10-12,69293908.6646
Wind,2016-10-12,0.0
Hydro,2016-10-12,0.0
Wind,2016-10-13,0.0
Hydro,2016-10-13,0.0
Hydro,2016-10-13,71596129.94940001
Wind,2016-10-13,5599823.4469
Wind,2016-10-14,0.0
Wind,2016-10-14,4304717.8354
Hydro,2016-10-14,0.0
Hydro,2016-10-14,71319339.6064
Hydro,2016-10-15,0.0
Wind,2016-10-15,0.0
Hydro,2016-10-15,64383905.431
Wind,2016-10-15,3454019.7523
Hydro,2016-10-16,57438310.1558
Wind,2016-10-16,0.0
Hydro,2016-10-16,0.0
Wind,2016-10-16,8113535.895500001
Wind,2016-10-17,0.0
Wind,2016-10-17,9314383.246
Hydro,2016-10-17,0.0
Hydro,2016-10-17,64780976.385
Hydro,2016-10-18,0.0
Wind,2016-10-18,9148660.3392
Hydro,2016-10-18,64686272.0568
Wind,2016-10-18,0.0
Wind,2016-10-19,0.0
Wind,2016-10-19,9286302.6793
Hydro,2016-10-19,0.0
Hydro,2016-10-19,67504036.6176
Hydro,2016-10-20,73035072.1076
Wind,2016-10-20,0.0
Hydro,2016-10-20,0.0
Wind,2016-10-20,4772165.9316
Wind,2016-10-21,5968656.8724
Wind,2016-10-21,0.0
Hydro,2016-10-21,68835105.6858
Hydro,2016-10-21,0.0
Wind,2016-10-22,0.0
Hydro,2016-10-22,0.0
Wind,2016-10-22,3662953.0065
Hydro,2016-10-22,62793647.7776
Wind,2016-10-23,0.0
Hydro,2016-10-23,0.0
Hydro,2016-10-23,63400345.6456
Wind,2016-10-23,1360531.5439
Wind,2016-10-24,1149144.5056
Hydro,2016-10-24,65525920.0392
Hydro,2016-10-24,0.0
Wind,2016-10-24,0.0
Hydro,2016-10-25,73478764.4694
Wind,2016-10-25,0.0
Hydro,2016-10-25,0.0
Wind,2016-10-25,2083566.5137
Hydro,2016-10-26,72612970.2888
Wind,2016-10-26,0.0
Hydro,2016-10-26,0.0
Wind,2016-10-26,4470132.8479
Hydro,2016-10-27,70492515.5654
Hydro,2016-10-27,0.0
Wind,2016-10-27,6582507.9255
Wind,2016-10-27,0.0
Hydro,2016-10-28,66720360.2512
Hydro,2016-10-28,0.0
Wind,2016-10-28,0.0
Wind,2016-10-28,8993756.5997
Hydro,2016-10-29,66009220.4814
Wind,2016-10-29,0.0
Hydro,2016-10-29,0.0
Wind,2016-10-29,5091145.2851
Wind,2016-10-30,0.0
Hydro,2016-10-30,0.0
Wind,2016-10-30,2541270.4508
Hydro,2016-10-30,64434291.0008
Wind,2016-10-31,0.0
Wind,2016-10-31,1639221.0558999998
Hydro,2016-10-31,73869016.4638
Hydro,2016-10-31,0.0
Wind,2016-11-01,0.0
Wind,2016-11-01,3143633.359
Hydro,2016-11-01,72383967.6034
Hydro,2016-11-01,0.0
Wind,2016-11-02,0.0
Wind,2016-11-02,4789527.6581
Hydro,2016-11-02,70873659.9306
Hydro,2016-11-02,0.0
Hydro,2016-11-03,0.0
Wind,2016-11-03,7599974.5482
Wind,2016-11-03,0.0
Hydro,2016-11-03,67978043.9042
Hydro,2016-11-04,0.0
Wind,2016-11-04,4643221.1812
Wind,2016-11-04,0.0
Hydro,2016-11-04,69021977.9106
Wind,2016-11-05,5904334.7491
Hydro,2016-11-05,61893380.9664
Wind,2016-11-05,0.0
Hydro,2016-11-05,0.0
Wind,2016-11-06,0.0
Hydro,2016-11-06,58392996.8214
Hydro,2016-11-06,0.0
Wind,2016-11-06,7524935.8561
Hydro,2016-11-07,72843891.9608
Wind,2016-11-07,0.0
Hydro,2016-11-07,0.0
Wind,2016-11-07,4291463.519400001
Wind,2016-11-08,4784129.7
Hydro,2016-11-08,0.0
Hydro,2016-11-08,71608340.7488
Wind,2016-11-08,0.0
Wind,2016-11-09,7146286.2487
Hydro,2016-11-09,0.0
Wind,2016-11-09,0.0
Hydro,2016-11-09,69522355.0986
Wind,2016-11-10,4292087.4894
Hydro,2016-11-10,74070946.6528
Wind,2016-11-10,0.0
Hydro,2016-11-10,0.0
Hydro,2016-11-11,71195346.194
Wind,2016-11-11,0.0
Hydro,2016-11-11,0.0
Wind,2016-11-11,5033949.9535
Wind,2016-11-12,0.0
Wind,2016-11-12,5220464.8212
Hydro,2016-11-12,0.0
Hydro,2016-11-12,69189286.46
Wind,2016-11-13,0.0
Hydro,2016-11-13,66345354.7084
Hydro,2016-11-13,0.0
Wind,2016-11-13,3777324.464
Hydro,2016-11-14,0.0
Hydro,2016-11-14,73030787.114
Wind,2016-11-14,0.0
Wind,2016-11-14,3923086.5356
Hydro,2016-11-15,72912080.673
Wind,2016-11-15,0.0
Wind,2016-11-15,8108209.6748
Hydro,2016-11-15,0.0
Wind,2016-11-16,7952964.8511
Hydro,2016-11-16,73054721.117
Hydro,2016-11-16,0.0
Wind,2016-11-16,0.0
Wind,2016-11-17,5035076.8673
Hydro,2016-11-17,77405742.4758
Hydro,2016-11-17,0.0
Wind,2016-11-17,0.0
Hydro,2016-11-18,73541943.735
Hydro,2016-11-18,0.0
Wind,2016-11-18,5338622.5127
Wind,2016-11-18,0.0
Hydro,2016-11-19,62663971.1702
Wind,2016-11-19,9275608.5055
Wind,2016-11-19,0.0
Hydro,2016-11-19,0.0
Wind,2016-11-20,7783879.2429
Hydro,2016-11-20,61459353.8714
Wind,2016-11-20,0.0
Hydro,2016-11-20,0.0
Wind,2016-11-21,0.0
Hydro,2016-11-21,69360256.07440001
Wind,2016-11-21,9329976.6401
Hydro,2016-11-21,0.0
Hydro,2016-11-22,0.0
Wind,2016-11-22,7604351.192299999
Hydro,2016-11-22,72996313.5458
Wind,2016-11-22,0.0
Hydro,2016-11-23,0.0
Hydro,2016-11-23,74152051.0518
Wind,2016-11-23,0.0
Wind,2016-11-23,9028072.4122
Hydro,2016-11-24,78891004.2548
Wind,2016-11-24,4497468.5213
Hydro,2016-11-24,0.0
Wind,2016-11-24,0.0
Hydro,2016-11-25,71587431.372
Wind,2016-11-25,6423909.7923
Hydro,2016-11-25,0.0
Wind,2016-11-25,0.0
Hydro,2016-11-26,57640343.7912
Wind,2016-11-26,9725636.2675
Wind,2016-11-26,0.0
Hydro,2016-11-26,0.0
Wind,2016-11-27,9715325.2875
Hydro,2016-11-27,57589481.1614
Wind,2016-11-27,0.0
Hydro,2016-11-27,0.0
Hydro,2016-11-28,0.0
Wind,2016-11-28,8872300.3058
Hydro,2016-11-28,68931406.441
Wind,2016-11-28,0.0
Hydro,2016-11-29,0.0
Wind,2016-11-29,9140031.2088
Hydro,2016-11-29,70722054.5064
Wind,2016-11-29,0.0
Hydro,2016-11-30,78504106.9856
Hydro,2016-11-30,0.0
Wind,2016-11-30,5072309.6053
Wind,2016-11-30,0.0
Hydro,2016-12-01,0.0
Wind,2016-12-01,0.0
Hydro,2016-12-01,79690668.2158
Wind,2016-12-01,636670.8501
Wind,2016-12-02,2243982.1775
Hydro,2016-12-02,0.0
Wind,2016-12-02,0.0
Hydro,2016-12-02,77948878.4628
Hydro,2016-12-03,0.0
Wind,2016-12-03,0.0
Hydro,2016-12-03,67393577.9964
Wind,2016-12-03,4000981.4374
Hydro,2016-12-04,66856926.4412
Wind,2016-12-04,3875503.7282
Hydro,2016-12-04,0.0
Wind,2016-12-04,0.0
Wind,2016-12-05,0.0
Hydro,2016-12-05,76191361.4728
Hydro,2016-12-05,0.0
Wind,2016-12-05,1642167.5736
Hydro,2016-12-06,72125112.3272
Wind,2016-12-06,0.0
Hydro,2016-12-06,0.0
Wind,2016-12-06,6110761.1384
Wind,2016-12-07,0.0
Wind,2016-12-07,5872415.8771
Hydro,2016-12-07,0.0
Hydro,2016-12-07,71921967.152
Hydro,2016-12-08,0.0
Wind,2016-12-08,1375914.7418
Hydro,2016-12-08,76776433.257
Wind,2016-12-08,0.0
Hydro,2016-12-09,0.0
Hydro,2016-12-09,74816622.795
Wind,2016-12-09,0.0
Wind,2016-12-09,2030522.7794
Wind,2016-12-10,0.0
Hydro,2016-12-10,63743573.7448
Hydro,2016-12-10,0.0
Wind,2016-12-10,6042114.8054
Hydro,2016-12-11,0.0
Wind,2016-12-11,6008149.7071
Wind,2016-12-11,0.0
Hydro,2016-12-11,59489045.3834
Wind,2016-12-12,5696468.507300001
Wind,2016-12-12,0.0
Hydro,2016-12-12,0.0
Hydro,2016-12-12,69286881.44060001
Hydro,2016-12-13,71070375.141
Wind,2016-12-13,4901065.2561
Wind,2016-12-13,0.0
Hydro,2016-12-13,0.0
Wind,2016-12-14,8536747.1166
Hydro,2016-12-14,0.0
Hydro,2016-12-14,68148641.5848
Wind,2016-12-14,0.0
Wind,2016-12-15,9676171.5799
Wind,2016-12-15,0.0
Hydro,2016-12-15,0.0
Hydro,2016-12-15,67090586.5506
Hydro,2016-12-16,67964372.6234
Wind,2016-12-16,8364928.7278
Hydro,2016-12-16,0.0
Wind,2016-12-16,0.0
Hydro,2016-12-17,0.0
Hydro,2016-12-17,62944676.5664
Wind,2016-12-17,6038371.1526
Wind,2016-12-17,0.0
Hydro,2016-12-18,60757362.7064
Hydro,2016-12-18,0.0
Wind,2016-12-18,7062910.0023
Wind,2016-12-18,0.0
Hydro,2016-12-19,0.0
Wind,2016-12-19,8244115.1123
Wind,2016-12-19,0.0
Hydro,2016-12-19,70552714.2562
Hydro,2016-12-20,0.0
Wind,2016-12-20,2852108.8536
Wind,2016-12-20,0.0
Hydro,2016-12-20,77374928.1286
Wind,2016-12-21,5577564.865499999
Hydro,2016-12-21,74348255.9692
Wind,2016-12-21,0.0
Hydro,2016-12-21,0.0
Wind,2016-12-22,5646861.2467
Wind,2016-12-22,0.0
Hydro,2016-12-22,0.0
Hydro,2016-12-22,73137471.6832
Hydro,2016-12-23,68258243.5078
Wind,2016-12-23,4932641.534700001
Wind,2016-12-23,0.0
Hydro,2016-12-23,0.0
Hydro,2016-12-24,62513460.541
Wind,2016-12-24,0.0
Hydro,2016-12-24,0.0
Wind,2016-12-24,4167031.7817
Hydro,2016-12-25,0.0
Hydro,2016-12-25,56365474.8356
Wind,2016-12-25,3811633.4873
Wind,2016-12-25,0.0
Wind,2016-12-26,2300566.4522
Wind,2016-12-26,0.0
Hydro,2016-12-26,0.0
Hydro,2016-12-26,59811460.8888
Wind,2016-12-27,8909518.4828
Hydro,2016-12-27,0.0
Wind,2016-12-27,0.0
Hydro,2016-12-27,54094298.6024
Hydro,2016-12-28,0.0
Wind,2016-12-28,5549876.0518
Hydro,2016-12-28,63009024.8788
Wind,2016-12-28,0.0
Wind,2016-12-29,0.0
Hydro,2016-12-29,63973546.8808
Hydro,2016-12-29,0.0
Wind,2016-12-29,4696236.5823
Hydro,2016-12-30,65693125.0366
Hydro,2016-12-30,0.0
Wind,2016-12-30,0.0
Wind,2016-12-30,1122430.6134
Hydro,2016-12-31,57244920.0082
Hydro,2016-12-31,0.0
Wind,2016-12-31,5626160.2628
Wind,2016-12-31,0.0
Hydro,2017-01-01,52242187.3672
Wind,2017-01-01,8154757.2882
Wind,2017-01-01,0.0
Hydro,2017-01-01,0.0
Hydro,2017-01-02,0.0
Wind,2017-01-02,0.0
Wind,2017-01-02,6595555.0827
Hydro,2017-01-02,58059450.346
Hydro,2017-01-03,0.0
Wind,2017-01-03,0.0
Wind,2017-01-03,4294862.4538
Hydro,2017-01-03,62779166.3396
Wind,2017-01-04,7885399.0367
Hydro,2017-01-04,63036600.3872
Wind,2017-01-04,0.0
Hydro,2017-01-04,0.0
Hydro,2017-01-05,0.0
Wind,2017-01-05,0.0
Hydro,2017-01-05,69440740.916
Wind,2017-01-05,1433564.5935
Hydro,2017-01-06,61650027.2952
Wind,2017-01-06,7388327.7305
Hydro,2017-01-06,0.0
Wind,2017-01-06,0.0
Hydro,2017-01-07,0.0
Wind,2017-01-07,5704382.448
Hydro,2017-01-07,58596134.1082
Wind,2017-01-07,0.0
Hydro,2017-01-08,0.0
Wind,2017-01-08,7194858.4022
Hydro,2017-01-08,54659367.4524
Wind,2017-01-08,0.0
Hydro,2017-01-09,64312771.9046
Hydro,2017-01-09,0.0
Wind,2017-01-09,7753082.251399999
Wind,2017-01-09,0.0
Wind,2017-01-10,0.0
Hydro,2017-01-10,67289028.6838
Hydro,2017-01-10,0.0
Wind,2017-01-10,7074832.6234
Wind,2017-01-11,0.0
Hydro,2017-01-11,0.0
Wind,2017-01-11,7636167.189300001
Hydro,2017-01-11,67124882.0962
Wind,2017-01-12,0.0
Hydro,2017-01-12,0.0
Wind,2017-01-12,9014768.3107
Hydro,2017-01-12,66914948.0172
Wind,2017-01-13,0.0
Hydro,2017-01-13,0.0
Hydro,2017-01-13,68896918.0584
Wind,2017-01-13,7922921.503599999
Wind,2017-01-14,0.0
Hydro,2017-01-14,0.0
Hydro,2017-01-14,62841286.2924
Wind,2017-01-14,5797019.4998
Wind,2017-01-15,0.0
Hydro,2017-01-15,0.0
Hydro,2017-01-15,59246791.8396
Wind,2017-01-15,8081868.8728
Wind,2017-01-16,0.0
Hydro,2017-01-16,0.0
Hydro,2017-01-16,68702700.6738
Wind,2017-01-16,8973023.7359
Hydro,2017-01-17,0.0
Hydro,2017-01-17,72136414.7496
Wind,2017-01-17,0.0
Wind,2017-01-17,8898504.128899999
Hydro,2017-01-18,71629216.4686
Hydro,2017-01-18,0.0
Wind,2017-01-18,0.0
Wind,2017-01-18,8262216.2616
Wind,2017-01-19,0.0
Wind,2017-01-19,8310583.869
Hydro,2017-01-19,69007653.5518
Hydro,2017-01-19,0.0
Hydro,2017-01-20,0.0
Wind,2017-01-20,0.0
Hydro,2017-01-20,73175289.0856
Wind,2017-01-20,2367307.9514
Hydro,2017-01-21,0.0
Wind,2017-01-21,2373635.6875
Wind,2017-01-21,0.0
Hydro,2017-01-21,62112732.5902
Hydro,2017-01-22,0.0
Wind,2017-01-22,6830543.8638
Hydro,2017-01-22,60089771.0424
Wind,2017-01-22,0.0
Hydro,2017-01-23,69589200.3214
Hydro,2017-01-23,0.0
Wind,2017-01-23,0.0
Wind,2017-01-23,4773565.5473
Hydro,2017-01-24,72320647.9146
Wind,2017-01-24,5941049.3853
Wind,2017-01-24,0.0
Hydro,2017-01-24,0.0
Wind,2017-01-25,7313423.9508
Hydro,2017-01-25,72259224.9794
Wind,2017-01-25,0.0
Hydro,2017-01-25,0.0
Wind,2017-01-26,7789156.085100001
Wind,2017-01-26,0.0
Hydro,2017-01-26,0.0
Hydro,2017-01-26,69211626.861
Hydro,2017-01-27,69957943.7562
Hydro,2017-01-27,0.0
Wind,2017-01-27,7832654.6598
Wind,2017-01-27,0.0
Wind,2017-01-28,2466622.1786
Hydro,2017-01-28,66344104.7784
Hydro,2017-01-28,0.0
Wind,2017-01-28,0.0
Hydro,2017-01-29,58541245.6916
Wind,2017-01-29,0.0
Hydro,2017-01-29,0.0
Wind,2017-01-29,7290441.5637
Wind,2017-01-30,3591375.8589
Hydro,2017-01-30,66051011.424
Hydro,2017-01-30,0.0
Wind,2017-01-30,0.0
Wind,2017-01-31,0.0
Hydro,2017-01-31,68291460.4388
Hydro,2017-01-31,0.0
Wind,2017-01-31,7666826.0728
Wind,2017-02-01,8131399.856
Wind,2017-02-01,0.0
Hydro,2017-02-01,0.0
Hydro,2017-02-01,69332093.9498
Wind,2017-02-02,5169270.3805
Wind,2017-02-02,0.0
Hydro,2017-02-02,0.0
Hydro,2017-02-02,75825656.2004
Wind,2017-02-03,0.0
Wind,2017-02-03,8369740.765000001
Hydro,2017-02-03,0.0
Hydro,2017-02-03,72819005.9048
Wind,2017-02-04,0.0
Wind,2017-02-04,8623918.8421
Hydro,2017-02-04,0.0
Hydro,2017-02-04,61480292.4474
Wind,2017-02-05,6599090.9597000005
Hydro,2017-02-05,0.0
Wind,2017-02-05,0.0
Hydro,2017-02-05,59519929.563
Hydro,2017-02-06,0.0
Wind,2017-02-06,7587423.1772
Wind,2017-02-06,0.0
Hydro,2017-02-06,60992831.568
Wind,2017-02-07,0.0
Hydro,2017-02-07,0.0
Wind,2017-02-07,5010344.3362
Hydro,2017-02-07,74646308.378
Wind,2017-02-08,6273191.3641
Hydro,2017-02-08,0.0
Hydro,2017-02-08,73444804.1782
Wind,2017-02-08,0.0
Wind,2017-02-09,5287116.8147
Hydro,2017-02-09,0.0
Hydro,2017-02-09,74815233.4488
Wind,2017-02-09,0.0
Wind,2017-02-10,1777149.0396
Hydro,2017-02-10,0.0
Hydro,2017-02-10,75249995.4606
Wind,2017-02-10,0.0
Wind,2017-02-11,0.0
Wind,2017-02-11,1478660.4214
Hydro,2017-02-11,66809628.1826
Hydro,2017-02-11,0.0
Wind,2017-02-12,8113792.5429
Wind,2017-02-12,0.0
Hydro,2017-02-12,59694431.3078
Hydro,2017-02-12,0.0
Wind,2017-02-13,8582032.0959
Wind,2017-02-13,0.0
Hydro,2017-02-13,70095774.231
Hydro,2017-02-13,0.0
Wind,2017-02-14,7651104.8527
Wind,2017-02-14,0.0
Hydro,2017-02-14,65577939.3604
Hydro,2017-02-14,0.0
Wind,2017-02-15,3911851.0552
Wind,2017-02-15,0.0
Hydro,2017-02-15,68542697.1576
Hydro,2017-02-15,0.0
Hydro,2017-02-16,0.0
Wind,2017-02-16,3425727.3429
Wind,2017-02-16,0.0
Hydro,2017-02-16,73603482.021
Hydro,2017-02-17,0.0
Wind,2017-02-17,3387593.1405
Hydro,2017-02-17,77847859.6048
Wind,2017-02-17,0.0
Hydro,2017-02-18,0.0
Wind,2017-02-18,3042969.0033
Hydro,2017-02-18,69695353.5216
Wind,2017-02-18,0.0
Hydro,2017-02-19,0.0
Wind,2017-02-19,2363002.7681
Wind,2017-02-19,0.0
Hydro,2017-02-19,67666707.4362
Wind,2017-02-20,2905212.7434
Hydro,2017-02-20,0.0
Wind,2017-02-20,0.0
Hydro,2017-02-20,77791177.1338
Wind,2017-02-21,2449784.1655
Hydro,2017-02-21,0.0
Wind,2017-02-21,0.0
Hydro,2017-02-21,75567904.9824
Hydro,2017-02-22,0.0
Wind,2017-02-22,4326413.551
Hydro,2017-02-22,74213458.0758
Wind,2017-02-22,0.0
Wind,2017-02-23,3548345.464
Hydro,2017-02-23,77016729.4204
Wind,2017-02-23,0.0
Hydro,2017-02-23,0.0
Hydro,2017-02-24,0.0
Wind,2017-02-24,956837.0356
Wind,2017-02-24,0.0
Hydro,2017-02-24,77844039.655
Hydro,2017-02-25,0.0
Wind,2017-02-25,0.0
Wind,2017-02-25,3227101.2883
Hydro,2017-02-25,66687923.0614
Wind,2017-02-26,2708147.3901
Wind,2017-02-26,0.0
Hydro,2017-02-26,0.0
Hydro,2017-02-26,64326117.1172
Wind,2017-02-27,0.0
Wind,2017-02-27,2944892.5731999995
Hydro,2017-02-27,0.0
Hydro,2017-02-27,75112082.0352
Hydro,2017-02-28,0.0
Wind,2017-02-28,0.0
Hydro,2017-02-28,79009167.691
Wind,2017-02-28,660418.8198
Hydro,2017-03-01,76404194.1528
Hydro,2017-03-01,0.0
Wind,2017-03-01,0.0
Wind,2017-03-01,2487064.0108000003
Wind,2017-03-02,1822409.3936
Hydro,2017-03-02,75976772.812
Hydro,2017-03-02,0.0
Wind,2017-03-02,0.0
Hydro,2017-03-03,71172870.7634
Wind,2017-03-03,0.0
Wind,2017-03-03,5404491.3591
Hydro,2017-03-03,0.0
Wind,2017-03-04,0.0
Wind,2017-03-04,7981180.7299
Hydro,2017-03-04,0.0
Hydro,2017-03-04,61037786.5586
Wind,2017-03-05,9247875.4043
Hydro,2017-03-05,0.0
Hydro,2017-03-05,56569682.3752
Wind,2017-03-05,0.0
Hydro,2017-03-06,61493336.7886
Hydro,2017-03-06,0.0
Wind,2017-03-06,0.0
Wind,2017-03-06,8311255.7568
Hydro,2017-03-07,64961298.0032
Wind,2017-03-07,0.0
Wind,2017-03-07,5982245.070900001
Hydro,2017-03-07,0.0
Wind,2017-03-08,0.0
Hydro,2017-03-08,0.0
Hydro,2017-03-08,62302816.3868
Wind,2017-03-08,8948052.8903
Hydro,2017-03-09,0.0
Wind,2017-03-09,0.0
Wind,2017-03-09,6042710.5658
Hydro,2017-03-09,66102901.2716
Hydro,2017-03-10,0.0
Hydro,2017-03-10,69607437.932
Wind,2017-03-10,0.0
Wind,2017-03-10,3717408.5202
Hydro,2017-03-11,0.0
Wind,2017-03-11,0.0
Hydro,2017-03-11,62190761.9722
Wind,2017-03-11,3712079.1282
Wind,2017-03-12,5291531.8911
Hydro,2017-03-12,57319634.607
Wind,2017-03-12,0.0
Hydro,2017-03-12,0.0
Hydro,2017-03-13,66675162.083
Wind,2017-03-13,0.0
Wind,2017-03-13,3617020.7642
Hydro,2017-03-13,0.0
Wind,2017-03-14,0.0
Hydro,2017-03-14,0.0
Hydro,2017-03-14,64015402.5704
Wind,2017-03-14,4698011.5129
Hydro,2017-03-15,0.0
Wind,2017-03-15,0.0
Wind,2017-03-15,3659815.847
Hydro,2017-03-15,62850410.8412
Hydro,2017-03-16,0.0
Wind,2017-03-16,1999696.7801
Hydro,2017-03-16,65388544.3116
Wind,2017-03-16,0.0
Wind,2017-03-17,0.0
Hydro,2017-03-17,0.0
Wind,2017-03-17,4454283.1745
